station	replica	date	time	depth	mesh_size	type	med_size	n
RS1	9	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	375	1
RS1	9	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	9	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	10	9/24/2020	09:25:00 AM	1	250	0	125	134
RS1	10	9/24/2020	09:25:00 AM	1	250	0	225	104
RS1	10	9/24/2020	09:25:00 AM	1	250	0	375	113
RS1	10	9/24/2020	09:25:00 AM	1	250	0	750	92
RS1	10	9/24/2020	09:25:00 AM	1	250	0	1250	31
RS1	10	9/24/2020	09:25:00 AM	1	250	0	1750	16
RS1	10	9/24/2020	09:25:00 AM	1	250	0	2250	4
RS1	10	9/24/2020	09:25:00 AM	1	250	0	2750	9
RS1	10	9/24/2020	09:25:00 AM	1	250	0	3250	3
RS1	10	9/24/2020	09:25:00 AM	1	250	0	3750	1
RS1	10	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	0	4750	1
RS1	10	9/24/2020	09:25:00 AM	1	250	0	17500	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	125	23
RS1	10	9/24/2020	09:25:00 AM	1	250	1	225	3
RS1	10	9/24/2020	09:25:00 AM	1	250	1	375	2
RS1	10	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	125	1
RS1	10	9/24/2020	09:25:00 AM	1	250	2	225	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	375	3
RS1	10	9/24/2020	09:25:00 AM	1	250	2	750	1
RS1	10	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	375	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	10	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	11	9/24/2020	09:25:00 AM	1	250	0	125	116
RS1	11	9/24/2020	09:25:00 AM	1	250	0	225	170
RS1	11	9/24/2020	09:25:00 AM	1	250	0	375	117
RS1	11	9/24/2020	09:25:00 AM	1	250	0	750	100
RS1	11	9/24/2020	09:25:00 AM	1	250	0	1250	24
RS1	11	9/24/2020	09:25:00 AM	1	250	0	1750	12
RS1	11	9/24/2020	09:25:00 AM	1	250	0	2250	1
RS1	11	9/24/2020	09:25:00 AM	1	250	0	2750	18
RS1	11	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	0	3750	1
RS1	11	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	0	4750	2
RS1	11	9/24/2020	09:25:00 AM	1	250	0	17500	3
RS1	11	9/24/2020	09:25:00 AM	1	250	1	125	91
RS1	11	9/24/2020	09:25:00 AM	1	250	1	225	7
RS1	11	9/24/2020	09:25:00 AM	1	250	1	375	1
RS1	11	9/24/2020	09:25:00 AM	1	250	1	750	1
RS1	11	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	125	1
RS1	11	9/24/2020	09:25:00 AM	1	250	2	225	4
RS1	11	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	125	1
RS1	11	9/24/2020	09:25:00 AM	1	250	3	225	1
RS1	11	9/24/2020	09:25:00 AM	1	250	3	375	1
RS1	11	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	11	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	12	9/24/2020	09:25:00 AM	1	250	0	125	69
RS1	12	9/24/2020	09:25:00 AM	1	250	0	225	146
RS1	12	9/24/2020	09:25:00 AM	1	250	0	375	75
RS1	12	9/24/2020	09:25:00 AM	1	250	0	750	38
RS1	12	9/24/2020	09:25:00 AM	1	250	0	1250	22
RS1	12	9/24/2020	09:25:00 AM	1	250	0	1750	7
RS1	12	9/24/2020	09:25:00 AM	1	250	0	2250	1
RS1	12	9/24/2020	09:25:00 AM	1	250	0	2750	4
RS1	12	9/24/2020	09:25:00 AM	1	250	0	3250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	0	3750	1
RS1	12	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	0	4750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	0	17500	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	125	122
RS1	12	9/24/2020	09:25:00 AM	1	250	1	225	12
RS1	12	9/24/2020	09:25:00 AM	1	250	1	375	2
RS1	12	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	3750	1
RS1	12	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	125	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	225	2
RS1	12	9/24/2020	09:25:00 AM	1	250	2	375	1
RS1	12	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	125	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	375	2
RS1	12	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	2750	1
RS1	12	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	12	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS1	13	9/24/2020	09:25:00 AM	1	250	0	125	123
RS1	13	9/24/2020	09:25:00 AM	1	250	0	225	133
RS1	13	9/24/2020	09:25:00 AM	1	250	0	375	119
RS1	13	9/24/2020	09:25:00 AM	1	250	0	750	107
RS1	13	9/24/2020	09:25:00 AM	1	250	0	1250	28
RS1	13	9/24/2020	09:25:00 AM	1	250	0	1750	16
RS1	13	9/24/2020	09:25:00 AM	1	250	0	2250	11
RS1	13	9/24/2020	09:25:00 AM	1	250	0	2750	17
RS1	13	9/24/2020	09:25:00 AM	1	250	0	3250	1
RS1	13	9/24/2020	09:25:00 AM	1	250	0	3750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	0	4250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	0	4750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	0	17500	2
RS1	13	9/24/2020	09:25:00 AM	1	250	1	125	66
RS1	13	9/24/2020	09:25:00 AM	1	250	1	225	10
RS1	13	9/24/2020	09:25:00 AM	1	250	1	375	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	1250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	1750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	2250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	2750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	3250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	3750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	4250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	4750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	1	17500	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	125	1
RS1	13	9/24/2020	09:25:00 AM	1	250	2	225	1
RS1	13	9/24/2020	09:25:00 AM	1	250	2	375	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	1250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	1750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	2250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	2750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	3250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	3750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	4250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	4750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	2	17500	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	125	3
RS1	13	9/24/2020	09:25:00 AM	1	250	3	225	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	375	1
RS1	13	9/24/2020	09:25:00 AM	1	250	3	750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	1250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	1750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	2250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	2750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	3250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	3750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	4250	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	4750	0
RS1	13	9/24/2020	09:25:00 AM	1	250	3	17500	0
RS3	1	2/27/2020	10:13:00 AM	0	330	0	125	84
RS3	1	2/27/2020	10:13:00 AM	0	330	0	225	75
RS3	1	2/27/2020	10:13:00 AM	0	330	0	375	95
RS3	1	2/27/2020	10:13:00 AM	0	330	0	750	160
RS3	1	2/27/2020	10:13:00 AM	0	330	0	1250	35
RS3	1	2/27/2020	10:13:00 AM	0	330	0	1750	22
RS3	1	2/27/2020	10:13:00 AM	0	330	0	2250	4
RS3	1	2/27/2020	10:13:00 AM	0	330	0	2750	18
RS3	1	2/27/2020	10:13:00 AM	0	330	0	3250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	0	3750	3
RS3	1	2/27/2020	10:13:00 AM	0	330	0	4250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	0	4750	1
RS3	1	2/27/2020	10:13:00 AM	0	330	0	17500	4
RS3	1	2/27/2020	10:13:00 AM	0	330	1	125	19
RS3	1	2/27/2020	10:13:00 AM	0	330	1	225	1
RS3	1	2/27/2020	10:13:00 AM	0	330	1	375	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	750	2
RS3	1	2/27/2020	10:13:00 AM	0	330	1	1250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	1750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	2250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	2750	1
RS3	1	2/27/2020	10:13:00 AM	0	330	1	3250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	3750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	4250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	4750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	1	17500	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	125	2
RS3	1	2/27/2020	10:13:00 AM	0	330	2	225	1
RS3	1	2/27/2020	10:13:00 AM	0	330	2	375	1
RS3	1	2/27/2020	10:13:00 AM	0	330	2	750	2
RS3	1	2/27/2020	10:13:00 AM	0	330	2	1250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	1750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	2250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	2750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	3250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	3750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	4250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	4750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	2	17500	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	125	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	225	3
RS3	1	2/27/2020	10:13:00 AM	0	330	3	375	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	1250	1
RS3	1	2/27/2020	10:13:00 AM	0	330	3	1750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	2250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	2750	2
RS3	1	2/27/2020	10:13:00 AM	0	330	3	3250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	3750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	4250	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	4750	0
RS3	1	2/27/2020	10:13:00 AM	0	330	3	17500	0

