       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     28.428  44.438349     0.4855    13.2097     5.2216     28.200    28.7658    38.1149 0.0000e+00
     28.529  44.438333     0.4799    13.2096     5.2199     28.300    28.7658    38.1150 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     28.400 -9.990e-29 -9.990e-29 -9.990e-29
     28.709  44.438170     0.4719    13.2095     5.2189     28.500    28.7658    38.1148 0.0000e+00
     28.831  44.437895     0.5912    13.2092     5.2212     28.600    28.7658    38.1148 0.0000e+00
     28.932  44.437608     0.5091    13.2091     5.2241     28.700    28.7657    38.1147 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     28.800 -9.990e-29 -9.990e-29 -9.990e-29
     29.102  44.437166     0.4653    13.2087     5.2263     28.900    28.7657    38.1145 0.0000e+00
     29.234  44.437030     0.4774    13.2086     5.2301     29.000    28.7656    38.1144 0.0000e+00
     29.335  44.437039     0.5400    13.2085     5.2306     29.100    28.7657    38.1145 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     29.200 -9.990e-29 -9.990e-29 -9.990e-29
     29.489  44.437038     0.4553    13.2084     5.2292     29.300    28.7658    38.1145 0.0000e+00
     29.637  44.436973     0.4623    13.2084     5.2309     29.400    28.7657    38.1144 0.0000e+00
     29.738  44.436938     0.4836    13.2083     5.2338     29.500    28.7657    38.1144 0.0000e+00
     29.839  44.436972     0.4796    13.2083     5.2322     29.600    28.7657    38.1144 0.0000e+00
     29.940  44.437075     0.4809    13.2083     5.2333     29.700    28.7657    38.1144 0.0000e+00
     30.040  44.437172     0.4845    13.2083     5.2371     29.800    28.7658    38.1145 0.0000e+00
     30.141  44.437164     0.4867    13.2083     5.2406     29.900    28.7657    38.1144 0.0000e+00
     30.242  44.437072     0.4755    13.2082     5.2396     30.000    28.7658    38.1144 0.0000e+00
     30.343  44.437027     0.4857    13.2081     5.2424     30.100    28.7658    38.1144 0.0000e+00
     30.444  44.437096     0.4760    13.2081     5.2372     30.200    28.7658    38.1144 0.0000e+00
     30.544  44.437257     0.4885    13.2082     5.2342     30.300    28.7658    38.1144 0.0000e+00
     30.645  44.437452     0.4863    13.2082     5.2371     30.400    28.7659    38.1146 0.0000e+00
     30.746  44.437579     0.4945    13.2083     5.2336     30.500    28.7659    38.1146 0.0000e+00
     30.847  44.437573     0.4905    13.2082     5.2318     30.600    28.7659    38.1146 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     30.700 -9.990e-29 -9.990e-29 -9.990e-29
     31.014  44.437383     0.4863    13.2081     5.2297     30.800    28.7658    38.1144 0.0000e+00
     31.149  44.437157     0.4946    13.2079     5.2300     30.900    28.7658    38.1144 0.0000e+00
     31.250  44.437001     0.4801    13.2077     5.2318     31.000    28.7658    38.1143 0.0000e+00
     31.351  44.436884     0.4917    13.2076     5.2292     31.100    28.7659    38.1144 0.0000e+00
     31.452  44.436830     0.4770    13.2075     5.2310     31.200    28.7658    38.1143 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     31.300 -9.990e-29 -9.990e-29 -9.990e-29
     31.611  44.436923     0.4896    13.2075     5.2285     31.400    28.7659    38.1143 0.0000e+00
     31.754  44.437269     0.4954    13.2076     5.2288     31.500    28.7659    38.1144 0.0000e+00
     31.855  44.437589     0.4509    13.2079     5.2275     31.600    28.7659    38.1145 0.0000e+00
     31.956  44.437833     0.5112    13.2079     5.2279     31.700    28.7660    38.1146 0.0000e+00
     32.056  44.437908     0.4910    13.2080     5.2265     31.800    28.7660    38.1146 0.0000e+00
     32.158  44.437945     0.4792    13.2080     5.2258     31.900    28.7660    38.1146 0.0000e+00
     32.259  44.437932     0.4889    13.2080     5.2270     32.000    28.7659    38.1145 0.0000e+00
     32.359  44.437808     0.4402    13.2079     5.2292     32.100    28.7659    38.1144 0.0000e+00
     32.460  44.437568     0.4942    13.2076     5.2308     32.200    28.7659    38.1144 0.0000e+00
     32.561  44.437263     0.4926    13.2074     5.2355     32.300    28.7659    38.1143 0.0000e+00
     32.661  44.437021     0.4946    13.2072     5.2336     32.400    28.7659    38.1143 0.0000e+00
     32.762  44.436903     0.5224    13.2072     5.2334     32.500    28.7659    38.1142 0.0000e+00
     32.863  44.436877     0.4522    13.2071     5.2316     32.600    28.7659    38.1142 0.0000e+00
     32.964  44.436938     0.4920    13.2070     5.2296     32.700    28.7659    38.1142 0.0000e+00
     33.065  44.437075     0.4571    13.2070     5.2291     32.800    28.7660    38.1143 0.0000e+00
     33.166  44.437224     0.4714    13.2071     5.2305     32.900    28.7660    38.1143 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     33.000 -9.990e-29 -9.990e-29 -9.990e-29
     33.346  44.437430     0.4653    13.2071     5.2280     33.100    28.7661    38.1144 0.0000e+00
     33.468  44.437449     0.4906    13.2070     5.2291     33.200    28.7662    38.1145 0.0000e+00
     33.569  44.437453     0.5032    13.2070     5.2328     33.300    28.7661    38.1144 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     33.400 -9.990e-29 -9.990e-29 -9.990e-29
     33.742  44.437532     0.4841    13.2071     5.2378     33.500    28.7660    38.1143 0.0000e+00
     33.871  44.437606     0.4605    13.2071     5.2393     33.600    28.7660    38.1143 0.0000e+00
     33.972  44.437525     0.4866    13.2069     5.2404     33.700    28.7662    38.1144 0.0000e+00
     34.073  44.437269     0.4869    13.2066     5.2388     33.800    28.7662    38.1144 0.0000e+00
     34.174  44.436894     0.4863    13.2063     5.2392     33.900    28.7661    38.1143 0.0000e+00
     34.275  44.436601     0.4874    13.2060     5.2371     34.000    28.7663    38.1143 0.0000e+00
     34.375  44.436540     0.4763    13.2059     5.2347     34.100    28.7663    38.1143 0.0000e+00
     34.477  44.436562     0.4908    13.2058     5.2371     34.200    28.7663    38.1144 0.0000e+00
     34.577  44.436547     0.4734    13.2058     5.2381     34.300    28.7663    38.1143 0.0000e+00
     34.678  44.436500     0.4993    13.2058     5.2363     34.400    28.7662    38.1142 0.0000e+00
     34.779  44.436480     0.5181    13.2057     5.2397     34.500    28.7663    38.1142 0.0000e+00
     34.880  44.436491     0.4941    13.2057     5.2394     34.600    28.7663    38.1142 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     34.700 -9.990e-29 -9.990e-29 -9.990e-29
     35.039  44.436537     0.4752    13.2057     5.2359     34.800    28.7662    38.1142 0.0000e+00
     35.182  44.436587     0.5025    13.2057     5.2333     34.900    28.7662    38.1142 0.0000e+00
     35.283  44.436624     0.4675    13.2057     5.2290     35.000    28.7662    38.1142 0.0000e+00
     35.384  44.436670     0.4996    13.2057     5.2304     35.100    28.7662    38.1142 0.0000e+00
     35.485  44.436722     0.4871    13.2057     5.2287     35.200    28.7662    38.1142 0.0000e+00
     35.586  44.436754     0.4944    13.2057     5.2281     35.300    28.7662    38.1141 0.0000e+00
     35.686  44.436733     0.4977    13.2056     5.2263     35.400    28.7663    38.1142 0.0000e+00
     35.787  44.436658     0.4888    13.2055     5.2295     35.500    28.7663    38.1141 0.0000e+00
     35.888  44.436602     0.4683    13.2055     5.2276     35.600    28.7662    38.1141 0.0000e+00
     35.989  44.436658     0.4766    13.2055     5.2290     35.700    28.7662    38.1141 0.0000e+00
     36.090  44.436810     0.4753    13.2056     5.2313     35.800    28.7662    38.1141 0.0000e+00
     36.190  44.436939     0.4876    13.2056     5.2292     35.900    28.7663    38.1142 0.0000e+00
     36.291  44.437004     0.4798    13.2056     5.2337     36.000    28.7663    38.1142 0.0000e+00
     36.392  44.437022     0.4678    13.2056     5.2364     36.100    28.7663    38.1141 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     36.200 -9.990e-29 -9.990e-29 -9.990e-29
     36.558  44.436994     0.4808    13.2056     5.2400     36.300    28.7662    38.1140 0.0000e+00
     36.694  44.436945     0.4702    13.2055     5.2439     36.400    28.7662    38.1140 0.0000e+00
     36.795  44.436977     0.4835    13.2055     5.2417     36.500    28.7662    38.1140 0.0000e+00
     36.896  44.437146     0.4765    13.2056     5.2415     36.600    28.7662    38.1140 0.0000e+00
     36.997  44.437492     0.4642    13.2059     5.2453     36.700    28.7662    38.1140 0.0000e+00
     37.098  44.437892     0.4864    13.2061     5.2376     36.800    28.7662    38.1142 0.0000e+00
     37.199  44.438249     0.4871    13.2064     5.2335     36.900    28.7661    38.1141 0.0000e+00
     37.300  44.438699     0.4807    13.2068     5.2311     37.000    28.7660    38.1142 0.0000e+00
     37.400  44.439406     0.4808    13.2073     5.2274     37.100    28.7660    38.1143 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.200 -9.990e-29 -9.990e-29 -9.990e-29
     37.568  44.441063     0.4597    13.2085     5.2267     37.300    28.7660    38.1146 0.0000e+00
     37.703  44.442347     0.4939    13.2093     5.2282     37.400    28.7661    38.1149 0.0000e+00
     37.804  44.442949     0.4677    13.2097     5.2262     37.500    28.7662    38.1151 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.600 -9.990e-29 -9.990e-29 -9.990e-29
     37.961  44.443392     0.4686    13.2100     5.2302     37.700    28.7662    38.1151 0.0000e+00
     38.106  44.443156     0.4578    13.2099     5.2289     37.800    28.7661    38.1150 0.0000e+00
     38.207  44.442667     0.4584    13.2096     5.2357     37.900    28.7660    38.1148 0.0000e+00
     38.307  44.442096     0.4720    13.2091     5.2350     38.000    28.7660    38.1146 0.0000e+00
     38.408  44.441619     0.4754    13.2087     5.2347     38.100    28.7660    38.1146 0.0000e+00
     38.509  44.441246     0.4804    13.2083     5.2311     38.200    28.7661    38.1145 0.0000e+00
     38.610  44.440947     0.4580    13.2080     5.2345     38.300    28.7661    38.1144 0.0000e+00
     38.711  44.440843     0.4477    13.2079     5.2330     38.400    28.7661    38.1144 0.0000e+00
     38.812  44.440971     0.4625    13.2080     5.2304     38.500    28.7660    38.1144 0.0000e+00
     38.912  44.441268     0.4751    13.2082     5.2269     38.600    28.7660    38.1145 0.0000e+00
     39.013  44.441833     0.4611    13.2087     5.2244     38.700    28.7660    38.1145 0.0000e+00
     39.114  44.442685     0.4589    13.2093     5.2237     38.800    28.7659    38.1146 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.900 -9.990e-29 -9.990e-29 -9.990e-29
     39.266  44.444298     0.4155    13.2105     5.2249     39.000    28.7659    38.1149 0.0000e+00
     39.416  44.446156     0.4541    13.2119     5.2259     39.100    28.7659    38.1152 0.0000e+00
     39.517  44.447298     0.4837    13.2126     5.2251     39.200    28.7660    38.1156 0.0000e+00
     39.618  44.448188     0.4564    13.2133     5.2287     39.300    28.7659    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     39.400 -9.990e-29 -9.990e-29 -9.990e-29
     39.778  44.449343     0.4929    13.2143     5.2307     39.500    28.7658    38.1157 0.0000e+00
     39.920  44.450366     0.4560    13.2152     5.2326     39.600    28.7656    38.1157 0.0000e+00
     40.021  44.451078     0.4404    13.2156     5.2367     39.700    28.7657    38.1159 0.0000e+00
     40.122  44.451623     0.4443    13.2161     5.2302     39.800    28.7656    38.1159 0.0000e+00
     40.223  44.452015     0.4611    13.2164     5.2367     39.900    28.7655    38.1159 0.0000e+00
     40.324  44.452264     0.4660    13.2166     5.2288     40.000    28.7654    38.1160 0.0000e+00
     40.425  44.452477     0.4621    13.2168     5.2262     40.100    28.7655    38.1160 0.0000e+00
     40.526  44.452671     0.4459    13.2169     5.2284     40.200    28.7655    38.1160 0.0000e+00
     40.627  44.452841     0.4291    13.2170     5.2283     40.300    28.7654    38.1160 0.0000e+00
     40.727  44.452958     0.4442    13.2170     5.2288     40.400    28.7655    38.1160 0.0000e+00
     40.828  44.453018     0.4437    13.2171     5.2310     40.500    28.7654    38.1159 0.0000e+00
     40.929  44.453086     0.4306    13.2171     5.2320     40.600    28.7654    38.1160 0.0000e+00
     41.030  44.453241     0.4456    13.2172     5.2293     40.700    28.7654    38.1160 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.800 -9.990e-29 -9.990e-29 -9.990e-29
     41.184  44.453558     0.4343    13.2173     5.2224     40.900    28.7655    38.1161 0.0000e+00
     41.332  44.453744     0.4258    13.2174     5.2232     41.000    28.7654    38.1161 0.0000e+00
     41.433  44.453785     0.4455    13.2175     5.2199     41.100    28.7654    38.1160 0.0000e+00
     41.534  44.453806     0.4136    13.2175     5.2178     41.200    28.7653    38.1160 0.0000e+00
     41.635  44.453808     0.4513    13.2174     5.2186     41.300    28.7654    38.1160 0.0000e+00
     41.736  44.453817     0.4260    13.2174     5.2214     41.400    28.7654    38.1160 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.500 -9.990e-29 -9.990e-29 -9.990e-29
     41.906  44.453875     0.4376    13.2174     5.2237     41.600    28.7654    38.1160 0.0000e+00
     42.038  44.453957     0.4422    13.2174     5.2260     41.700    28.7654    38.1160 0.0000e+00
     42.139  44.454009     0.4298    13.2174     5.2320     41.800    28.7654    38.1160 0.0000e+00
     42.240  44.454028     0.4292    13.2174     5.2316     41.900    28.7654    38.1159 0.0000e+00
     42.341  44.454013     0.4274    13.2174     5.2316     42.000    28.7653    38.1159 0.0000e+00
     42.441  44.453972     0.4278    13.2173     5.2331     42.100    28.7653    38.1159 0.0000e+00
     42.542  44.453916     0.4322    13.2173     5.2328     42.200    28.7653    38.1158 0.0000e+00
     42.643  44.453861     0.4186    13.2172     5.2334     42.300    28.7653    38.1158 0.0000e+00
     42.744  44.453864     0.4190    13.2172     5.2346     42.400    28.7653    38.1158 0.0000e+00
     42.845  44.453951     0.4381    13.2172     5.2342     42.500    28.7653    38.1158 0.0000e+00
     42.945  44.454062     0.4424    13.2172     5.2330     42.600    28.7654    38.1159 0.0000e+00
     43.046  44.454160     0.4268    13.2172     5.2354     42.700    28.7654    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     42.800 -9.990e-29 -9.990e-29 -9.990e-29
     43.202  44.454290     0.4266    13.2172     5.2389     42.900    28.7655    38.1160 0.0000e+00
     43.348  44.454399     0.4365    13.2172     5.2345     43.000    28.7655    38.1160 0.0000e+00
     43.449  44.454446     0.4613    13.2172     5.2427     43.100    28.7655    38.1160 0.0000e+00
     43.550  44.454456     0.4389    13.2171     5.2362     43.200    28.7656    38.1161 0.0000e+00
     43.651  44.454447     0.4197    13.2171     5.2385     43.300    28.7655    38.1160 0.0000e+00
     43.751  44.454436     0.4492    13.2171     5.2308     43.400    28.7655    38.1160 0.0000e+00
     43.852  44.454462     0.4462    13.2171     5.2360     43.500    28.7655    38.1159 0.0000e+00
     43.953  44.454536     0.3866    13.2172     5.2265     43.600    28.7654    38.1159 0.0000e+00
     44.054  44.454643     0.4412    13.2172     5.2316     43.700    28.7654    38.1159 0.0000e+00
     44.155  44.454756     0.4208    13.2173     5.2283     43.800    28.7654    38.1159 0.0000e+00
     44.256  44.454858     0.4298    13.2173     5.2232     43.900    28.7655    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.000 -9.990e-29 -9.990e-29 -9.990e-29
     44.419  44.455018     0.4011    13.2174     5.2253     44.100    28.7654    38.1159 0.0000e+00
     44.558  44.455149     0.4594    13.2174     5.2210     44.200    28.7655    38.1160 0.0000e+00
     44.659  44.455257     0.4247    13.2174     5.2193     44.300    28.7655    38.1160 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.400 -9.990e-29 -9.990e-29 -9.990e-29
     44.818  44.455450     0.4078    13.2175     5.2251     44.500    28.7655    38.1160 0.0000e+00
     44.961  44.455610     0.4450    13.2176     5.2287     44.600    28.7655    38.1160 0.0000e+00
     45.062  44.455696     0.4150    13.2176     5.2289     44.700    28.7655    38.1161 0.0000e+00
     45.163  44.455778     0.4377    13.2176     5.2324     44.800    28.7655    38.1161 0.0000e+00
     45.264  44.455830     0.4664    13.2176     5.2339     44.900    28.7655    38.1161 0.0000e+00
     45.365  44.455801     0.4203    13.2176     5.2372     45.000    28.7655    38.1161 0.0000e+00
     45.466  44.455650     0.4474    13.2174     5.2356     45.100    28.7655    38.1160 0.0000e+00
     45.567  44.455421     0.4519    13.2173     5.2388     45.200    28.7654    38.1159 0.0000e+00
     45.667  44.455315     0.4046    13.2172     5.2440     45.300    28.7654    38.1159 0.0000e+00
     45.768  44.455403     0.4212    13.2172     5.2412     45.400    28.7655    38.1159 0.0000e+00
     45.869  44.455580     0.4177    13.2173     5.2409     45.500    28.7655    38.1159 0.0000e+00
     45.970  44.455756     0.4209    13.2174     5.2360     45.600    28.7655    38.1160 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.700 -9.990e-29 -9.990e-29 -9.990e-29
     46.171  44.456058     0.4365    13.2175     5.2337     45.800    28.7655    38.1160 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.900 -9.990e-29 -9.990e-29 -9.990e-29
     46.342  44.456227     0.4000    13.2175     5.2284     46.000    28.7656    38.1161 0.0000e+00
     46.474  44.456303     0.3983    13.2176     5.2269     46.100    28.7655    38.1160 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     46.200 -9.990e-29 -9.990e-29 -9.990e-29
     46.674  44.456373     0.4066    13.2176     5.2213     46.300    28.7655    38.1160 0.0000e+00
     46.777  44.456394     0.4326    13.2176     5.2230     46.400    28.7655    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     46.500 -9.990e-29 -9.990e-29 -9.990e-29
     46.977  44.456380     0.4885    13.2175     5.2233     46.600    28.7655    38.1159 0.0000e+00
     47.079  44.456291     0.4360    13.2174     5.2271     46.700    28.7655    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     46.800 -9.990e-29 -9.990e-29 -9.990e-29
     47.285  44.456098     0.4221    13.2173     5.2356     46.900    28.7654    38.1157 0.0000e+00
     47.381  44.456267     0.4161    13.2174     5.2368     47.000    28.7654    38.1157 0.0000e+00
     47.482  44.456557     0.4212    13.2176     5.2345     47.100    28.7653    38.1158 0.0000e+00
     47.583  44.456771     0.4244    13.2177     5.2341     47.200    28.7653    38.1158 0.0000e+00
     47.684  44.456952     0.4255    13.2178     5.2325     47.300    28.7654    38.1159 0.0000e+00
     47.785  44.457086     0.4224    13.2179     5.2340     47.400    28.7654    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     47.500 -9.990e-29 -9.990e-29 -9.990e-29
     47.955  44.457204     0.4155    13.2179     5.2316     47.600    28.7654    38.1159 0.0000e+00
     48.087  44.457211     0.4051    13.2178     5.2215     47.700    28.7655    38.1159 0.0000e+00
     48.188  44.457210     0.3952    13.2178     5.2186     47.800    28.7654    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     47.900 -9.990e-29 -9.990e-29 -9.990e-29
     48.360  44.457218     0.4022    13.2178     5.2190     48.000    28.7654    38.1158 0.0000e+00
     48.491  44.457231     0.4200    13.2177     5.2134     48.100    28.7654    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     48.200 -9.990e-29 -9.990e-29 -9.990e-29
     48.651  44.457268     0.4188    13.2177     5.2064     48.300    28.7654    38.1158 0.0000e+00
     48.793  44.457305     0.4031    13.2176     5.2104     48.400    28.7655    38.1159 0.0000e+00
     48.894  44.457321     0.4094    13.2176     5.2083     48.500    28.7655    38.1159 0.0000e+00
     48.995  44.457317     0.4415    13.2175     5.2085     48.600    28.7655    38.1159 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     48.700 -9.990e-29 -9.990e-29 -9.990e-29
     49.196  44.457230     0.4155    13.2174     5.2127     48.800    28.7655    38.1158 0.0000e+00
     49.297  44.457137     0.4155    13.2173     5.2167     48.900    28.7655    38.1158 0.0000e+00
     49.398  44.457060     0.4255    13.2172     5.2264     49.000    28.7655    38.1158 0.0000e+00
     49.499  44.457050     0.4033    13.2172     5.2306     49.100    28.7655    38.1157 0.0000e+00
     49.599  44.457048     0.4107    13.2172     5.2348     49.200    28.7654    38.1157 0.0000e+00
     49.700  44.457018     0.4151    13.2172     5.2381     49.300    28.7654    38.1156 0.0000e+00
     49.801  44.457021     0.4194    13.2171     5.2339     49.400    28.7655    38.1157 0.0000e+00
     49.902  44.457011     0.3952    13.2171     5.2323     49.500    28.7654    38.1156 0.0000e+00
     50.003  44.456929     0.4127    13.2170     5.2312     49.600    28.7654    38.1156 0.0000e+00
     50.104  44.456840     0.4245    13.2169     5.2271     49.700    28.7654    38.1155 0.0000e+00
     50.205  44.456806     0.4219    13.2168     5.2266     49.800    28.7654    38.1156 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     49.900 -9.990e-29 -9.990e-29 -9.990e-29
     50.360  44.456848     0.4210    13.2168     5.2309     50.000    28.7654    38.1155 0.0000e+00
     50.507  44.456948     0.4265    13.2168     5.2311     50.100    28.7655    38.1156 0.0000e+00
     50.608  44.457100     0.3992    13.2169     5.2317     50.200    28.7654    38.1156 0.0000e+00
     50.709  44.457346     0.4097    13.2170     5.2353     50.300    28.7655    38.1157 0.0000e+00
     50.809  44.457593     0.4040    13.2171     5.2362     50.400    28.7656    38.1158 0.0000e+00
     50.910  44.457761     0.4143    13.2172     5.2368     50.500    28.7656    38.1158 0.0000e+00
     51.011  44.457835     0.4281    13.2172     5.2368     50.600    28.7656    38.1158 0.0000e+00
     51.112  44.457867     0.4197    13.2172     5.2402     50.700    28.7656    38.1158 0.0000e+00
     51.213  44.457893     0.4272    13.2172     5.2352     50.800    28.7655    38.1158 0.0000e+00
     51.313  44.457947     0.4680    13.2173     5.2349     50.900    28.7655    38.1157 0.0000e+00
     51.414  44.458051     0.4232    13.2173     5.2345     51.000    28.7655    38.1157 0.0000e+00
     51.515  44.458187     0.4367    13.2174     5.2310     51.100    28.7655    38.1157 0.0000e+00
     51.616  44.458308     0.3931    13.2174     5.2331     51.200    28.7655    38.1158 0.0000e+00
     51.717  44.458395     0.3948    13.2175     5.2312     51.300    28.7655    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.400 -9.990e-29 -9.990e-29 -9.990e-29
     51.873  44.458482     0.4089    13.2175     5.2265     51.500    28.7655    38.1157 0.0000e+00
     52.019  44.458555     0.4233    13.2175     5.2274     51.600    28.7655    38.1157 0.0000e+00
     52.120  44.458603     0.4071    13.2175     5.2236     51.700    28.7655    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.800 -9.990e-29 -9.990e-29 -9.990e-29
     52.293  44.458688     0.4055    13.2175     5.2232     51.900    28.7655    38.1157 0.0000e+00
     52.423  44.458772     0.3819    13.2176     5.2230     52.000    28.7654    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.100 -9.990e-29 -9.990e-29 -9.990e-29
     52.583  44.458914     0.4044    13.2176     5.2261     52.200    28.7655    38.1157 0.0000e+00
     52.725  44.459086     0.4079    13.2177     5.2250     52.300    28.7654    38.1157 0.0000e+00
     52.826  44.459194     0.3986    13.2177     5.2282     52.400    28.7655    38.1158 0.0000e+00
     52.927  44.459270     0.4042    13.2177     5.2318     52.500    28.7655    38.1158 0.0000e+00
     53.028  44.459298     0.4340    13.2177     5.2334     52.600    28.7655    38.1158 0.0000e+00
     53.129  44.459260     0.4218    13.2177     5.2355     52.700    28.7654    38.1157 0.0000e+00
     53.230  44.459178     0.4141    13.2176     5.2359     52.800    28.7654    38.1156 0.0000e+00
     53.330  44.459099     0.4131    13.2175     5.2320     52.900    28.7654    38.1156 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.000 -9.990e-29 -9.990e-29 -9.990e-29
     53.490  44.459020     0.3945    13.2175     5.2280     53.100    28.7653    38.1155 0.0000e+00
     53.632  44.459022     0.4508    13.2174     5.2279     53.200    28.7654    38.1155 0.0000e+00
     53.733  44.459067     0.4117    13.2173     5.2265     53.300    28.7655    38.1156 0.0000e+00
     53.834  44.459113     0.3918    13.2173     5.2259     53.400    28.7655    38.1156 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.500 -9.990e-29 -9.990e-29 -9.990e-29
     54.019  44.459182     0.3945    13.2172     5.2262     53.600    28.7656    38.1157 0.0000e+00
     54.137  44.459218     0.4018    13.2172     5.2261     53.700    28.7656    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.800 -9.990e-29 -9.990e-29 -9.990e-29
     54.298  44.459267     0.3845    13.2171     5.2344     53.900    28.7657    38.1158 0.0000e+00
     54.439  44.459312     0.4092    13.2171     5.2367     54.000    28.7656    38.1158 0.0000e+00
     54.540  44.459331     0.4297    13.2170     5.2391     54.100    28.7657    38.1158 0.0000e+00
     54.641  44.459366     0.4165    13.2170     5.2442     54.200    28.7657    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     54.300 -9.990e-29 -9.990e-29 -9.990e-29
     54.798  44.459472     0.3834    13.2171     5.2432     54.400    28.7657    38.1157 0.0000e+00
     54.943  44.459642     0.4226    13.2171     5.2391     54.500    28.7657    38.1158 0.0000e+00
     55.044  44.459786     0.4213    13.2172     5.2356     54.600    28.7657    38.1158 0.0000e+00
     55.145  44.459899     0.4229    13.2172     5.2339     54.700    28.7658    38.1159 0.0000e+00
     55.246  44.459986     0.4347    13.2173     5.2298     54.800    28.7657    38.1158 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     54.900 -9.990e-29 -9.990e-29 -9.990e-29
     55.409  44.460091     0.4232    13.2173     5.2271     55.000    28.7657    38.1159 0.0000e+00
     55.548  44.460166     0.4282    13.2174     5.2224     55.100    28.7656    38.1158 0.0000e+00
     55.649  44.460226     0.4226    13.2174     5.2203     55.200    28.7656    38.1158 0.0000e+00
     55.750  44.460309     0.4072    13.2175     5.2218     55.300    28.7656    38.1157 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     55.400 -9.990e-29 -9.990e-29 -9.990e-29
     55.910  44.460480     0.4531    13.2175     5.2268     55.500    28.7656    38.1158 0.0000e+00
     56.052  44.460647     0.3925    13.2176     5.2267     55.600    28.7656    38.1158 0.0000e+00
     56.153  44.460722     0.4178    13.2177     5.2288     55.700    28.7656    38.1157 0.0000e+00
     56.254  44.460781     0.4464    13.2177     5.2344     55.800    28.7656    38.1157 0.0000e+00
     56.355  44.460822     0.4271    13.2177     5.2374     55.900    28.7656    38.1157 0.0000e+00
