       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.293  44.406466     0.3967    13.1863     5.2386      6.243    28.7724    38.1180 -9.990e-29
      6.290  44.405359     0.4376    13.1855     5.2399      6.240    28.7723    38.1177 -9.990e-29
      6.282  44.404137     0.4055    13.1847     5.2388      6.232    28.7722    38.1173 -9.990e-29
      6.273  44.403061     0.3823    13.1839     5.2379      6.223    28.7722    38.1171 -9.990e-29
      6.263  44.402217     0.4520    13.1833     5.2382      6.213    28.7722    38.1169 -9.990e-29
      6.255  44.401635     0.3967    13.1828     5.2394      6.205    28.7722    38.1169 -9.990e-29
      6.250  44.401423     0.3779    13.1826     5.2438      6.200    28.7723    38.1169 -9.990e-29
      6.248  44.401629     0.3923    13.1827     5.2469      6.198    28.7723    38.1170 -9.990e-29
      6.249  44.402092     0.4033    13.1830     5.2441      6.199    28.7724    38.1171 -9.990e-29
      6.253  44.402764     0.3790    13.1836     5.2392      6.203    28.7723    38.1171 -9.990e-29
      6.261  44.403728     0.3967    13.1843     5.2363      6.211    28.7723    38.1174 -9.990e-29
      6.271  44.404884     0.4542    13.1852     5.2316      6.221    28.7723    38.1176 -9.990e-29
      6.283  44.405973     0.3712    13.1861     5.2256      6.233    28.7722    38.1177 -9.990e-29
      6.296  44.406819     0.4066    13.1869     5.2242      6.246    28.7720    38.1177 -9.990e-29
      6.307  44.407393     0.4155    13.1875     5.2229      6.257    28.7719    38.1177 -9.990e-29
      6.314  44.407647     0.4243    13.1877     5.2282      6.264    28.7719    38.1177 -9.990e-29
      6.315  44.407414     0.4221    13.1875     5.2321      6.265    28.7719    38.1177 -9.990e-29
      6.310  44.406537     0.4155    13.1869     5.2420      6.260    28.7718    38.1174 -9.990e-29
      6.297  44.405086     0.4299    13.1859     5.2450      6.247    28.7717    38.1170 -9.990e-29
      6.279  44.403508     0.4066    13.1848     5.2462      6.229    28.7717    38.1166 -9.990e-29
      6.259  44.402143     0.4144    13.1837     5.2488      6.209    28.7717    38.1164 -9.990e-29
      6.241  44.401077     0.3967    13.1828     5.2499      6.191    28.7718    38.1163 -9.990e-29
      6.228  44.400485     0.4420    13.1824     5.2506      6.178    28.7718    38.1162 -9.990e-29
      6.223  44.400488     0.4365    13.1823     5.2465      6.174    28.7719    38.1163 -9.990e-29
      6.226  44.401055     0.4022    13.1827     5.2429      6.177    28.7719    38.1164 -9.990e-29
      6.236  44.402059     0.4111    13.1833     5.2379      6.186    28.7721    38.1168 -9.990e-29
      6.249  44.403209     0.4177    13.1841     5.2386      6.199    28.7721    38.1171 -9.990e-29
      6.263  44.404077     0.4199    13.1847     5.2369      6.213    28.7722    38.1173 -9.990e-29
      6.276  44.404385     0.4387    13.1849     5.2315      6.226    28.7722    38.1174 -9.990e-29
      6.286  44.404062     0.4199    13.1847     5.2361      6.236    28.7722    38.1173 -9.990e-29
      6.294  44.403203     0.4310    13.1842     5.2317      6.244    28.7720    38.1169 -9.990e-29
      6.300  44.402251     0.4133    13.1836     5.2365      6.250    28.7719    38.1166 -9.990e-29
      6.304  44.401761     0.4321    13.1833     5.2379      6.254    28.7718    38.1165 -9.990e-29
      6.307  44.401819     0.4420    13.1832     5.2390      6.257    28.7720    38.1166 -9.990e-29
      6.307  44.402052     0.4100    13.1831     5.2350      6.257    28.7722    38.1169 -9.990e-29
      6.304  44.401997     0.4443    13.1829     5.2331      6.254    28.7724    38.1171 -9.990e-29
      6.296  44.401493     0.4033    13.1826     5.2328      6.246    28.7723    38.1169 -9.990e-29
      6.285  44.400905     0.4476    13.1824     5.2268      6.235    28.7721    38.1165 -9.990e-29
      6.274  44.400647     0.4122    13.1823     5.2303      6.224    28.7720    38.1164 -9.990e-29
      6.266  44.400686     0.4277    13.1823     5.2287      6.216    28.7720    38.1164 -9.990e-29
      6.263  44.400854     0.4354    13.1825     5.2281      6.213    28.7720    38.1164 -9.990e-29
      6.266  44.401251     0.4365    13.1829     5.2277      6.216    28.7719    38.1164 -9.990e-29
      6.275  44.402127     0.4586    13.1836     5.2281      6.225    28.7718    38.1165 -9.990e-29
      6.289  44.403554     0.4089    13.1847     5.2270      6.239    28.7718    38.1168 -9.990e-29
      6.303  44.405201     0.4066    13.1859     5.2306      6.253    28.7718    38.1172 -9.990e-29
      6.316  44.406487     0.4155    13.1867     5.2318      6.266    28.7720    38.1176 -9.990e-29
      6.323  44.407080     0.4387    13.1871     5.2339      6.273    28.7720    38.1177 -9.990e-29
      6.324  44.406950     0.4044    13.1870     5.2335      6.274    28.7720    38.1177 -9.990e-29
      6.317  44.406149     0.4100    13.1865     5.2360      6.267    28.7719    38.1175 -9.990e-29
      6.305  44.404945     0.4111    13.1857     5.2412      6.255    28.7718    38.1171 -9.990e-29
      6.290  44.403822     0.4531    13.1850     5.2439      6.240    28.7717    38.1167 -9.990e-29
      6.273  44.403038     0.4177    13.1844     5.2454      6.223    28.7717    38.1166 -9.990e-29
      6.258  44.402622     0.4343    13.1840     5.2431      6.208    28.7718    38.1166 -9.990e-29
      6.247  44.402558     0.4210    13.1839     5.2426      6.197    28.7718    38.1166 -9.990e-29
      6.240  44.402821     0.4199    13.1840     5.2445      6.190    28.7719    38.1168 -9.990e-29
      6.238  44.403387     0.4111    13.1845     5.2454      6.188    28.7719    38.1168 -9.990e-29
      6.239  44.404321     0.4033    13.1853     5.2396      6.189    28.7718    38.1169 -9.990e-29
      6.243  44.405579     0.3923    13.1863     5.2386      6.193    28.7717    38.1171 -9.990e-29
      6.249  44.406761     0.4089    13.1872     5.2389      6.199    28.7717    38.1174 -9.990e-29
      6.257  44.407507     0.4199    13.1877     5.2328      6.207    28.7718    38.1176 -9.990e-29
      6.267  44.407809     0.4033    13.1880     5.2339      6.217    28.7717    38.1176 -9.990e-29
      6.279  44.407893     0.4398    13.1882     5.2340      6.229    28.7716    38.1174 -9.990e-29
      6.292  44.408025     0.4122    13.1885     5.2340      6.242    28.7714    38.1173 -9.990e-29
      6.307  44.408303     0.3989    13.1889     5.2340      6.257    28.7712    38.1171 -9.990e-29
      6.321  44.408654     0.4078    13.1892     5.2331      6.271    28.7711    38.1171 -9.990e-29
      6.332  44.408985     0.4155    13.1895     5.2314      6.282    28.7711    38.1172 -9.990e-29
      6.337  44.409071     0.4155    13.1895     5.2381      6.287    28.7711    38.1172 -9.990e-29
      6.335  44.408607     0.4199    13.1892     5.2359      6.285    28.7711    38.1171 -9.990e-29
      6.326  44.407694     0.4277    13.1886     5.2395      6.276    28.7710    38.1168 -9.990e-29
      6.309  44.406797     0.4487    13.1880     5.2353      6.259    28.7709    38.1166 -9.990e-29
      6.287  44.406206     0.4177    13.1875     5.2388      6.237    28.7710    38.1165 -9.990e-29
      6.264  44.405949     0.4066    13.1872     5.2412      6.214    28.7711    38.1166 -9.990e-29
      6.244  44.405777     0.4022    13.1869     5.2404      6.194    28.7713    38.1167 -9.990e-29
      6.230  44.405479     0.4177    13.1866     5.2387      6.180    28.7714    38.1167 -9.990e-29
      6.225  44.405283     0.3867    13.1864     5.2397      6.176    28.7714    38.1168 -9.990e-29
      6.229  44.405477     0.3978    13.1865     5.2407      6.179    28.7715    38.1168 -9.990e-29
      6.240  44.405901     0.4177    13.1867     5.2362      6.190    28.7716    38.1171 -9.990e-29
      6.256  44.406227     0.5007    13.1868     5.2368      6.206    28.7717    38.1173 -9.990e-29
      6.273  44.406382     0.4675    13.1869     5.2341      6.223    28.7717    38.1173 -9.990e-29
      6.289  44.406423     0.4465    13.1869     5.2321      6.239    28.7718    38.1173 -9.990e-29
      6.303  44.406322     0.4177    13.1868     5.2290      6.253    28.7718    38.1173 -9.990e-29
      6.313  44.406024     0.4321    13.1865     5.2318      6.263    28.7718    38.1173 -9.990e-29
      6.318  44.405533     0.4365    13.1860     5.2340      6.268    28.7720    38.1174 -9.990e-29
      6.318  44.404826     0.4443    13.1854     5.2339      6.268    28.7720    38.1173 -9.990e-29
      6.313  44.403940     0.4133    13.1847     5.2347      6.263    28.7721    38.1171 -9.990e-29
      6.306  44.403149     0.4420    13.1841     5.2400      6.256    28.7721    38.1170 -9.990e-29
      6.297  44.402708     0.4243    13.1837     5.2438      6.247    28.7721    38.1170 -9.990e-29
      6.288  44.402607     0.3967    13.1836     5.2460      6.238    28.7722    38.1170 -9.990e-29
      6.279  44.402701     0.4255    13.1836     5.2480      6.229    28.7722    38.1171 -9.990e-29
      6.271  44.402851     0.4420    13.1837     5.2482      6.221    28.7723    38.1171 -9.990e-29
      6.263  44.402958     0.4232    13.1837     5.2471      6.213    28.7723    38.1172 -9.990e-29
      6.256  44.402919     0.4343    13.1836     5.2480      6.206    28.7724    38.1173 -9.990e-29
      6.249  44.402497     0.4066    13.1832     5.2481      6.199    28.7725    38.1173 -9.990e-29
      6.243  44.401688     0.4022    13.1826     5.2472      6.193    28.7725    38.1171 -9.990e-29
      6.238  44.400846     0.4155    13.1821     5.2416      6.188    28.7724    38.1168 -9.990e-29
      6.236  44.400348     0.4509    13.1818     5.2438      6.186    28.7723    38.1166 -9.990e-29
      6.237  44.400370     0.4111    13.1818     5.2400      6.187    28.7723    38.1167 -9.990e-29
      6.242  44.400855     0.4155    13.1822     5.2347      6.192    28.7723    38.1167 -9.990e-29
      6.252  44.401821     0.4232    13.1830     5.2349      6.202    28.7722    38.1168 -9.990e-29
      6.266  44.403133     0.4044    13.1839     5.2322      6.216    28.7723    38.1172 -9.990e-29
      6.282  44.404315     0.4188    13.1848     5.2346      6.232    28.7723    38.1174 -9.990e-29
      6.299  44.405159     0.4255    13.1856     5.2350      6.249    28.7721    38.1174 -9.990e-29
      6.313  44.405673     0.4066    13.1860     5.2385      6.263    28.7721    38.1175 -9.990e-29
      6.321  44.405820     0.4199    13.1862     5.2374      6.271    28.7720    38.1174 -9.990e-29
      6.324  44.405617     0.4288    13.1861     5.2397      6.274    28.7719    38.1173 -9.990e-29
      6.318  44.405074     0.4675    13.1858     5.2383      6.268    28.7718    38.1171 -9.990e-29
      6.307  44.404329     0.4166    13.1854     5.2391      6.257    28.7717    38.1168 -9.990e-29
      6.290  44.403742     0.4199    13.1850     5.2408      6.240    28.7716    38.1167 -9.990e-29
      6.272  44.403450     0.4221    13.1848     5.2418      6.222    28.7716    38.1166 -9.990e-29
      6.254  44.403278     0.4509    13.1847     5.2450      6.204    28.7716    38.1165 -9.990e-29
      6.240  44.403169     0.4100    13.1847     5.2460      6.190    28.7715    38.1164 -9.990e-29
      6.232  44.403323     0.4365    13.1849     5.2485      6.182    28.7714    38.1164 -9.990e-29
      6.231  44.403905     0.4111    13.1854     5.2466      6.181    28.7714    38.1164 -9.990e-29
      6.237  44.404793     0.4155    13.1861     5.2499      6.187    28.7713    38.1166 -9.990e-29
      6.250  44.405922     0.4277    13.1871     5.2467      6.200    28.7712    38.1167 -9.990e-29
      6.269  44.407238     0.4122    13.1881     5.2446      6.219    28.7712    38.1169 -9.990e-29
      6.291  44.408308     0.3901    13.1889     5.2426      6.241    28.7712    38.1171 -9.990e-29
      6.313  44.408770     0.4354    13.1893     5.2437      6.263    28.7711    38.1172 -9.990e-29
      6.331  44.408682     0.4288    13.1893     5.2391      6.281    28.7710    38.1171 -9.990e-29
      6.343  44.408193     0.4221    13.1889     5.2364      6.293    28.7711    38.1170 -9.990e-29
      6.348  44.407407     0.4133    13.1883     5.2321      6.298    28.7711    38.1168 -9.990e-29
      6.344  44.406496     0.4111    13.1877     5.2281      6.294    28.7710    38.1166 -9.990e-29
      6.334  44.405695     0.4255    13.1871     5.2290      6.284    28.7710    38.1164 -9.990e-29
      6.319  44.405091     0.4420    13.1865     5.2276      6.269    28.7711    38.1164 -9.990e-29
      6.302  44.404617     0.3956    13.1861     5.2309      6.252    28.7712    38.1164 -9.990e-29
      6.284  44.404255     0.4232    13.1857     5.2291      6.234    28.7713    38.1165 -9.990e-29
      6.267  44.404083     0.4089    13.1855     5.2371      6.217    28.7714    38.1165 -9.990e-29
      6.252  44.404045     0.4255    13.1854     5.2395      6.202    28.7715    38.1166 -9.990e-29
      6.239  44.403921     0.3823    13.1853     5.2440      6.189    28.7715    38.1166 -9.990e-29
      6.228  44.403635     0.3978    13.1851     5.2420      6.178    28.7715    38.1165 -9.990e-29
      6.221  44.403332     0.4343    13.1849     5.2429      6.172    28.7714    38.1164 -9.990e-29
      6.221  44.403174     0.4111    13.1848     5.2427      6.172    28.7714    38.1163 -9.990e-29
      6.229  44.403363     0.4221    13.1850     5.2398      6.179    28.7714    38.1163 -9.990e-29
      6.244  44.404035     0.3967    13.1855     5.2407      6.194    28.7714    38.1165 -9.990e-29
      6.267  44.404932     0.3867    13.1861     5.2346      6.217    28.7714    38.1167 -9.990e-29
      6.292  44.405596     0.4243    13.1866     5.2384      6.242    28.7714    38.1168 -9.990e-29
      6.318  44.405876     0.4011    13.1870     5.2381      6.268    28.7712    38.1167 -9.990e-29
      6.338  44.405895     0.4188    13.1871     5.2364      6.288    28.7711    38.1166 -9.990e-29
      6.351  44.405716     0.4210    13.1869     5.2396      6.301    28.7712    38.1166 -9.990e-29
      6.355  44.405330     0.3989    13.1867     5.2423      6.304    28.7711    38.1164 -9.990e-29
      6.348  44.404852     0.4465    13.1864     5.2422      6.298    28.7711    38.1163 -9.990e-29
      6.334  44.404512     0.4166    13.1862     5.2365      6.284    28.7710    38.1162 -9.990e-29
      6.313  44.404426     0.4078    13.1861     5.2360      6.263    28.7710    38.1162 -9.990e-29
      6.291  44.404545     0.4277    13.1862     5.2366      6.241    28.7710    38.1162 -9.990e-29
      6.269  44.404728     0.4443    13.1863     5.2347      6.219    28.7711    38.1163 -9.990e-29
      6.253  44.404867     0.4542    13.1864     5.2300      6.203    28.7711    38.1164 -9.990e-29
      6.246  44.404979     0.4420    13.1866     5.2360      6.196    28.7710    38.1163 -9.990e-29
      6.247  44.405221     0.4365    13.1868     5.2347      6.197    28.7710    38.1163 -9.990e-29
      6.257  44.405730     0.4243    13.1873     5.2329      6.207    28.7708    38.1163 -9.990e-29
      6.273  44.406317     0.3679    13.1877     5.2329      6.223    28.7709    38.1164 -9.990e-29
      6.291  44.406695     0.4177    13.1880     5.2365      6.241    28.7709    38.1165 -9.990e-29
      6.305  44.406776     0.4299    13.1881     5.2394      6.255    28.7708    38.1165 -9.990e-29
      6.314  44.406560     0.4232    13.1879     5.2411      6.264    28.7709    38.1164 -9.990e-29
      6.316  44.406055     0.4266    13.1875     5.2393      6.266    28.7709    38.1164 -9.990e-29
      6.313  44.405327     0.4343    13.1869     5.2331      6.263    28.7709    38.1163 -9.990e-29
      6.307  44.404530     0.4476    13.1863     5.2318      6.257    28.7709    38.1161 -9.990e-29
      6.302  44.403938     0.4277    13.1859     5.2248      6.252    28.7709    38.1159 -9.990e-29
      6.300  44.403856     0.4133    13.1859     5.2202      6.250    28.7708    38.1159 -9.990e-29
      6.303  44.404366     0.4266    13.1863     5.2135      6.253    28.7708    38.1159 -9.990e-29
      6.308  44.405287     0.4343    13.1870     5.2178      6.258    28.7708    38.1161 -9.990e-29
      6.311  44.406227     0.4277    13.1876     5.2218      6.261    28.7709    38.1164 -9.990e-29
      6.311  44.406796     0.4155    13.1880     5.2244      6.261    28.7709    38.1166 -9.990e-29
      6.304  44.406843     0.4078    13.1881     5.2314      6.254    28.7709    38.1165 -9.990e-29
      6.291  44.406580     0.4144    13.1880     5.2327      6.241    28.7708    38.1164 -9.990e-29
      6.276  44.406381     0.4133    13.1879     5.2388      6.226    28.7707    38.1163 -9.990e-29
      6.262  44.406329     0.4221    13.1879     5.2416      6.212    28.7707    38.1162 -9.990e-29
      6.254  44.406345     0.4111    13.1879     5.2444      6.204    28.7707    38.1163 -9.990e-29
      6.253  44.406482     0.4078    13.1881     5.2444      6.203    28.7706    38.1162 -9.990e-29
      6.261  44.406830     0.4255    13.1884     5.2444      6.211    28.7706    38.1162 -9.990e-29
      6.274  44.407379     0.4177    13.1888     5.2408      6.224    28.7706    38.1163 -9.990e-29
      6.289  44.407870     0.4210    13.1891     5.2437      6.239    28.7707    38.1165 -9.990e-29
      6.302  44.408053     0.4055    13.1893     5.2399      6.252    28.7706    38.1165 -9.990e-29
      6.308  44.407904     0.3967    13.1892     5.2429      6.258    28.7706    38.1164 -9.990e-29
      6.306  44.407502     0.4255    13.1890     5.2441      6.256    28.7705    38.1162 -9.990e-29
      6.299  44.406963     0.3945    13.1886     5.2412      6.249    28.7705    38.1161 -9.990e-29
      6.289  44.406451     0.4221    13.1883     5.2408      6.239    28.7704    38.1159 -9.990e-29
      6.281  44.406151     0.4133    13.1881     5.2400      6.231    28.7704    38.1159 -9.990e-29
      6.276  44.406249     0.4332    13.1882     5.2402      6.226    28.7703    38.1159 -9.990e-29
      6.276  44.406749     0.3912    13.1886     5.2385      6.226    28.7703    38.1159 -9.990e-29
      6.278  44.407482     0.4122    13.1891     5.2399      6.228    28.7704    38.1161 -9.990e-29
      6.282  44.408159     0.4343    13.1896     5.2395      6.232    28.7704    38.1163 -9.990e-29
      6.285  44.408552     0.3945    13.1899     5.2444      6.235    28.7704    38.1164 -9.990e-29
      6.287  44.408620     0.4277    13.1899     5.2424      6.237    28.7704    38.1164 -9.990e-29
      6.288  44.408437     0.5217    13.1899     5.2418      6.238    28.7703    38.1162 -9.990e-29
      6.289  44.408166     0.4044    13.1898     5.2434      6.239    28.7702    38.1161 -9.990e-29
      6.293  44.408036     0.4166    13.1898     5.2413      6.243    28.7701    38.1160 -9.990e-29
      6.301  44.408236     0.4520    13.1900     5.2403      6.251    28.7700    38.1159 -9.990e-29
      6.312  44.408741     0.4443    13.1903     5.2389      6.262    28.7701    38.1161 -9.990e-29
      6.325  44.409186     0.4343    13.1906     5.2432      6.275    28.7701    38.1162 -9.990e-29
      6.336  44.409215     0.4277    13.1905     5.2403      6.286    28.7703    38.1164 -9.990e-29
      6.345  44.408805     0.4133    13.1902     5.2415      6.295    28.7702    38.1163 -9.990e-29
      6.350  44.408060     0.4111    13.1896     5.2398      6.300    28.7703    38.1162 -9.990e-29
      6.351  44.407171     0.3923    13.1889     5.2404      6.301    28.7703    38.1160 -9.990e-29
      6.347  44.406289     0.4243    13.1882     5.2406      6.297    28.7703    38.1159 -9.990e-29
      6.339  44.405491     0.4089    13.1876     5.2403      6.289    28.7703    38.1157 -9.990e-29
      6.327  44.404980     0.4277    13.1873     5.2432      6.277    28.7703    38.1155 -9.990e-29
      6.310  44.404909     0.4055    13.1872     5.2394      6.260    28.7703    38.1156 -9.990e-29
      6.289  44.405181     0.4066    13.1873     5.2389      6.239    28.7704    38.1157 -9.990e-29
      6.266  44.405521     0.4564    13.1875     5.2360      6.216    28.7705    38.1159 -9.990e-29
      6.244  44.405730     0.4177    13.1876     5.2310      6.194    28.7706    38.1160 -9.990e-29
      6.226  44.405805     0.4100    13.1877     5.2264      6.177    28.7705    38.1160 -9.990e-29
      6.216  44.405834     0.5538    13.1878     5.2252      6.167    28.7704    38.1159 -9.990e-29
      6.215  44.405952     0.4299    13.1880     5.2252      6.166    28.7703    38.1158 -9.990e-29
      6.224  44.406300     0.4078    13.1883     5.2282      6.175    28.7703    38.1158 -9.990e-29
      6.245  44.406933     0.4166    13.1888     5.2282      6.195    28.7703    38.1159 -9.990e-29
      6.274  44.407672     0.4420    13.1893     5.2315      6.224    28.7703    38.1161 -9.990e-29
      6.308  44.408232     0.4509    13.1898     5.2310      6.258    28.7702    38.1161 -9.990e-29
      6.339  44.408488     0.4288    13.1900     5.2355      6.289    28.7702    38.1162 -9.990e-29
      6.364  44.408493     0.4343    13.1900     5.2332      6.313    28.7702    38.1162 -9.990e-29
      6.378  44.408301     0.4000    13.1898     5.2323      6.327    28.7703    38.1162 -9.990e-29
      6.378  44.407939     0.4044    13.1895     5.2380      6.327    28.7703    38.1161 -9.990e-29
      6.365  44.407455     0.4321    13.1891     5.2392      6.314    28.7703    38.1161 -9.990e-29
      6.342  44.406933     0.3978    13.1887     5.2416      6.292    28.7703    38.1160 -9.990e-29
      6.313  44.406502     0.4188    13.1884     5.2394      6.263    28.7703    38.1159 -9.990e-29
      6.285  44.406289     0.4454    13.1882     5.2418      6.235    28.7704    38.1159 -9.990e-29
      6.262  44.406279     0.3823    13.1882     5.2381      6.212    28.7704    38.1159 -9.990e-29
      6.245  44.406408     0.4321    13.1883     5.2413      6.195    28.7704    38.1159 -9.990e-29
      6.237  44.406671     0.3901    13.1885     5.2410      6.187    28.7704    38.1160 -9.990e-29
      6.234  44.407013     0.3845    13.1887     5.2410      6.184    28.7704    38.1161 -9.990e-29
      6.237  44.407327     0.3967    13.1890     5.2408      6.187    28.7704    38.1161 -9.990e-29
      6.244  44.407548     0.4111    13.1892     5.2421      6.194    28.7703    38.1161 -9.990e-29
      6.255  44.407637     0.3923    13.1893     5.2441      6.205    28.7703    38.1161 -9.990e-29
      6.270  44.407640     0.4089    13.1894     5.2458      6.220    28.7702    38.1160 -9.990e-29
      6.289  44.407717     0.4122    13.1895     5.2451      6.239    28.7701    38.1160 -9.990e-29
      6.311  44.407904     0.4066    13.1896     5.2447      6.261    28.7702    38.1160 -9.990e-29
      6.335  44.408085     0.3779    13.1896     5.2387      6.285    28.7703    38.1162 -9.990e-29
      6.357  44.408134     0.3801    13.1895     5.2365      6.306    28.7704    38.1163 -9.990e-29
      6.374  44.407949     0.4387    13.1893     5.2336      6.323    28.7705    38.1163 -9.990e-29
      6.382  44.407518     0.4443    13.1889     5.2295      6.331    28.7706    38.1163 -9.990e-29
      6.379  44.406975     0.4188    13.1885     5.2279      6.328    28.7705    38.1162 -9.990e-29
      6.367  44.406476     0.3845    13.1881     5.2275      6.316    28.7706    38.1161 -9.990e-29
      6.345  44.406092     0.3889    13.1878     5.2281      6.295    28.7706    38.1161 -9.990e-29
      6.317  44.405812     0.3724    13.1877     5.2320      6.267    28.7705    38.1159 -9.990e-29
      6.288  44.405653     0.3823    13.1876     5.2390      6.238    28.7705    38.1159 -9.990e-29
      6.259  44.405614     0.4011    13.1876     5.2372      6.209    28.7705    38.1159 -9.990e-29
      6.237  44.405621     0.3934    13.1876     5.2406      6.187    28.7705    38.1159 -9.990e-29
      6.223  44.405717     0.4487    13.1876     5.2420      6.174    28.7706    38.1160 -9.990e-29
      6.220  44.405970     0.3735    13.1878     5.2396      6.171    28.7705    38.1160 -9.990e-29
      6.230  44.406340     0.3867    13.1881     5.2355      6.180    28.7705    38.1161 -9.990e-29
      6.251  44.406668     0.3679    13.1883     5.2316      6.201    28.7706    38.1162 -9.990e-29
      6.279  44.406768     0.3967    13.1884     5.2328      6.229    28.7705    38.1162 -9.990e-29
      6.309  44.406633     0.3945    13.1884     5.2261      6.259    28.7704    38.1160 -9.990e-29
      6.336  44.406425     0.3923    13.1883     5.2235      6.286    28.7704    38.1159 -9.990e-29
      6.353  44.406218     0.4133    13.1881     5.2257      6.302    28.7704    38.1159 -9.990e-29
      6.359  44.405948     0.3657    13.1879     5.2315      6.308    28.7704    38.1158 -9.990e-29
      6.352  44.405495     0.4111    13.1874     5.2362      6.302    28.7705    38.1159 -9.990e-29
      6.336  44.404873     0.3812    13.1869     5.2339      6.286    28.7706    38.1158 -9.990e-29
      6.313  44.404275     0.3613    13.1865     5.2344      6.263    28.7705    38.1157 -9.990e-29
      6.290  44.403908     0.3724    13.1862     5.2335      6.240    28.7706    38.1156 -9.990e-29
      6.273  44.403766     0.4365    13.1860     5.2356      6.223    28.7707    38.1157 -9.990e-29
      6.265  44.403719     0.3834    13.1859     5.2332      6.215    28.7707    38.1157 -9.990e-29
      6.269  44.403714     0.4011    13.1859     5.2378      6.219    28.7707    38.1157 -9.990e-29
      6.281  44.403745     0.3867    13.1859     5.2371      6.231    28.7707    38.1158 -9.990e-29
      6.300  44.403888     0.4155    13.1861     5.2385      6.250    28.7706    38.1157 -9.990e-29
      6.319  44.404196     0.4133    13.1863     5.2421      6.269    28.7707    38.1158 -9.990e-29
      6.335  44.404539     0.3812    13.1865     5.2455      6.285    28.7707    38.1159 -9.990e-29
      6.345  44.404656     0.4177    13.1865     5.2502      6.295    28.7708    38.1160 -9.990e-29
      6.347  44.404412     0.3867    13.1863     5.2495      6.297    28.7708    38.1160 -9.990e-29
      6.341  44.403944     0.3624    13.1860     5.2495      6.291    28.7708    38.1158 -9.990e-29
      6.330  44.403448     0.3768    13.1856     5.2475      6.280    28.7708    38.1158 -9.990e-29
      6.315  44.402956     0.4022    13.1852     5.2426      6.265    28.7708    38.1157 -9.990e-29
      6.299  44.402530     0.3889    13.1849     5.2426      6.249    28.7708    38.1156 -9.990e-29
      6.281  44.402376     0.3580    13.1848     5.2430      6.231    28.7708    38.1155 -9.990e-29
      6.263  44.402630     0.3989    13.1850     5.2435      6.213    28.7708    38.1156 -9.990e-29
      6.247  44.403177     0.3878    13.1853     5.2425      6.197    28.7709    38.1158 -9.990e-29
      6.232  44.403748     0.4144    13.1857     5.2370      6.182    28.7710    38.1160 -9.990e-29
      6.222  44.404102     0.3724    13.1859     5.2362      6.173    28.7710    38.1161 -9.990e-29
      6.219  44.404262     0.7728    13.1861     5.2307      6.170    28.7710    38.1161 -9.990e-29
      6.226  44.404387     0.3801    13.1863     5.2359      6.177    28.7708    38.1160 -9.990e-29
      6.243  44.404613     0.3845    13.1865     5.2324      6.193    28.7708    38.1160 -9.990e-29
      6.271  44.405030     0.3701    13.1869     5.2331      6.221    28.7707    38.1160 -9.990e-29
      6.307  44.405548     0.3967    13.1873     5.2336      6.257    28.7707    38.1161 -9.990e-29
      6.345  44.405997     0.3823    13.1876     5.2335      6.295    28.7707    38.1162 -9.990e-29
      6.382  44.406255     0.3878    13.1878     5.2316      6.331    28.7707    38.1162 -9.990e-29
      6.411  44.406306     0.3580    13.1879     5.2320      6.360    28.7706    38.1162 -9.990e-29
      6.427  44.406180     0.3945    13.1878     5.2253      6.376    28.7706    38.1161 -9.990e-29
      6.426  44.405804     0.4133    13.1875     5.2232      6.375    28.7706    38.1161 -9.990e-29
      6.409  44.405189     0.4055    13.1870     5.2218      6.358    28.7707    38.1160 -9.990e-29
      6.375  44.404481     0.4133    13.1865     5.2242      6.324    28.7707    38.1158 -9.990e-29
      6.331  44.403826     0.3657    13.1860     5.2250      6.281    28.7707    38.1157 -9.990e-29
      6.284  44.403414     0.3823    13.1857     5.2327      6.234    28.7707    38.1156 -9.990e-29
      6.240  44.403337     0.3901    13.1856     5.2333      6.190    28.7707    38.1157 -9.990e-29
      6.207  44.403459     0.3591    13.1856     5.2354      6.158    28.7708    38.1158 -9.990e-29
      6.190  44.403613     0.3845    13.1857     5.2399      6.141    28.7709    38.1159 -9.990e-29
      6.189  44.403738     0.3867    13.1858     5.2427      6.140    28.7709    38.1159 -9.990e-29
      6.203  44.403671     0.4033    13.1856     5.2430      6.154    28.7710    38.1160 -9.990e-29
      6.229  44.403311     0.3889    13.1853     5.2421      6.179    28.7710    38.1160 -9.990e-29
      6.260  44.402717     0.3746    13.1848     5.2396      6.210    28.7711    38.1159 -9.990e-29
      6.294  44.401985     0.3901    13.1841     5.2407      6.244    28.7712    38.1159 -9.990e-29
      6.325  44.401214     0.3923    13.1834     5.2385      6.275    28.7713    38.1158 -9.990e-29
      6.351  44.400508     0.4144    13.1828     5.2363      6.301    28.7714    38.1157 -9.990e-29
      6.370  44.400000     0.3801    13.1823     5.2343      6.319    28.7715    38.1157 -9.990e-29
      6.381  44.399719     0.3889    13.1820     5.2346      6.330    28.7716    38.1158 -9.990e-29
      6.384  44.399527     0.3757    13.1818     5.2294      6.333    28.7716    38.1158 -9.990e-29
      6.379  44.399392     0.3989    13.1817     5.2355      6.328    28.7716    38.1158 -9.990e-29
      6.368  44.399414     0.3889    13.1817     5.2310      6.317    28.7716    38.1158 -9.990e-29
