       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      7.178  44.628748     0.0548    13.3785     5.1558      7.121    28.7476    38.1380 -9.990e-29
      7.186  44.628781     0.0593    13.3786     5.1605      7.129    28.7475    38.1379 -9.990e-29
      7.186  44.628752     0.0593    13.3787     5.1594      7.129    28.7474    38.1378 -9.990e-29
      7.177  44.628643     0.0537    13.3787     5.1579      7.120    28.7473    38.1377 -9.990e-29
      7.157  44.628473     0.0604    13.3787     5.1560      7.100    28.7472    38.1375 -9.990e-29
      7.126  44.628300     0.0371    13.3786     5.1572      7.069    28.7472    38.1374 -9.990e-29
      7.086  44.628179     0.0305    13.3786     5.1560      7.030    28.7471    38.1373 -9.990e-29
      7.042  44.628089     0.0305    13.3786     5.1552      6.986    28.7470    38.1373 -9.990e-29
      6.999  44.627995     0.0327    13.3786     5.1506      6.943    28.7470    38.1372 -9.990e-29
      6.964  44.627900     0.0272    13.3786     5.1504      6.909    28.7469    38.1371 -9.990e-29
      6.944  44.627842     0.0371    13.3786     5.1458      6.889    28.7469    38.1371 -9.990e-29
      6.941  44.627855     0.0371    13.3787     5.1444      6.886    28.7468    38.1370 -9.990e-29
      6.955  44.627904     0.0349    13.3787     5.1455      6.900    28.7468    38.1370 -9.990e-29
      6.981  44.627940     0.0349    13.3788     5.1431      6.925    28.7468    38.1370 -9.990e-29
      7.013  44.627931     0.0316    13.3788     5.1443      6.957    28.7467    38.1369 -9.990e-29
      7.044  44.627907     0.0139    13.3788     5.1440      6.988    28.7467    38.1369 -9.990e-29
      7.067  44.627865     0.0449    13.3787     5.1452      7.011    28.7468    38.1370 -9.990e-29
      7.082  44.627788     0.0283    13.3787     5.1455      7.026    28.7467    38.1369 -9.990e-29
      7.087  44.627695     0.0305    13.3786     5.1419      7.031    28.7467    38.1369 -9.990e-29
      7.086  44.627613     0.0272    13.3785     5.1449      7.030    28.7468    38.1369 -9.990e-29
      7.083  44.627509     0.0493    13.3784     5.1437      7.027    28.7468    38.1369 -9.990e-29
      7.082  44.627364     0.0316    13.3783     5.1444      7.026    28.7468    38.1369 -9.990e-29
      7.086  44.627195     0.0383    13.3781     5.1463      7.030    28.7469    38.1369 -9.990e-29
      7.094  44.627028     0.0349    13.3780     5.1479      7.038    28.7468    38.1368 -9.990e-29
      7.105  44.626800     0.0593    13.3778     5.1454      7.049    28.7469    38.1368 -9.990e-29
      7.115  44.626402     0.0261    13.3775     5.1470      7.058    28.7469    38.1367 -9.990e-29
      7.120  44.625798     0.0471    13.3771     5.1471      7.063    28.7468    38.1366 -9.990e-29
      7.119  44.625056     0.0272    13.3766     5.1470      7.062    28.7467    38.1363 -9.990e-29
      7.108  44.624325     0.0338    13.3761     5.1487      7.051    28.7467    38.1362 -9.990e-29
      7.088  44.623727     0.0283    13.3756     5.1466      7.032    28.7468    38.1361 -9.990e-29
      7.061  44.623234     0.1068    13.3752     5.1441      7.005    28.7468    38.1360 -9.990e-29
      7.032  44.622802     0.0250    13.3749     5.1430      6.976    28.7468    38.1359 -9.990e-29
      7.005  44.622477     0.0394    13.3747     5.1420      6.949    28.7467    38.1358 -9.990e-29
      6.985  44.622275     0.0637    13.3745     5.1387      6.929    28.7468    38.1358 -9.990e-29
      6.973  44.622156     0.0438    13.3744     5.1357      6.918    28.7468    38.1358 -9.990e-29
      6.968  44.622073     0.0637    13.3744     5.1340      6.913    28.7468    38.1358 -9.990e-29
      6.967  44.622015     0.0217    13.3743     5.1324      6.912    28.7468    38.1358 -9.990e-29
      6.965  44.621977     0.0394    13.3743     5.1342      6.910    28.7468    38.1358 -9.990e-29
      6.959  44.621945     0.0692    13.3743     5.1364      6.904    28.7468    38.1357 -9.990e-29
      6.948  44.621981     0.0471    13.3744     5.1379      6.893    28.7467    38.1357 -9.990e-29
      6.936  44.622151     0.0537    13.3745     5.1407      6.881    28.7467    38.1358 -9.990e-29
      6.925  44.622510     0.0759    13.3748     5.1404      6.870    28.7467    38.1358 -9.990e-29
      6.923  44.623055     0.0537    13.3752     5.1434      6.868    28.7467    38.1359 -9.990e-29
      6.932  44.623712     0.0637    13.3757     5.1429      6.877    28.7467    38.1360 -9.990e-29
      6.953  44.624438     0.0714    13.3763     5.1466      6.898    28.7466    38.1361 -9.990e-29
      6.986  44.625259     0.0515    13.3769     5.1450      6.930    28.7466    38.1363 -9.990e-29
      7.024  44.626129     0.0305    13.3775     5.1454      6.968    28.7467    38.1365 -9.990e-29
      7.062  44.626903     0.0803    13.3781     5.1463      7.006    28.7467    38.1366 -9.990e-29
      7.093  44.627411     0.0803    13.3784     5.1449      7.037    28.7467    38.1368 -9.990e-29
      7.114  44.627643     0.0759    13.3787     5.1420      7.057    28.7466    38.1367 -9.990e-29
      7.123  44.627731     0.0615    13.3788     5.1383      7.066    28.7466    38.1367 -9.990e-29
      7.120  44.627802     0.0482    13.3789     5.1379      7.063    28.7465    38.1367 -9.990e-29
      7.106  44.627879     0.0571    13.3790     5.1413      7.049    28.7465    38.1366 -9.990e-29
      7.085  44.627945     0.0471    13.3791     5.1401      7.029    28.7464    38.1366 -9.990e-29
      7.059  44.628005     0.0515    13.3792     5.1429      7.003    28.7464    38.1366 -9.990e-29
      7.033  44.628055     0.0637    13.3793     5.1484      6.977    28.7463    38.1366 -9.990e-29
      7.009  44.628093     0.0593    13.3794     5.1503      6.953    28.7463    38.1365 -9.990e-29
      6.989  44.628169     0.0560    13.3795     5.1495      6.933    28.7462    38.1365 -9.990e-29
      6.975  44.628320     0.0681    13.3796     5.1481      6.920    28.7463    38.1365 -9.990e-29
      6.966  44.628516     0.0637    13.3798     5.1489      6.911    28.7462    38.1365 -9.990e-29
      6.960  44.628703     0.0626    13.3800     5.1462      6.905    28.7461    38.1365 -9.990e-29
      6.957  44.628852     0.0670    13.3801     5.1452      6.902    28.7462    38.1365 -9.990e-29
      6.954  44.628925     0.0371    13.3801     5.1442      6.899    28.7462    38.1366 -9.990e-29
      6.950  44.628910     0.0537    13.3802     5.1410      6.895    28.7461    38.1365 -9.990e-29
      6.944  44.628834     0.0360    13.3801     5.1436      6.889    28.7461    38.1365 -9.990e-29
      6.937  44.628793     0.0604    13.3801     5.1451      6.882    28.7461    38.1365 -9.990e-29
      6.933  44.628834     0.0648    13.3801     5.1504      6.878    28.7462    38.1365 -9.990e-29
      6.932  44.628909     0.0438    13.3801     5.1498      6.877    28.7462    38.1366 -9.990e-29
      6.938  44.628987     0.0383    13.3802     5.1512      6.883    28.7462    38.1366 -9.990e-29
      6.950  44.629078     0.0405    13.3802     5.1560      6.895    28.7462    38.1367 -9.990e-29
      6.969  44.629177     0.0560    13.3803     5.1565      6.914    28.7462    38.1367 -9.990e-29
      6.992  44.629240     0.0405    13.3803     5.1572      6.936    28.7462    38.1367 -9.990e-29
      7.017  44.629266     0.0471    13.3803     5.1543      6.961    28.7462    38.1367 -9.990e-29
      7.040  44.629267     0.0714    13.3804     5.1524      6.984    28.7461    38.1366 -9.990e-29
      7.059  44.629260     0.0294    13.3804     5.1464      7.003    28.7461    38.1366 -9.990e-29
      7.073  44.629252     0.0283    13.3804     5.1501      7.017    28.7461    38.1366 -9.990e-29
      7.079  44.629201     0.0537    13.3804     5.1492      7.023    28.7461    38.1365 -9.990e-29
      7.081  44.629133     0.0449    13.3804     5.1474      7.025    28.7460    38.1365 -9.990e-29
      7.078  44.629113     0.0405    13.3804     5.1498      7.022    28.7460    38.1364 -9.990e-29
      7.074  44.629142     0.0305    13.3804     5.1474      7.018    28.7460    38.1365 -9.990e-29
      7.069  44.629211     0.0471    13.3804     5.1497      7.013    28.7461    38.1365 -9.990e-29
      7.064  44.629303     0.0294    13.3805     5.1501      7.008    28.7461    38.1365 -9.990e-29
      7.058  44.629351     0.0571    13.3805     5.1490      7.002    28.7461    38.1366 -9.990e-29
      7.049  44.629333     0.0305    13.3805     5.1450      6.993    28.7461    38.1366 -9.990e-29
      7.038  44.629246     0.0582    13.3805     5.1426      6.982    28.7460    38.1365 -9.990e-29
      7.026  44.629124     0.0571    13.3804     5.1425      6.970    28.7460    38.1365 -9.990e-29
      7.012  44.629017     0.0394    13.3803     5.1440      6.956    28.7461    38.1365 -9.990e-29
      6.999  44.628903     0.0360    13.3803     5.1468      6.943    28.7460    38.1364 -9.990e-29
      6.987  44.628769     0.0394    13.3802     5.1410      6.931    28.7460    38.1364 -9.990e-29
      6.977  44.628643     0.0383    13.3801     5.1421      6.922    28.7460    38.1363 -9.990e-29
      6.968  44.628514     0.0526    13.3800     5.1438      6.913    28.7460    38.1363 -9.990e-29
      6.962  44.628367     0.0360    13.3799     5.1443      6.907    28.7460    38.1363 -9.990e-29
      6.959  44.628260     0.0449    13.3798     5.1452      6.904    28.7460    38.1363 -9.990e-29
      6.962  44.628294     0.0781    13.3799     5.1419      6.907    28.7459    38.1362 -9.990e-29
      6.971  44.628450     0.0394    13.3800     5.1431      6.916    28.7460    38.1363 -9.990e-29
      6.987  44.628675     0.0560    13.3802     5.1436      6.931    28.7459    38.1363 -9.990e-29
      7.009  44.628965     0.0371    13.3805     5.1435      6.953    28.7458    38.1362 -9.990e-29
      7.036  44.629312     0.0316    13.3807     5.1392      6.980    28.7459    38.1363 -9.990e-29
      7.064  44.629650     0.0405    13.3809     5.1337      7.008    28.7459    38.1365 -9.990e-29
      7.088  44.629890     0.0416    13.3811     5.1289      7.032    28.7459    38.1365 -9.990e-29
      7.105  44.629994     0.0582    13.3812     5.1260      7.049    28.7459    38.1365 -9.990e-29
      7.113  44.629954     0.0449    13.3812     5.1212      7.056    28.7458    38.1364 -9.990e-29
      7.113  44.629755     0.0239    13.3810     5.1257      7.056    28.7459    38.1364 -9.990e-29
      7.104  44.629453     0.0294    13.3808     5.1254      7.048    28.7459    38.1364 -9.990e-29
      7.089  44.629086     0.0294    13.3806     5.1301      7.033    28.7458    38.1362 -9.990e-29
      7.072  44.628656     0.0283    13.3802     5.1308      7.016    28.7459    38.1362 -9.990e-29
      7.055  44.628223     0.0139    13.3799     5.1331      6.999    28.7459    38.1361 -9.990e-29
      7.040  44.627851     0.0305    13.3796     5.1355      6.984    28.7459    38.1360 -9.990e-29
      7.028  44.627585     0.0582    13.3794     5.1371      6.972    28.7459    38.1360 -9.990e-29
      7.019  44.627413     0.0161    13.3792     5.1454      6.963    28.7460    38.1360 -9.990e-29
      7.015  44.627289     0.0405    13.3790     5.1446      6.959    28.7461    38.1361 -9.990e-29
      7.016  44.627189     0.0427    13.3789     5.1515      6.960    28.7461    38.1361 -9.990e-29
      7.020  44.627101     0.0294    13.3788     5.1516      6.964    28.7461    38.1361 -9.990e-29
      7.029  44.627105     0.0416    13.3788     5.1560      6.973    28.7461    38.1361 -9.990e-29
      7.039  44.627246     0.0405    13.3789     5.1553      6.983    28.7461    38.1362 -9.990e-29
      7.051  44.627394     0.0371    13.3790     5.1583      6.995    28.7461    38.1362 -9.990e-29
      7.059  44.627430     0.0283    13.3790     5.1608      7.003    28.7462    38.1362 -9.990e-29
      7.064  44.627364     0.0471    13.3790     5.1534      7.008    28.7461    38.1362 -9.990e-29
      7.062  44.627279     0.0394    13.3790     5.1520      7.006    28.7460    38.1361 -9.990e-29
      7.054  44.627233     0.0438    13.3790     5.1458      6.998    28.7460    38.1361 -9.990e-29
      7.043  44.627218     0.0537    13.3791     5.1512      6.987    28.7459    38.1359 -9.990e-29
      7.032  44.627215     0.0383    13.3791     5.1458      6.976    28.7459    38.1359 -9.990e-29
      7.025  44.627317     0.0703    13.3793     5.1466      6.969    28.7458    38.1358 -9.990e-29
      7.024  44.627578     0.0327    13.3795     5.1433      6.968    28.7458    38.1359 -9.990e-29
      7.030  44.627977     0.0405    13.3798     5.1439      6.974    28.7458    38.1360 -9.990e-29
      7.041  44.628411     0.0349    13.3800     5.1469      6.985    28.7459    38.1362 -9.990e-29
      7.055  44.628742     0.0648    13.3802     5.1478      6.999    28.7459    38.1363 -9.990e-29
      7.069  44.628877     0.0405    13.3804     5.1486      7.013    28.7458    38.1362 -9.990e-29
      7.079  44.628841     0.0183    13.3804     5.1444      7.023    28.7458    38.1362 -9.990e-29
      7.083  44.628661     0.0659    13.3803     5.1502      7.027    28.7458    38.1361 -9.990e-29
      7.081  44.628377     0.0548    13.3801     5.1460      7.025    28.7458    38.1360 -9.990e-29
      7.073  44.628101     0.0349    13.3799     5.1454      7.017    28.7458    38.1360 -9.990e-29
      7.061  44.627867     0.0670    13.3798     5.1447      7.005    28.7457    38.1359 -9.990e-29
      7.047  44.627624     0.0659    13.3796     5.1467      6.991    28.7457    38.1358 -9.990e-29
      7.034  44.627351     0.0515    13.3794     5.1445      6.978    28.7457    38.1358 -9.990e-29
      7.024  44.627032     0.0571    13.3791     5.1465      6.968    28.7458    38.1358 -9.990e-29
      7.017  44.626712     0.0371    13.3789     5.1540      6.961    28.7457    38.1357 -9.990e-29
      7.015  44.626499     0.0294    13.3788     5.1533      6.959    28.7457    38.1356 -9.990e-29
      7.016  44.626474     0.0338    13.3787     5.1499      6.960    28.7458    38.1356 -9.990e-29
      7.019  44.626581     0.0571    13.3788     5.1450      6.963    28.7457    38.1356 -9.990e-29
      7.022  44.626699     0.0283    13.3788     5.1416      6.966    28.7458    38.1358 -9.990e-29
      7.023  44.626771     0.0183    13.3789     5.1376      6.967    28.7458    38.1357 -9.990e-29
      7.022  44.626790     0.0394    13.3789     5.1356      6.966    28.7458    38.1357 -9.990e-29
      7.019  44.626822     0.0482    13.3790     5.1356      6.963    28.7457    38.1357 -9.990e-29
      7.016  44.626906     0.0261    13.3791     5.1380      6.960    28.7457    38.1357 -9.990e-29
      7.015  44.627050     0.0703    13.3792     5.1401      6.959    28.7457    38.1357 -9.990e-29
      7.019  44.627251     0.0206    13.3793     5.1475      6.963    28.7457    38.1358 -9.990e-29
      7.027  44.627487     0.0438    13.3795     5.1476      6.971    28.7457    38.1358 -9.990e-29
      7.040  44.627713     0.0737    13.3796     5.1492      6.984    28.7458    38.1359 -9.990e-29
      7.054  44.627935     0.0427    13.3798     5.1498      6.998    28.7457    38.1359 -9.990e-29
      7.068  44.628125     0.0515    13.3799     5.1499      7.012    28.7458    38.1360 -9.990e-29
      7.080  44.628255     0.0593    13.3800     5.1535      7.024    28.7458    38.1360 -9.990e-29
      7.087  44.628331     0.0493    13.3800     5.1497      7.031    28.7458    38.1361 -9.990e-29
      7.088  44.628365     0.0493    13.3801     5.1493      7.032    28.7458    38.1360 -9.990e-29
      7.083  44.628354     0.0604    13.3801     5.1497      7.027    28.7457    38.1360 -9.990e-29
      7.072  44.628343     0.0283    13.3802     5.1480      7.016    28.7456    38.1359 -9.990e-29
      7.056  44.628337     0.0482    13.3802     5.1448      7.000    28.7456    38.1359 -9.990e-29
      7.037  44.628339     0.0438    13.3802     5.1417      6.981    28.7457    38.1359 -9.990e-29
      7.018  44.628351     0.0449    13.3802     5.1408      6.962    28.7457    38.1359 -9.990e-29
      7.002  44.628378     0.0394    13.3803     5.1413      6.946    28.7456    38.1359 -9.990e-29
      6.989  44.628449     0.0283    13.3804     5.1434      6.933    28.7456    38.1358 -9.990e-29
      6.980  44.628603     0.0371    13.3805     5.1423      6.925    28.7456    38.1359 -9.990e-29
      6.976  44.628823     0.0537    13.3807     5.1459      6.921    28.7455    38.1359 -9.990e-29
      6.977  44.629042     0.0206    13.3808     5.1476      6.922    28.7456    38.1360 -9.990e-29
      6.982  44.629239     0.0394    13.3809     5.1521      6.926    28.7456    38.1361 -9.990e-29
      6.991  44.629427     0.0449    13.3811     5.1552      6.935    28.7456    38.1361 -9.990e-29
      7.003  44.629593     0.0449    13.3812     5.1516      6.947    28.7456    38.1361 -9.990e-29
      7.017  44.629729     0.0405    13.3813     5.1516      6.961    28.7456    38.1362 -9.990e-29
      7.029  44.629807     0.0327    13.3813     5.1471      6.973    28.7457    38.1362 -9.990e-29
      7.039  44.629788     0.0206    13.3813     5.1498      6.983    28.7456    38.1362 -9.990e-29
      7.046  44.629705     0.0305    13.3813     5.1436      6.990    28.7456    38.1361 -9.990e-29
      7.049  44.629633     0.0371    13.3812     5.1380      6.993    28.7456    38.1361 -9.990e-29
      7.048  44.629622     0.0206    13.3812     5.1339      6.992    28.7456    38.1361 -9.990e-29
      7.044  44.629704     0.0637    13.3813     5.1333      6.988    28.7456    38.1361 -9.990e-29
      7.038  44.629858     0.0383    13.3814     5.1365      6.982    28.7456    38.1362 -9.990e-29
      7.033  44.630004     0.0427    13.3815     5.1401      6.977    28.7456    38.1362 -9.990e-29
      7.028  44.630120     0.0394    13.3816     5.1452      6.972    28.7456    38.1362 -9.990e-29
      7.024  44.630220     0.0161    13.3817     5.1491      6.968    28.7456    38.1362 -9.990e-29
      7.019  44.630269     0.0548    13.3817     5.1541      6.963    28.7456    38.1363 -9.990e-29
      7.014  44.630249     0.0471    13.3817     5.1574      6.958    28.7456    38.1363 -9.990e-29
      7.008  44.630191     0.0338    13.3817     5.1572      6.952    28.7456    38.1362 -9.990e-29
      7.001  44.630138     0.0283    13.3817     5.1566      6.945    28.7455    38.1362 -9.990e-29
      6.995  44.630092     0.0228    13.3817     5.1565      6.939    28.7455    38.1361 -9.990e-29
      6.993  44.630038     0.0405    13.3816     5.1543      6.937    28.7455    38.1362 -9.990e-29
      6.996  44.629969     0.0394    13.3816     5.1495      6.940    28.7455    38.1361 -9.990e-29
      7.006  44.629885     0.0659    13.3815     5.1423      6.950    28.7455    38.1361 -9.990e-29
      7.020  44.629790     0.0681    13.3814     5.1426      6.964    28.7455    38.1361 -9.990e-29
      7.039  44.629662     0.0349    13.3813     5.1347      6.983    28.7455    38.1361 -9.990e-29
      7.059  44.629466     0.0206    13.3812     5.1332      7.003    28.7455    38.1360 -9.990e-29
      7.079  44.629184     0.0283    13.3810     5.1315      7.023    28.7455    38.1359 -9.990e-29
      7.096  44.628882     0.0316    13.3807     5.1324      7.040    28.7455    38.1359 -9.990e-29
      7.108  44.628650     0.0261    13.3805     5.1377      7.051    28.7456    38.1359 -9.990e-29
      7.113  44.628500     0.0183    13.3803     5.1374      7.056    28.7456    38.1359 -9.990e-29
      7.108  44.628400    -0.0027    13.3802     5.1440      7.051    28.7457    38.1359 -9.990e-29
      7.094  44.628305     0.0206    13.3802     5.1473      7.038    28.7456    38.1359 -9.990e-29
      7.072  44.628182     0.0128    13.3801     5.1507      7.016    28.7456    38.1359 -9.990e-29
      7.044  44.627981     0.0371    13.3799     5.1497      6.988    28.7457    38.1359 -9.990e-29
      7.013  44.627677     0.0394    13.3797     5.1463      6.957    28.7457    38.1358 -9.990e-29
      6.983  44.627310     0.0095    13.3795     5.1448      6.927    28.7456    38.1357 -9.990e-29
      6.959  44.626938     0.0327    13.3792     5.1456      6.904    28.7456    38.1356 -9.990e-29
      6.942  44.626630     0.0217    13.3790     5.1437      6.887    28.7456    38.1355 -9.990e-29
      6.934  44.626426     0.0349    13.3788     5.1404      6.879    28.7456    38.1355 -9.990e-29
      6.933  44.626318     0.0150    13.3787     5.1384      6.878    28.7457    38.1355 -9.990e-29
      6.941  44.626296     0.0471    13.3787     5.1383      6.886    28.7456    38.1355 -9.990e-29
      6.955  44.626388     0.0217    13.3787     5.1389      6.900    28.7457    38.1356 -9.990e-29
      6.976  44.626578     0.0349    13.3788     5.1404      6.921    28.7457    38.1357 -9.990e-29
      6.999  44.626797     0.0604    13.3790     5.1418      6.943    28.7457    38.1357 -9.990e-29
      7.023  44.627016     0.0161    13.3791     5.1417      6.967    28.7458    38.1358 -9.990e-29
      7.045  44.627239     0.0305    13.3793     5.1446      6.989    28.7457    38.1358 -9.990e-29
      7.063  44.627432     0.0515    13.3794     5.1464      7.007    28.7458    38.1358 -9.990e-29
      7.074  44.627596     0.0571    13.3796     5.1457      7.018    28.7457    38.1358 -9.990e-29
      7.079  44.627763     0.0073    13.3797     5.1420      7.023    28.7457    38.1358 -9.990e-29
      7.080  44.628022     0.0405    13.3799     5.1466      7.024    28.7457    38.1359 -9.990e-29
      7.080  44.628376     0.0626    13.3801     5.1460      7.024    28.7458    38.1360 -9.990e-29
      7.080  44.628746     0.0349    13.3804     5.1463      7.024    28.7457    38.1361 -9.990e-29
      7.081  44.629046     0.0261    13.3806     5.1533      7.025    28.7458    38.1362 -9.990e-29
      7.081  44.629195     0.0394    13.3807     5.1520      7.025    28.7458    38.1362 -9.990e-29
      7.080  44.629167     0.0471    13.3807     5.1529      7.024    28.7458    38.1362 -9.990e-29
      7.075  44.629078     0.0305    13.3807     5.1528      7.019    28.7457    38.1361 -9.990e-29
      7.066  44.629071     0.0681    13.3808     5.1499      7.010    28.7456    38.1360 -9.990e-29
      7.053  44.629196     0.0515    13.3809     5.1429      6.997    28.7456    38.1360 -9.990e-29
      7.038  44.629429     0.0316    13.3811     5.1398      6.982    28.7456    38.1361 -9.990e-29
      7.023  44.629710     0.0338    13.3813     5.1364      6.967    28.7456    38.1361 -9.990e-29
      7.010  44.630009     0.0571    13.3815     5.1322      6.954    28.7456    38.1362 -9.990e-29
      7.001  44.630287     0.0394    13.3817     5.1312      6.945    28.7456    38.1363 -9.990e-29
      6.997  44.630475     0.0692    13.3818     5.1313      6.941    28.7457    38.1364 -9.990e-29
      6.996  44.630566     0.0637    13.3819     5.1327      6.940    28.7456    38.1364 -9.990e-29
      6.999  44.630582     0.0526    13.3819     5.1350      6.943    28.7456    38.1364 -9.990e-29
      7.006  44.630529     0.0371    13.3819     5.1406      6.950    28.7456    38.1363 -9.990e-29
      7.014  44.630433     0.0537    13.3818     5.1396      6.958    28.7456    38.1363 -9.990e-29
      7.024  44.630333     0.0515    13.3817     5.1389      6.968    28.7457    38.1363 -9.990e-29
      7.034  44.630242     0.0449    13.3817     5.1456      6.978    28.7456    38.1362 -9.990e-29
      7.043  44.630167     0.0449    13.3816     5.1460      6.987    28.7456    38.1363 -9.990e-29
      7.051  44.630115     0.0593    13.3816     5.1456      6.995    28.7456    38.1362 -9.990e-29
      7.056  44.630029     0.0360    13.3815     5.1473      7.000    28.7456    38.1362 -9.990e-29
      7.059  44.629879     0.0261    13.3815     5.1482      7.003    28.7455    38.1361 -9.990e-29
      7.060  44.629720     0.0349    13.3814     5.1480      7.004    28.7455    38.1360 -9.990e-29
      7.060  44.629588     0.0161    13.3812     5.1490      7.004    28.7456    38.1361 -9.990e-29
      7.060  44.629441     0.0371    13.3811     5.1480      7.004    28.7456    38.1361 -9.990e-29
      7.059  44.629214     0.0327    13.3809     5.1475      7.003    28.7456    38.1360 -9.990e-29
      7.058  44.628888     0.0482    13.3807     5.1458      7.002    28.7456    38.1359 -9.990e-29
      7.058  44.628511     0.0261    13.3805     5.1455      7.002    28.7455    38.1358 -9.990e-29
      7.057  44.628185     0.0283    13.3803     5.1438      7.001    28.7454    38.1357 -9.990e-29
      7.057  44.627945     0.0294    13.3801     5.1489      7.001    28.7455    38.1356 -9.990e-29
      7.057  44.627754     0.0261    13.3799     5.1454      7.001    28.7455    38.1356 -9.990e-29
      7.057  44.627647     0.0360    13.3799     5.1481      7.001    28.7454    38.1355 -9.990e-29
      7.057  44.627666     0.0316    13.3799     5.1469      7.001    28.7454    38.1356 -9.990e-29
      7.056  44.627778     0.0338    13.3800     5.1440      7.000    28.7454    38.1356 -9.990e-29
      7.054  44.627947     0.0394    13.3801     5.1405      6.998    28.7455    38.1356 -9.990e-29
      7.052  44.628142     0.0449    13.3802     5.1400      6.996    28.7455    38.1357 -9.990e-29
      7.052  44.628291     0.0250    13.3803     5.1360      6.996    28.7455    38.1358 -9.990e-29
      7.056  44.628356     0.0371    13.3804     5.1325      7.000    28.7455    38.1357 -9.990e-29
      7.062  44.628369     0.0349    13.3804     5.1336      7.006    28.7455    38.1357 -9.990e-29
      7.072  44.628375     0.0405    13.3804     5.1377      7.016    28.7455    38.1357 -9.990e-29
      7.082  44.628372     0.0394    13.3804     5.1392      7.026    28.7455    38.1357 -9.990e-29
      7.092  44.628379     0.0349    13.3804     5.1440      7.036    28.7455    38.1357 -9.990e-29
      7.099  44.628417     0.0305    13.3804     5.1485      7.043    28.7455    38.1358 -9.990e-29
      7.101  44.628459     0.0571    13.3804     5.1506      7.045    28.7455    38.1358 -9.990e-29
      7.099  44.628460     0.1190    13.3804     5.1527      7.043    28.7455    38.1358 -9.990e-29
      7.092  44.628441     0.0703    13.3804     5.1455      7.036    28.7455    38.1358 -9.990e-29
      7.083  44.628472     0.0593    13.3804     5.1433      7.027    28.7455    38.1358 -9.990e-29
      7.071  44.628609     0.0427    13.3805     5.1348      7.015    28.7455    38.1359 -9.990e-29
      7.059  44.628822     0.0482    13.3806     5.1315      7.003    28.7456    38.1360 -9.990e-29
      7.047  44.629028     0.0283    13.3807     5.1282      6.991    28.7457    38.1361 -9.990e-29
      7.036  44.629148     0.0383    13.3808     5.1310      6.980    28.7457    38.1361 -9.990e-29
      7.029  44.629128     0.0371    13.3808     5.1305      6.973    28.7456    38.1361 -9.990e-29
      7.026  44.629009     0.0427    13.3808     5.1373      6.970    28.7456    38.1360 -9.990e-29
      7.027  44.628852     0.0449    13.3807     5.1435      6.971    28.7455    38.1359 -9.990e-29
      7.031  44.628633     0.0394    13.3806     5.1519      6.975    28.7455    38.1358 -9.990e-29
      7.035  44.628328     0.0338    13.3804     5.1547      6.979    28.7454    38.1357 -9.990e-29
      7.032  44.628039     0.0305    13.3802     5.1537      6.976    28.7454    38.1356 -9.990e-29
      7.018  44.627813     0.0405    13.3800     5.1555      6.962    28.7455    38.1356 -9.990e-29
      6.988  44.627588     0.0648    13.3798     5.1527      6.932    28.7455    38.1356 -9.990e-29
      6.942  44.627395     0.0394    13.3797     5.1570      6.887    28.7455    38.1356 -9.990e-29
      6.880  44.627286     0.0947    13.3797     5.1507      6.825    28.7454    38.1355 -9.990e-29
      6.807  44.627249     0.0283    13.3796     5.1489      6.753    28.7455    38.1356 -9.990e-29
      6.729  44.627259     0.0349    13.3796     5.1464      6.676    28.7455    38.1356 -9.990e-29
      6.650  44.627296     0.0593    13.3797     5.1519      6.597    28.7455    38.1356 -9.990e-29
      6.572  44.627362     0.0526    13.3797     5.1494      6.520    28.7456    38.1357 -9.990e-29
      6.496  44.627439     0.0305    13.3798     5.1517      6.444    28.7456    38.1357 -9.990e-29
      6.420  44.627500     0.0449    13.3799     5.1537      6.369    28.7455    38.1357 -9.990e-29
      6.344  44.627559     0.0449    13.3799     5.1506      6.294    28.7456    38.1358 -9.990e-29
      6.267  44.627621     0.0239    13.3800     5.1537      6.217    28.7456    38.1358 -9.990e-29
      6.187  44.627701     0.0593    13.3802     5.1523      6.138    28.7455    38.1357 -9.990e-29
      6.106  44.627810     0.0228    13.3803     5.1520      6.057    28.7455    38.1357 -9.990e-29
      6.025  44.627924     0.0471    13.3804     5.1501      5.977    28.7455    38.1358 -9.990e-29
      5.943  44.628015     0.0427    13.3805     5.1485      5.896    28.7455    38.1358 -9.990e-29
      5.859  44.628057     0.0438    13.3805     5.1475      5.812    28.7455    38.1359 -9.990e-29
      5.774  44.628066     0.0515    13.3806     5.1438      5.728    28.7455    38.1358 -9.990e-29
      5.684  44.628108     0.0394    13.3807     5.1424      5.639    28.7454    38.1358 -9.990e-29
      5.589  44.628190     0.0504    13.3808     5.1432      5.545    28.7454    38.1358 -9.990e-29
      5.490  44.628280     0.0449    13.3810     5.1418      5.446    28.7453    38.1358 -9.990e-29
      5.389  44.628372     0.0305    13.3811     5.1391      5.346    28.7453    38.1358 -9.990e-29
      5.286  44.628450     0.0338    13.3811     5.1377      5.244    28.7454    38.1359 -9.990e-29
      5.186  44.628499     0.0460    13.3812     5.1355      5.145    28.7454    38.1359 -9.990e-29
      5.087  44.628536     0.0371    13.3814     5.1334      5.047    28.7452    38.1358 -9.990e-29
