       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.866  44.454223     0.2750    13.2276     5.1767      6.811    28.7670    38.1221 -9.990e-29
      6.860  44.454351     0.2827    13.2277     5.1761      6.805    28.7670    38.1221 -9.990e-29
      6.854  44.454593     0.3027    13.2279     5.1755      6.800    28.7670    38.1222 -9.990e-29
      6.850  44.454742     0.2894    13.2282     5.1747      6.796    28.7668    38.1220 -9.990e-29
      6.849  44.454754     0.3292    13.2285     5.1809      6.795    28.7665    38.1217 -9.990e-29
      6.849  44.454726     0.2927    13.2287     5.1788      6.795    28.7663    38.1215 -9.990e-29
      6.850  44.454692     0.3071    13.2288     5.1808      6.796    28.7661    38.1214 -9.990e-29
      6.851  44.454542     0.3724    13.2287     5.1806      6.797    28.7661    38.1213 -9.990e-29
      6.851  44.454016     0.3181    13.2283     5.1737      6.797    28.7661    38.1212 -9.990e-29
      6.849  44.453014     0.3370    13.2276     5.1719      6.795    28.7661    38.1210 -9.990e-29
      6.846  44.451821     0.3314    13.2269     5.1724      6.792    28.7659    38.1205 -9.990e-29
      6.843  44.450733     0.3325    13.2262     5.1710      6.789    28.7658    38.1202 -9.990e-29
      6.840  44.450137     0.3071    13.2259     5.1728      6.786    28.7656    38.1199 -9.990e-29
      6.840  44.450414     0.3215    13.2261     5.1737      6.786    28.7656    38.1200 -9.990e-29
      6.842  44.451497     0.2794    13.2267     5.1727      6.788    28.7658    38.1204 -9.990e-29
      6.847  44.452935     0.3126    13.2276     5.1728      6.793    28.7660    38.1209 -9.990e-29
      6.854  44.454243     0.3082    13.2284     5.1711      6.800    28.7662    38.1213 -9.990e-29
      6.863  44.455225     0.3159    13.2291     5.1758      6.808    28.7662    38.1216 -9.990e-29
      6.871  44.455935     0.3038    13.2297     5.1747      6.816    28.7662    38.1217 -9.990e-29
      6.877  44.456397     0.3082    13.2300     5.1741      6.822    28.7662    38.1218 -9.990e-29
      6.879  44.456556     0.3569    13.2301     5.1733      6.824    28.7662    38.1218 -9.990e-29
      6.877  44.456387     0.2827    13.2299     5.1784      6.822    28.7663    38.1219 -9.990e-29
      6.870  44.456035     0.3170    13.2296     5.1789      6.815    28.7664    38.1219 -9.990e-29
      6.862  44.455737     0.2938    13.2294     5.1767      6.807    28.7663    38.1218 -9.990e-29
      6.852  44.455513     0.3381    13.2292     5.1736      6.798    28.7664    38.1218 -9.990e-29
      6.844  44.455208     0.2872    13.2290     5.1721      6.790    28.7663    38.1217 -9.990e-29
      6.838  44.454837     0.2883    13.2288     5.1715      6.784    28.7663    38.1215 -9.990e-29
      6.837  44.454586     0.2750    13.2288     5.1675      6.783    28.7661    38.1213 -9.990e-29
      6.840  44.454564     0.2794    13.2289     5.1691      6.786    28.7660    38.1212 -9.990e-29
      6.844  44.454668     0.2894    13.2290     5.1623      6.790    28.7659    38.1212 -9.990e-29
      6.850  44.454753     0.2993    13.2291     5.1692      6.796    28.7659    38.1211 -9.990e-29
      6.854  44.454746     0.3015    13.2290     5.1677      6.800    28.7660    38.1212 -9.990e-29
      6.856  44.454485     0.2905    13.2288     5.1696      6.801    28.7660    38.1212 -9.990e-29
      6.855  44.453900     0.3303    13.2284     5.1731      6.800    28.7659    38.1210 -9.990e-29
      6.852  44.453282     0.3038    13.2280     5.1711      6.798    28.7659    38.1208 -9.990e-29
      6.848  44.452913     0.3414    13.2278     5.1714      6.794    28.7658    38.1207 -9.990e-29
      6.843  44.452711     0.3181    13.2276     5.1694      6.789    28.7659    38.1207 -9.990e-29
      6.838  44.452533     0.3060    13.2275     5.1666      6.784    28.7658    38.1206 -9.990e-29
      6.835  44.452413     0.2661    13.2276     5.1646      6.781    28.7656    38.1204 -9.990e-29
      6.834  44.452443     0.2916    13.2277     5.1642      6.780    28.7656    38.1203 -9.990e-29
      6.836  44.452656     0.2838    13.2280     5.1653      6.782    28.7654    38.1202 -9.990e-29
      6.841  44.453010     0.3381    13.2284     5.1628      6.787    28.7653    38.1202 -9.990e-29
      6.849  44.453460     0.2993    13.2289     5.1657      6.795    28.7651    38.1201 -9.990e-29
      6.858  44.453910     0.2993    13.2293     5.1693      6.803    28.7651    38.1201 -9.990e-29
      6.868  44.454262     0.2695    13.2296     5.1718      6.813    28.7650    38.1201 -9.990e-29
      6.876  44.454432     0.2872    13.2297     5.1784      6.821    28.7651    38.1202 -9.990e-29
      6.881  44.454301     0.2783    13.2296     5.1784      6.826    28.7651    38.1202 -9.990e-29
      6.884  44.453854     0.3392    13.2292     5.1813      6.829    28.7651    38.1201 -9.990e-29
      6.883  44.453326     0.2883    13.2288     5.1817      6.828    28.7651    38.1200 -9.990e-29
      6.880  44.452900     0.3093    13.2283     5.1814      6.825    28.7653    38.1201 -9.990e-29
      6.875  44.452673     0.2927    13.2281     5.1751      6.820    28.7653    38.1201 -9.990e-29
      6.869  44.452709     0.2861    13.2280     5.1726      6.814    28.7655    38.1203 -9.990e-29
      6.864  44.452874     0.3137    13.2280     5.1667      6.809    28.7656    38.1204 -9.990e-29
      6.860  44.452973     0.3038    13.2281     5.1598      6.805    28.7656    38.1204 -9.990e-29
      6.857  44.452982     0.3015    13.2281     5.1598      6.802    28.7656    38.1204 -9.990e-29
      6.855  44.452927     0.3115    13.2281     5.1525      6.800    28.7655    38.1204 -9.990e-29
      6.855  44.452855     0.2993    13.2282     5.1582      6.800    28.7654    38.1202 -9.990e-29
      6.855  44.452837     0.3159    13.2282     5.1641      6.800    28.7654    38.1202 -9.990e-29
      6.855  44.452856     0.3126    13.2282     5.1708      6.800    28.7654    38.1202 -9.990e-29
      6.854  44.452723     0.2971    13.2280     5.1715      6.800    28.7655    38.1203 -9.990e-29
      6.852  44.452347     0.3237    13.2278     5.1816      6.798    28.7654    38.1201 -9.990e-29
      6.849  44.451839     0.3126    13.2275     5.1856      6.795    28.7653    38.1199 -9.990e-29
      6.846  44.451364     0.3015    13.2273     5.1846      6.792    28.7651    38.1197 -9.990e-29
      6.843  44.451179     0.2993    13.2273     5.1876      6.789    28.7650    38.1195 -9.990e-29
      6.843  44.451396     0.3325    13.2276     5.1869      6.789    28.7649    38.1194 -9.990e-29
      6.845  44.451842     0.2761    13.2280     5.1833      6.791    28.7648    38.1194 -9.990e-29
      6.851  44.452350     0.3281    13.2284     5.1805      6.797    28.7648    38.1195 -9.990e-29
      6.860  44.452836     0.2993    13.2288     5.1817      6.805    28.7648    38.1196 -9.990e-29
      6.871  44.453279     0.3159    13.2292     5.1775      6.816    28.7647    38.1196 -9.990e-29
      6.883  44.453680     0.3303    13.2295     5.1718      6.828    28.7647    38.1197 -9.990e-29
      6.894  44.453952     0.3071    13.2296     5.1743      6.839    28.7648    38.1198 -9.990e-29
      6.902  44.454003     0.3137    13.2296     5.1699      6.847    28.7648    38.1199 -9.990e-29
      6.907  44.453883     0.3071    13.2294     5.1767      6.852    28.7649    38.1200 -9.990e-29
      6.907  44.453668     0.2938    13.2291     5.1780      6.852    28.7651    38.1201 -9.990e-29
      6.904  44.453358     0.3082    13.2287     5.1763      6.849    28.7652    38.1202 -9.990e-29
      6.897  44.453117     0.3015    13.2284     5.1805      6.842    28.7654    38.1202 -9.990e-29
      6.889  44.453126     0.3082    13.2283     5.1768      6.834    28.7655    38.1204 -9.990e-29
      6.880  44.453293     0.3027    13.2282     5.1792      6.825    28.7657    38.1206 -9.990e-29
      6.872  44.453496     0.3015    13.2282     5.1827      6.817    28.7658    38.1208 -9.990e-29
      6.864  44.453719     0.2982    13.2282     5.1857      6.809    28.7660    38.1210 -9.990e-29
      6.858  44.453918     0.3204    13.2283     5.1829      6.803    28.7661    38.1211 -9.990e-29
      6.853  44.454003     0.3104    13.2283     5.1862      6.799    28.7661    38.1212 -9.990e-29
      6.851  44.453976     0.3093    13.2282     5.1871      6.797    28.7662    38.1213 -9.990e-29
      6.851  44.453959     0.3137    13.2282     5.1800      6.797    28.7662    38.1213 -9.990e-29
      6.853  44.454085     0.2927    13.2283     5.1822      6.799    28.7662    38.1213 -9.990e-29
      6.856  44.454382     0.3403    13.2284     5.1760      6.801    28.7663    38.1215 -9.990e-29
      6.861  44.454712     0.3115    13.2286     5.1735      6.806    28.7664    38.1216 -9.990e-29
      6.865  44.454879     0.3148    13.2287     5.1751      6.810    28.7664    38.1216 -9.990e-29
      6.868  44.454794     0.3027    13.2287     5.1755      6.813    28.7663    38.1216 -9.990e-29
      6.869  44.454446     0.3303    13.2284     5.1781      6.814    28.7664    38.1215 -9.990e-29
      6.870  44.453912     0.3204    13.2281     5.1784      6.815    28.7663    38.1213 -9.990e-29
      6.870  44.453346     0.3303    13.2277     5.1836      6.815    28.7662    38.1212 -9.990e-29
      6.872  44.453002     0.3159    13.2274     5.1839      6.817    28.7663    38.1211 -9.990e-29
      6.874  44.453033     0.3281    13.2274     5.1843      6.819    28.7663    38.1212 -9.990e-29
      6.879  44.453339     0.3204    13.2275     5.1849      6.824    28.7664    38.1214 -9.990e-29
      6.886  44.453826     0.3414    13.2279     5.1846      6.831    28.7664    38.1214 -9.990e-29
      6.894  44.454373     0.3093    13.2282     5.1865      6.839    28.7665    38.1216 -9.990e-29
      6.902  44.454799     0.3414    13.2285     5.1869      6.847    28.7665    38.1218 -9.990e-29
      6.908  44.455011     0.3414    13.2287     5.1882      6.853    28.7665    38.1218 -9.990e-29
      6.912  44.455019     0.3945    13.2287     5.1897      6.857    28.7665    38.1218 -9.990e-29
      6.912  44.454850     0.3635    13.2286     5.1870      6.857    28.7664    38.1217 -9.990e-29
      6.908  44.454510     0.3270    13.2283     5.1827      6.853    28.7665    38.1217 -9.990e-29
      6.900  44.454096     0.3381    13.2281     5.1829      6.845    28.7664    38.1215 -9.990e-29
      6.888  44.453876     0.3292    13.2280     5.1799      6.833    28.7663    38.1214 -9.990e-29
      6.874  44.454011     0.3569    13.2280     5.1723      6.819    28.7664    38.1215 -9.990e-29
      6.860  44.454309     0.3303    13.2282     5.1764      6.805    28.7665    38.1216 -9.990e-29
      6.847  44.454504     0.3425    13.2283     5.1767      6.793    28.7665    38.1217 -9.990e-29
      6.838  44.454555     0.3226    13.2284     5.1811      6.784    28.7664    38.1216 -9.990e-29
      6.836  44.454565     0.3392    13.2284     5.1864      6.782    28.7665    38.1217 -9.990e-29
      6.839  44.454617     0.3392    13.2285     5.1882      6.785    28.7664    38.1216 -9.990e-29
      6.850  44.454673     0.3336    13.2284     5.1892      6.796    28.7665    38.1218 -9.990e-29
      6.865  44.454697     0.3469    13.2281     5.1902      6.810    28.7668    38.1221 -9.990e-29
      6.883  44.454664     0.3270    13.2278     5.1863      6.828    28.7671    38.1223 -9.990e-29
      6.900  44.454546     0.3325    13.2275     5.1817      6.845    28.7673    38.1225 -9.990e-29
      6.913  44.454336     0.3347    13.2272     5.1834      6.858    28.7674    38.1226 -9.990e-29
      6.921  44.454043     0.3370    13.2269     5.1778      6.866    28.7675    38.1226 -9.990e-29
      6.921  44.453689     0.3347    13.2266     5.1764      6.866    28.7676    38.1226 -9.990e-29
      6.915  44.453374     0.3746    13.2265     5.1737      6.860    28.7674    38.1224 -9.990e-29
      6.904  44.453217     0.3491    13.2264     5.1701      6.849    28.7674    38.1223 -9.990e-29
      6.890  44.453253     0.4675    13.2264     5.1712      6.835    28.7674    38.1224 -9.990e-29
      6.876  44.453397     0.3259    13.2265     5.1714      6.821    28.7674    38.1224 -9.990e-29
      6.866  44.453540     0.3613    13.2265     5.1706      6.811    28.7676    38.1226 -9.990e-29
      6.860  44.453662     0.3701    13.2265     5.1732      6.805    28.7677    38.1227 -9.990e-29
      6.861  44.453799     0.3524    13.2265     5.1761      6.806    28.7678    38.1228 -9.990e-29
      6.866  44.453942     0.3535    13.2265     5.1784      6.811    28.7679    38.1230 -9.990e-29
      6.876  44.454031     0.3292    13.2264     5.1786      6.821    28.7680    38.1231 -9.990e-29
      6.886  44.454040     0.3480    13.2263     5.1815      6.831    28.7681    38.1232 -9.990e-29
      6.895  44.453948     0.3569    13.2262     5.1819      6.840    28.7681    38.1233 -9.990e-29
      6.901  44.453664     0.3613    13.2259     5.1808      6.846    28.7682    38.1233 -9.990e-29
      6.902  44.453160     0.3392    13.2255     5.1795      6.847    28.7683    38.1232 -9.990e-29
      6.898  44.452605     0.3635    13.2252     5.1765      6.843    28.7681    38.1230 -9.990e-29
      6.890  44.452289     0.3403    13.2251     5.1774      6.835    28.7680    38.1228 -9.990e-29
      6.880  44.452359     0.3591    13.2252     5.1803      6.825    28.7680    38.1227 -9.990e-29
      6.869  44.452713     0.3558    13.2255     5.1764      6.814    28.7679    38.1228 -9.990e-29
      6.859  44.453188     0.3635    13.2259     5.1787      6.804    28.7679    38.1228 -9.990e-29
      6.852  44.453676     0.3535    13.2263     5.1765      6.798    28.7679    38.1229 -9.990e-29
      6.848  44.454052     0.3580    13.2267     5.1780      6.794    28.7677    38.1229 -9.990e-29
      6.848  44.454258     0.3668    13.2270     5.1793      6.794    28.7676    38.1228 -9.990e-29
      6.851  44.454396     0.3458    13.2272     5.1812      6.797    28.7675    38.1227 -9.990e-29
      6.858  44.454526     0.3690    13.2274     5.1794      6.803    28.7674    38.1226 -9.990e-29
      6.866  44.454627     0.3502    13.2276     5.1802      6.811    28.7673    38.1225 -9.990e-29
      6.875  44.454710     0.3602    13.2279     5.1810      6.820    28.7670    38.1223 -9.990e-29
      6.885  44.454745     0.3801    13.2281     5.1800      6.830    28.7669    38.1221 -9.990e-29
      6.893  44.454696     0.3591    13.2282     5.1799      6.838    28.7667    38.1220 -9.990e-29
      6.901  44.454581     0.3724    13.2282     5.1790      6.846    28.7666    38.1218 -9.990e-29
      6.906  44.454417     0.3613    13.2282     5.1810      6.851    28.7665    38.1217 -9.990e-29
      6.910  44.454234     0.3414    13.2282     5.1806      6.855    28.7664    38.1215 -9.990e-29
      6.912  44.454094     0.3724    13.2281     5.1802      6.857    28.7664    38.1215 -9.990e-29
      6.911  44.454006     0.3746    13.2281     5.1793      6.856    28.7663    38.1214 -9.990e-29
      6.909  44.453915     0.3690    13.2280     5.1815      6.854    28.7663    38.1214 -9.990e-29
      6.903  44.453829     0.3712    13.2280     5.1798      6.848    28.7663    38.1213 -9.990e-29
      6.894  44.453718     0.3657    13.2278     5.1770      6.839    28.7664    38.1214 -9.990e-29
      6.883  44.453609     0.3580    13.2277     5.1779      6.828    28.7664    38.1214 -9.990e-29
      6.870  44.453608     0.3878    13.2277     5.1770      6.815    28.7664    38.1214 -9.990e-29
      6.857  44.453737     0.3502    13.2277     5.1714      6.802    28.7665    38.1216 -9.990e-29
      6.846  44.453899     0.3845    13.2278     5.1744      6.792    28.7665    38.1216 -9.990e-29
      6.837  44.454093     0.3370    13.2280     5.1719      6.783    28.7665    38.1216 -9.990e-29
      6.834  44.454354     0.3347    13.2282     5.1704      6.780    28.7665    38.1217 -9.990e-29
      6.835  44.454619     0.3181    13.2285     5.1734      6.781    28.7664    38.1216 -9.990e-29
      6.842  44.454830     0.3259    13.2287     5.1781      6.788    28.7664    38.1216 -9.990e-29
      6.853  44.455011     0.3403    13.2290     5.1774      6.799    28.7662    38.1215 -9.990e-29
      6.867  44.455134     0.3436    13.2292     5.1754      6.812    28.7661    38.1214 -9.990e-29
      6.883  44.455176     0.3392    13.2294     5.1794      6.828    28.7659    38.1212 -9.990e-29
      6.898  44.455124     0.3513    13.2295     5.1788      6.843    28.7658    38.1211 -9.990e-29
      6.912  44.454964     0.3801    13.2294     5.1812      6.857    28.7657    38.1210 -9.990e-29
      6.922  44.454681     0.3403    13.2292     5.1751      6.867    28.7657    38.1209 -9.990e-29
      6.927  44.454257     0.3580    13.2288     5.1735      6.872    28.7658    38.1209 -9.990e-29
      6.928  44.453720     0.3204    13.2283     5.1742      6.873    28.7659    38.1209 -9.990e-29
      6.925  44.453213     0.3547    13.2277     5.1707      6.870    28.7661    38.1210 -9.990e-29
      6.918  44.452896     0.3447    13.2272     5.1759      6.863    28.7664    38.1212 -9.990e-29
      6.908  44.452768     0.3469    13.2269     5.1735      6.853    28.7666    38.1214 -9.990e-29
      6.898  44.452750     0.4255    13.2267     5.1770      6.843    28.7668    38.1216 -9.990e-29
      6.889  44.452814     0.3491    13.2266     5.1778      6.834    28.7669    38.1218 -9.990e-29
      6.882  44.452932     0.3613    13.2267     5.1755      6.827    28.7669    38.1218 -9.990e-29
      6.877  44.453054     0.3580    13.2267     5.1722      6.822    28.7670    38.1219 -9.990e-29
      6.874  44.453214     0.3204    13.2268     5.1708      6.819    28.7670    38.1220 -9.990e-29
      6.874  44.453420     0.3690    13.2268     5.1689      6.819    28.7672    38.1221 -9.990e-29
      6.874  44.453610     0.3668    13.2269     5.1701      6.819    28.7672    38.1222 -9.990e-29
      6.876  44.453680     0.3436    13.2268     5.1708      6.821    28.7674    38.1224 -9.990e-29
      6.877  44.453657     0.3193    13.2267     5.1678      6.822    28.7674    38.1225 -9.990e-29
      6.878  44.453636     0.3657    13.2266     5.1731      6.823    28.7675    38.1226 -9.990e-29
      6.878  44.453637     0.3425    13.2265     5.1773      6.823    28.7676    38.1227 -9.990e-29
      6.877  44.453577     0.3303    13.2263     5.1800      6.822    28.7678    38.1228 -9.990e-29
      6.875  44.453334     0.3170    13.2261     5.1788      6.820    28.7678    38.1228 -9.990e-29
      6.871  44.452911     0.3558    13.2260     5.1776      6.816    28.7676    38.1225 -9.990e-29
      6.868  44.452502     0.3336    13.2259     5.1743      6.813    28.7674    38.1222 -9.990e-29
      6.866  44.452314     0.3259    13.2259     5.1794      6.811    28.7672    38.1220 -9.990e-29
      6.865  44.452361     0.3447    13.2261     5.1756      6.810    28.7671    38.1218 -9.990e-29
      6.867  44.452483     0.3303    13.2263     5.1766      6.812    28.7670    38.1218 -9.990e-29
      6.870  44.452636     0.3635    13.2266     5.1753      6.815    28.7668    38.1216 -9.990e-29
      6.874  44.452874     0.3414    13.2268     5.1781      6.819    28.7668    38.1216 -9.990e-29
      6.879  44.453147     0.3558    13.2271     5.1819      6.824    28.7667    38.1216 -9.990e-29
      6.884  44.453289     0.3679    13.2273     5.1820      6.829    28.7666    38.1215 -9.990e-29
      6.888  44.453243     0.3248    13.2274     5.1858      6.833    28.7664    38.1214 -9.990e-29
      6.891  44.453065     0.3524    13.2274     5.1852      6.836    28.7663    38.1212 -9.990e-29
      6.894  44.452799     0.3558    13.2273     5.1859      6.839    28.7662    38.1210 -9.990e-29
      6.895  44.452480     0.3303    13.2272     5.1841      6.840    28.7661    38.1208 -9.990e-29
      6.894  44.452095     0.3635    13.2269     5.1802      6.839    28.7661    38.1208 -9.990e-29
      6.892  44.451674     0.3336    13.2267     5.1829      6.837    28.7660    38.1206 -9.990e-29
      6.889  44.451336     0.3547    13.2264     5.1816      6.834    28.7660    38.1205 -9.990e-29
      6.886  44.451203     0.3823    13.2263     5.1798      6.831    28.7660    38.1205 -9.990e-29
      6.883  44.451317     0.3547    13.2264     5.1794      6.828    28.7660    38.1205 -9.990e-29
      6.882  44.451592     0.3535    13.2265     5.1805      6.827    28.7661    38.1207 -9.990e-29
      6.882  44.451831     0.3491    13.2266     5.1823      6.827    28.7662    38.1208 -9.990e-29
      6.885  44.451990     0.3513    13.2267     5.1823      6.830    28.7662    38.1209 -9.990e-29
      6.889  44.452217     0.3712    13.2269     5.1828      6.834    28.7662    38.1209 -9.990e-29
      6.894  44.452582     0.3602    13.2270     5.1803      6.839    28.7663    38.1211 -9.990e-29
      6.898  44.452969     0.3657    13.2271     5.1828      6.843    28.7665    38.1214 -9.990e-29
      6.901  44.453200     0.3414    13.2270     5.1870      6.846    28.7668    38.1217 -9.990e-29
      6.902  44.453117     0.3414    13.2267     5.1859      6.847    28.7670    38.1219 -9.990e-29
      6.901  44.452666     0.3370    13.2263     5.1881      6.846    28.7671    38.1219 -9.990e-29
      6.898  44.452020     0.3502    13.2258     5.1882      6.843    28.7671    38.1218 -9.990e-29
      6.894  44.451473     0.3358    13.2254     5.1842      6.839    28.7671    38.1217 -9.990e-29
      6.890  44.451193     0.3115    13.2253     5.1829      6.835    28.7670    38.1215 -9.990e-29
      6.887  44.451217     0.3281    13.2253     5.1806      6.832    28.7670    38.1215 -9.990e-29
      6.884  44.451498     0.3923    13.2256     5.1779      6.829    28.7669    38.1215 -9.990e-29
      6.884  44.451885     0.3292    13.2260     5.1778      6.829    28.7668    38.1215 -9.990e-29
      6.885  44.452335     0.3613    13.2264     5.1726      6.830    28.7668    38.1215 -9.990e-29
      6.887  44.452832     0.3414    13.2268     5.1757      6.832    28.7667    38.1216 -9.990e-29
      6.889  44.453287     0.3447    13.2271     5.1791      6.834    28.7668    38.1217 -9.990e-29
      6.890  44.453633     0.3292    13.2273     5.1787      6.835    28.7668    38.1218 -9.990e-29
      6.891  44.453779     0.3657    13.2273     5.1810      6.836    28.7669    38.1220 -9.990e-29
      6.889  44.453632     0.4111    13.2271     5.1835      6.834    28.7670    38.1220 -9.990e-29
      6.886  44.453200     0.4055    13.2268     5.1858      6.831    28.7670    38.1219 -9.990e-29
      6.882  44.452563     0.3325    13.2263     5.1850      6.827    28.7670    38.1218 -9.990e-29
      6.876  44.451859     0.3701    13.2258     5.1829      6.821    28.7670    38.1217 -9.990e-29
      6.871  44.451279     0.3336    13.2254     5.1835      6.816    28.7670    38.1215 -9.990e-29
      6.866  44.451053     0.3724    13.2253     5.1853      6.811    28.7669    38.1214 -9.990e-29
      6.863  44.451273     0.3591    13.2254     5.1875      6.808    28.7670    38.1215 -9.990e-29
      6.862  44.451823     0.3336    13.2258     5.1927      6.807    28.7670    38.1216 -9.990e-29
      6.864  44.452493     0.3325    13.2263     5.1924      6.809    28.7670    38.1218 -9.990e-29
      6.869  44.453082     0.3635    13.2267     5.1941      6.814    28.7670    38.1219 -9.990e-29
      6.877  44.453547     0.3923    13.2272     5.1920      6.822    28.7669    38.1219 -9.990e-29
      6.885  44.453926     0.3292    13.2275     5.1940      6.830    28.7668    38.1219 -9.990e-29
      6.893  44.454204     0.3768    13.2278     5.1874      6.838    28.7668    38.1219 -9.990e-29
      6.901  44.454330     0.3425    13.2278     5.1858      6.846    28.7668    38.1220 -9.990e-29
      6.905  44.454283     0.3724    13.2277     5.1769      6.850    28.7669    38.1221 -9.990e-29
      6.907  44.454031     0.3712    13.2275     5.1805      6.852    28.7669    38.1220 -9.990e-29
      6.906  44.453547     0.3480    13.2271     5.1759      6.851    28.7670    38.1220 -9.990e-29
      6.903  44.452887     0.3491    13.2266     5.1787      6.848    28.7670    38.1218 -9.990e-29
      6.899  44.452237     0.3204    13.2262     5.1760      6.844    28.7669    38.1216 -9.990e-29
      6.895  44.451834     0.3370    13.2259     5.1758      6.840    28.7669    38.1215 -9.990e-29
      6.892  44.451820     0.3281    13.2258     5.1756      6.837    28.7670    38.1216 -9.990e-29
      6.891  44.452103     0.3325    13.2260     5.1783      6.836    28.7670    38.1217 -9.990e-29
      6.892  44.452515     0.3403    13.2263     5.1782      6.837    28.7670    38.1218 -9.990e-29
      6.894  44.453005     0.3856    13.2266     5.1773      6.839    28.7670    38.1219 -9.990e-29
      6.896  44.453480     0.3746    13.2269     5.1796      6.841    28.7671    38.1221 -9.990e-29
      6.898  44.453776     0.3524    13.2270     5.1810      6.843    28.7672    38.1223 -9.990e-29
      6.899  44.453879     0.3768    13.2271     5.1818      6.844    28.7672    38.1223 -9.990e-29
      6.899  44.453831     0.3480    13.2271     5.1822      6.844    28.7672    38.1222 -9.990e-29
      6.898  44.453642     0.3524    13.2269     5.1797      6.843    28.7672    38.1223 -9.990e-29
      6.894  44.453417     0.3204    13.2267     5.1832      6.839    28.7673    38.1222 -9.990e-29
      6.891  44.453278     0.3513    13.2266     5.1836      6.836    28.7673    38.1222 -9.990e-29
      6.887  44.453305     0.3668    13.2267     5.1836      6.832    28.7672    38.1221 -9.990e-29
      6.884  44.453561     0.3558    13.2269     5.1808      6.829    28.7672    38.1222 -9.990e-29
      6.882  44.454014     0.3370    13.2273     5.1824      6.827    28.7671    38.1222 -9.990e-29
      6.883  44.454572     0.3735    13.2277     5.1784      6.828    28.7671    38.1223 -9.990e-29
      6.884  44.455128     0.3458    13.2282     5.1848      6.829    28.7671    38.1224 -9.990e-29
      6.886  44.455525     0.3535    13.2286     5.1838      6.831    28.7670    38.1224 -9.990e-29
      6.888  44.455686     0.3657    13.2289     5.1807      6.833    28.7668    38.1222 -9.990e-29
      6.890  44.455686     0.3436    13.2290     5.1851      6.835    28.7667    38.1221 -9.990e-29
      6.890  44.455589     0.3701    13.2290     5.1856      6.835    28.7666    38.1220 -9.990e-29
      6.889  44.455331     0.3425    13.2289     5.1857      6.834    28.7665    38.1219 -9.990e-29
      6.888  44.454968     0.3591    13.2288     5.1884      6.833    28.7663    38.1216 -9.990e-29
      6.887  44.454638     0.3724    13.2287     5.1866      6.832    28.7662    38.1214 -9.990e-29
      6.887  44.454393     0.3724    13.2286     5.1853      6.832    28.7661    38.1213 -9.990e-29
      6.887  44.454260     0.3701    13.2287     5.1870      6.832    28.7659    38.1210 -9.990e-29
      6.888  44.454252     0.3724    13.2288     5.1854      6.833    28.7658    38.1209 -9.990e-29
      6.890  44.454372     0.3403    13.2290     5.1795      6.835    28.7657    38.1208 -9.990e-29
      6.893  44.454594     0.3469    13.2292     5.1797      6.838    28.7657    38.1209 -9.990e-29
      6.896  44.454864     0.3558    13.2294     5.1783      6.841    28.7657    38.1209 -9.990e-29
      6.899  44.455091     0.3856    13.2294     5.1757      6.844    28.7658    38.1211 -9.990e-29
      6.901  44.455216     0.3889    13.2293     5.1756      6.846    28.7660    38.1214 -9.990e-29
      6.901  44.455208     0.3834    13.2290     5.1767      6.846    28.7663    38.1216 -9.990e-29
      6.899  44.455054     0.3701    13.2286     5.1748      6.844    28.7666    38.1219 -9.990e-29
      6.896  44.454623     0.3580    13.2281     5.1747      6.841    28.7668    38.1220 -9.990e-29
      6.890  44.453861     0.3712    13.2274     5.1751      6.835    28.7669    38.1220 -9.990e-29
      6.884  44.452995     0.3535    13.2267     5.1710      6.829    28.7669    38.1218 -9.990e-29
      6.878  44.452305     0.4022    13.2262     5.1653      6.823    28.7669    38.1217 -9.990e-29
      6.874  44.451896     0.3591    13.2258     5.1617      6.819    28.7670    38.1217 -9.990e-29
      6.872  44.451729     0.3480    13.2256     5.1622      6.817    28.7671    38.1217 -9.990e-29
      6.873  44.451713     0.3613    13.2255     5.1657      6.818    28.7672    38.1218 -9.990e-29
      6.878  44.451809     0.3613    13.2256     5.1673      6.823    28.7672    38.1218 -9.990e-29
      6.886  44.451979     0.3535    13.2257     5.1679      6.831    28.7672    38.1219 -9.990e-29
      6.895  44.452172     0.3635    13.2259     5.1688      6.840    28.7671    38.1218 -9.990e-29
      6.905  44.452315     0.3845    13.2261     5.1753      6.850    28.7670    38.1218 -9.990e-29
      6.914  44.452317     0.3845    13.2261     5.1794      6.859    28.7670    38.1218 -9.990e-29
      6.919  44.452124     0.3480    13.2260     5.1809      6.864    28.7670    38.1217 -9.990e-29
      6.921  44.451757     0.4387    13.2258     5.1811      6.866    28.7669    38.1215 -9.990e-29
      6.918  44.451311     0.3569    13.2255     5.1796      6.863    28.7669    38.1214 -9.990e-29
      6.913  44.450963     0.3967    13.2253     5.1838      6.858    28.7668    38.1213 -9.990e-29
      6.905  44.450851     0.4033    13.2253     5.1824      6.850    28.7667    38.1212 -9.990e-29
      6.897  44.450918     0.4011    13.2254     5.1813      6.842    28.7667    38.1211 -9.990e-29
      6.889  44.451043     0.3558    13.2255     5.1814      6.834    28.7667    38.1212 -9.990e-29
      6.882  44.451173     0.3878    13.2256     5.1821      6.827    28.7667    38.1212 -9.990e-29
      6.876  44.451300     0.3635    13.2258     5.1825      6.821    28.7666    38.1211 -9.990e-29
