       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.162  44.491633     0.1113    13.2822     5.1320      6.113    28.7411    38.1035 -9.990e-29
      6.152  44.491661     0.0914    13.2822     5.1323      6.103    28.7411    38.1035 -9.990e-29
      6.142  44.491711     0.0903    13.2823     5.1277      6.093    28.7411    38.1035 -9.990e-29
      6.134  44.491768     0.1002    13.2823     5.1293      6.085    28.7411    38.1036 -9.990e-29
      6.129  44.491791     0.1179    13.2822     5.1208      6.080    28.7412    38.1037 -9.990e-29
      6.126  44.491679     0.0903    13.2820     5.1238      6.077    28.7413    38.1038 -9.990e-29
      6.128  44.491474     0.1046    13.2819     5.1221      6.079    28.7413    38.1037 -9.990e-29
      6.133  44.491318     0.0903    13.2818     5.1226      6.084    28.7413    38.1036 -9.990e-29
      6.143  44.491398     0.0836    13.2819     5.1216      6.094    28.7412    38.1036 -9.990e-29
      6.157  44.491794     0.0903    13.2822     5.1263      6.108    28.7412    38.1037 -9.990e-29
      6.175  44.492385     0.0781    13.2826     5.1281      6.126    28.7413    38.1038 -9.990e-29
      6.195  44.492936     0.1091    13.2831     5.1296      6.146    28.7412    38.1039 -9.990e-29
      6.215  44.493252     0.0980    13.2834     5.1261      6.166    28.7411    38.1038 -9.990e-29
      6.230  44.493257     0.1179    13.2834     5.1259      6.180    28.7411    38.1038 -9.990e-29
      6.240  44.492961     0.0803    13.2833     5.1265      6.190    28.7410    38.1037 -9.990e-29
      6.241  44.492420     0.1168    13.2830     5.1241      6.191    28.7409    38.1034 -9.990e-29
      6.234  44.491813     0.1113    13.2827     5.1296      6.184    28.7407    38.1032 -9.990e-29
      6.219  44.491451     0.1035    13.2826     5.1290      6.170    28.7405    38.1029 -9.990e-29
      6.199  44.491515     0.0737    13.2827     5.1266      6.150    28.7405    38.1029 -9.990e-29
      6.176  44.491871     0.0991    13.2829     5.1269      6.127    28.7406    38.1030 -9.990e-29
      6.154  44.492275     0.1068    13.2832     5.1286      6.105    28.7406    38.1031 -9.990e-29
      6.136  44.492554     0.1080    13.2834     5.1277      6.087    28.7406    38.1032 -9.990e-29
      6.124  44.492725     0.1113    13.2836     5.1332      6.075    28.7405    38.1032 -9.990e-29
      6.119  44.492957     0.0880    13.2839     5.1320      6.070    28.7404    38.1031 -9.990e-29
      6.120  44.493382     0.0991    13.2842     5.1288      6.071    28.7404    38.1032 -9.990e-29
      6.128  44.493920     0.0903    13.2846     5.1304      6.079    28.7404    38.1033 -9.990e-29
      6.139  44.494376     0.1223    13.2850     5.1323      6.090    28.7404    38.1034 -9.990e-29
      6.153  44.494710     0.1013    13.2853     5.1346      6.104    28.7403    38.1034 -9.990e-29
      6.167  44.494952     0.0980    13.2856     5.1383      6.118    28.7402    38.1033 -9.990e-29
      6.180  44.495072     0.0991    13.2857     5.1368      6.131    28.7402    38.1033 -9.990e-29
      6.191  44.495010     0.0869    13.2856     5.1345      6.142    28.7402    38.1033 -9.990e-29
      6.200  44.494708     0.0980    13.2854     5.1398      6.151    28.7402    38.1032 -9.990e-29
      6.206  44.494208     0.1179    13.2851     5.1373      6.157    28.7401    38.1031 -9.990e-29
      6.211  44.493701     0.1057    13.2847     5.1370      6.162    28.7401    38.1030 -9.990e-29
      6.215  44.493422     0.0814    13.2846     5.1366      6.166    28.7400    38.1028 -9.990e-29
      6.217  44.493510     0.0869    13.2846     5.1348      6.168    28.7401    38.1029 -9.990e-29
      6.218  44.493873     0.1290    13.2848     5.1337      6.169    28.7402    38.1030 -9.990e-29
      6.218  44.494167     0.1091    13.2850     5.1361      6.169    28.7402    38.1031 -9.990e-29
      6.215  44.494185     0.1013    13.2850     5.1387      6.166    28.7402    38.1031 -9.990e-29
      6.209  44.493983     0.1135    13.2849     5.1348      6.160    28.7402    38.1030 -9.990e-29
      6.202  44.493771     0.0969    13.2849     5.1313      6.153    28.7400    38.1028 -9.990e-29
      6.193  44.493744     0.0659    13.2849     5.1301      6.144    28.7400    38.1028 -9.990e-29
      6.185  44.493794     0.1533    13.2849     5.1319      6.136    28.7400    38.1029 -9.990e-29
      6.177  44.493867     0.0681    13.2850     5.1284      6.128    28.7400    38.1028 -9.990e-29
      6.171  44.494127     0.0725    13.2852     5.1256      6.122    28.7400    38.1029 -9.990e-29
      6.167  44.494565     0.0803    13.2856     5.1180      6.118    28.7399    38.1029 -9.990e-29
      6.165  44.495012     0.0847    13.2860     5.1206      6.116    28.7399    38.1029 -9.990e-29
      6.166  44.495463     0.0947    13.2865     5.1211      6.117    28.7397    38.1029 -9.990e-29
      6.169  44.496009     0.0925    13.2869     5.1166      6.120    28.7397    38.1030 -9.990e-29
      6.173  44.496568     0.0803    13.2874     5.1195      6.124    28.7396    38.1030 -9.990e-29
      6.178  44.497000     0.0969    13.2878     5.1177      6.129    28.7395    38.1030 -9.990e-29
      6.184  44.497294     0.0836    13.2881     5.1173      6.135    28.7395    38.1030 -9.990e-29
      6.191  44.497469     0.0925    13.2883     5.1222      6.142    28.7394    38.1030 -9.990e-29
      6.199  44.497538     0.0714    13.2884     5.1219      6.150    28.7394    38.1029 -9.990e-29
      6.207  44.497530     0.0637    13.2885     5.1212      6.158    28.7392    38.1028 -9.990e-29
      6.216  44.497474     0.0781    13.2885     5.1234      6.167    28.7392    38.1028 -9.990e-29
      6.224  44.497327     0.0714    13.2883     5.1262      6.175    28.7393    38.1028 -9.990e-29
      6.230  44.497049     0.0692    13.2881     5.1293      6.180    28.7393    38.1028 -9.990e-29
      6.234  44.496606     0.0869    13.2877     5.1277      6.184    28.7393    38.1027 -9.990e-29
      6.235  44.495987     0.0725    13.2873     5.1323      6.185    28.7393    38.1025 -9.990e-29
      6.233  44.495329     0.0792    13.2869     5.1288      6.183    28.7392    38.1023 -9.990e-29
      6.230  44.494886     0.0947    13.2866     5.1302      6.180    28.7391    38.1022 -9.990e-29
      6.226  44.494758     0.0703    13.2865     5.1325      6.177    28.7391    38.1022 -9.990e-29
      6.223  44.494848     0.0792    13.2864     5.1272      6.174    28.7393    38.1024 -9.990e-29
      6.220  44.494990     0.0659    13.2864     5.1270      6.171    28.7394    38.1025 -9.990e-29
      6.219  44.494999     0.0869    13.2864     5.1297      6.170    28.7394    38.1025 -9.990e-29
      6.217  44.494714     0.0803    13.2861     5.1348      6.168    28.7395    38.1025 -9.990e-29
      6.215  44.494123     0.0681    13.2857     5.1318      6.166    28.7395    38.1024 -9.990e-29
      6.213  44.493343     0.0748    13.2852     5.1373      6.164    28.7394    38.1021 -9.990e-29
      6.212  44.492709     0.1810    13.2849     5.1397      6.163    28.7392    38.1018 -9.990e-29
      6.212  44.492690     0.0947    13.2849     5.1414      6.163    28.7392    38.1018 -9.990e-29
      6.214  44.493362     0.1024    13.2854     5.1424      6.165    28.7392    38.1019 -9.990e-29
      6.218  44.494354     0.0869    13.2861     5.1441      6.169    28.7392    38.1022 -9.990e-29
      6.221  44.495283     0.0936    13.2867     5.1444      6.172    28.7393    38.1025 -9.990e-29
      6.223  44.495816     0.0759    13.2871     5.1448      6.174    28.7393    38.1026 -9.990e-29
      6.222  44.495768     0.0969    13.2872     5.1444      6.173    28.7392    38.1024 -9.990e-29
      6.217  44.495329     0.0759    13.2871     5.1458      6.168    28.7390    38.1021 -9.990e-29
      6.210  44.495022     0.0847    13.2870     5.1450      6.161    28.7389    38.1019 -9.990e-29
      6.203  44.495162     0.0759    13.2872     5.1442      6.154    28.7388    38.1019 -9.990e-29
      6.198  44.495473     0.0858    13.2874     5.1453      6.149    28.7388    38.1020 -9.990e-29
      6.197  44.495752     0.0847    13.2876     5.1409      6.148    28.7388    38.1020 -9.990e-29
      6.201  44.496083     0.0991    13.2878     5.1432      6.152    28.7389    38.1021 -9.990e-29
      6.209  44.496418     0.0925    13.2881     5.1434      6.160    28.7388    38.1022 -9.990e-29
      6.219  44.496555     0.0770    13.2882     5.1436      6.170    28.7388    38.1022 -9.990e-29
      6.230  44.496387     0.0593    13.2881     5.1448      6.180    28.7388    38.1021 -9.990e-29
      6.241  44.496019     0.0914    13.2879     5.1426      6.191    28.7387    38.1020 -9.990e-29
      6.249  44.495553     0.0847    13.2875     5.1443      6.199    28.7387    38.1019 -9.990e-29
      6.254  44.494973     0.0836    13.2871     5.1400      6.204    28.7387    38.1018 -9.990e-29
      6.257  44.494408     0.0670    13.2868     5.1395      6.207    28.7386    38.1015 -9.990e-29
      6.260  44.494168     0.0958    13.2866     5.1396      6.210    28.7386    38.1015 -9.990e-29
      6.261  44.494340     0.0692    13.2867     5.1338      6.211    28.7386    38.1016 -9.990e-29
      6.262  44.494694     0.0560    13.2868     5.1323      6.212    28.7388    38.1018 -9.990e-29
      6.263  44.494978     0.0681    13.2870     5.1312      6.213    28.7388    38.1019 -9.990e-29
      6.261  44.495027     0.0803    13.2870     5.1340      6.211    28.7388    38.1019 -9.990e-29
      6.257  44.494870     0.0537    13.2870     5.1284      6.207    28.7387    38.1018 -9.990e-29
      6.250  44.494556     0.0582    13.2868     5.1273      6.200    28.7387    38.1017 -9.990e-29
      6.240  44.494229     0.0670    13.2867     5.1260      6.190    28.7386    38.1015 -9.990e-29
      6.227  44.494241     0.0703    13.2868     5.1240      6.177    28.7385    38.1014 -9.990e-29
      6.215  44.494679     0.1102    13.2871     5.1251      6.166    28.7385    38.1015 -9.990e-29
      6.203  44.495241     0.0537    13.2875     5.1272      6.154    28.7385    38.1016 -9.990e-29
      6.195  44.495692     0.0692    13.2879     5.1254      6.146    28.7385    38.1017 -9.990e-29
      6.192  44.496000     0.0537    13.2881     5.1234      6.143    28.7385    38.1018 -9.990e-29
      6.195  44.496254     0.0659    13.2884     5.1203      6.146    28.7384    38.1017 -9.990e-29
      6.204  44.496520     0.0670    13.2886     5.1228      6.155    28.7384    38.1018 -9.990e-29
      6.218  44.496805     0.0471    13.2888     5.1228      6.169    28.7384    38.1018 -9.990e-29
      6.235  44.496989     0.0537    13.2889     5.1240      6.185    28.7384    38.1019 -9.990e-29
      6.251  44.496936     0.0781    13.2889     5.1255      6.201    28.7384    38.1018 -9.990e-29
      6.264  44.496583     0.0725    13.2886     5.1284      6.214    28.7384    38.1018 -9.990e-29
      6.273  44.495963     0.0504    13.2881     5.1349      6.223    28.7384    38.1017 -9.990e-29
      6.276  44.495200     0.0626    13.2875     5.1370      6.226    28.7385    38.1016 -9.990e-29
      6.273  44.494478     0.0637    13.2870     5.1410      6.223    28.7384    38.1014 -9.990e-29
      6.268  44.493993     0.0670    13.2867     5.1406      6.218    28.7384    38.1012 -9.990e-29
      6.261  44.493788     0.0803    13.2865     5.1385      6.211    28.7384    38.1012 -9.990e-29
      6.254  44.493717     0.0714    13.2864     5.1361      6.204    28.7385    38.1013 -9.990e-29
      6.250  44.493729     0.0659    13.2865     5.1355      6.200    28.7384    38.1012 -9.990e-29
      6.247  44.493892     0.0958    13.2865     5.1356      6.197    28.7385    38.1013 -9.990e-29
      6.245  44.494043     0.1190    13.2865     5.1344      6.195    28.7386    38.1015 -9.990e-29
      6.243  44.493885     0.0825    13.2863     5.1368      6.193    28.7387    38.1015 -9.990e-29
      6.239  44.493349     0.0759    13.2858     5.1395      6.189    28.7388    38.1015 -9.990e-29
      6.234  44.492576     0.0748    13.2853     5.1359      6.184    28.7387    38.1013 -9.990e-29
      6.230  44.491899     0.0947    13.2849     5.1401      6.180    28.7386    38.1010 -9.990e-29
      6.226  44.491645     0.0748    13.2848     5.1416      6.177    28.7385    38.1009 -9.990e-29
      6.226  44.491946     0.0637    13.2850     5.1404      6.177    28.7385    38.1010 -9.990e-29
      6.227  44.492722     0.0781    13.2854     5.1455      6.177    28.7387    38.1013 -9.990e-29
      6.231  44.493615     0.0737    13.2859     5.1424      6.181    28.7389    38.1017 -9.990e-29
      6.235  44.494339     0.0770    13.2864     5.1445      6.185    28.7389    38.1019 -9.990e-29
      6.239  44.494776     0.0869    13.2867     5.1424      6.189    28.7390    38.1020 -9.990e-29
      6.242  44.494822     0.0781    13.2867     5.1445      6.192    28.7390    38.1020 -9.990e-29
      6.244  44.494549     0.0725    13.2867     5.1401      6.194    28.7388    38.1018 -9.990e-29
      6.246  44.494249     0.0792    13.2866     5.1404      6.196    28.7387    38.1016 -9.990e-29
      6.250  44.494280     0.0725    13.2867     5.1398      6.200    28.7386    38.1015 -9.990e-29
      6.255  44.494762     0.0869    13.2871     5.1329      6.205    28.7385    38.1016 -9.990e-29
      6.263  44.495451     0.0681    13.2875     5.1357      6.213    28.7387    38.1018 -9.990e-29
      6.270  44.496028     0.0648    13.2879     5.1364      6.220    28.7387    38.1020 -9.990e-29
      6.275  44.496276     0.0814    13.2880     5.1393      6.225    28.7388    38.1021 -9.990e-29
      6.276  44.496109     0.0803    13.2879     5.1424      6.226    28.7388    38.1020 -9.990e-29
      6.273  44.495584     0.0891    13.2876     5.1407      6.223    28.7387    38.1018 -9.990e-29
      6.265  44.494943     0.0814    13.2872     5.1412      6.215    28.7386    38.1016 -9.990e-29
      6.254  44.494504     0.0681    13.2869     5.1374      6.204    28.7386    38.1015 -9.990e-29
      6.244  44.494359     0.1013    13.2868     5.1398      6.194    28.7385    38.1015 -9.990e-29
      6.237  44.494420     0.0737    13.2868     5.1325      6.187    28.7386    38.1015 -9.990e-29
      6.234  44.494739     0.0670    13.2870     5.1306      6.184    28.7386    38.1016 -9.990e-29
      6.235  44.495386     0.0803    13.2874     5.1321      6.185    28.7387    38.1019 -9.990e-29
      6.238  44.496129     0.0571    13.2879     5.1284      6.188    28.7388    38.1021 -9.990e-29
      6.242  44.496572     0.0925    13.2881     5.1323      6.192    28.7389    38.1023 -9.990e-29
      6.244  44.496606     0.0781    13.2882     5.1348      6.194    28.7388    38.1022 -9.990e-29
      6.244  44.496315     0.0537    13.2880     5.1337      6.194    28.7388    38.1022 -9.990e-29
      6.243  44.495808     0.0637    13.2877     5.1308      6.193    28.7387    38.1020 -9.990e-29
      6.241  44.495337     0.0737    13.2875     5.1317      6.191    28.7386    38.1017 -9.990e-29
      6.241  44.495157     0.0626    13.2874     5.1304      6.191    28.7386    38.1016 -9.990e-29
      6.244  44.495362     0.0891    13.2876     5.1328      6.194    28.7385    38.1016 -9.990e-29
      6.251  44.495900     0.0847    13.2880     5.1326      6.201    28.7385    38.1017 -9.990e-29
      6.259  44.496466     0.0637    13.2883     5.1293      6.209    28.7386    38.1020 -9.990e-29
      6.267  44.496696     0.0593    13.2885     5.1303      6.217    28.7386    38.1020 -9.990e-29
      6.271  44.496464     0.0925    13.2884     5.1312      6.221    28.7385    38.1019 -9.990e-29
      6.272  44.495905     0.0947    13.2881     5.1300      6.222    28.7384    38.1016 -9.990e-29
      6.268  44.495316     0.1035    13.2878     5.1345      6.218    28.7383    38.1014 -9.990e-29
      6.261  44.494965     0.0925    13.2875     5.1350      6.211    28.7383    38.1013 -9.990e-29
      6.252  44.494886     0.0914    13.2874     5.1344      6.202    28.7383    38.1014 -9.990e-29
      6.244  44.494898     0.0637    13.2874     5.1312      6.194    28.7384    38.1014 -9.990e-29
      6.237  44.494857     0.1434    13.2873     5.1348      6.187    28.7384    38.1015 -9.990e-29
      6.232  44.494803     0.0858    13.2873     5.1320      6.182    28.7384    38.1014 -9.990e-29
      6.229  44.494816     0.0759    13.2874     5.1314      6.179    28.7383    38.1013 -9.990e-29
      6.229  44.494935     0.0803    13.2875     5.1270      6.179    28.7383    38.1013 -9.990e-29
      6.232  44.495191     0.0681    13.2877     5.1281      6.182    28.7383    38.1014 -9.990e-29
      6.237  44.495629     0.0681    13.2881     5.1270      6.187    28.7382    38.1014 -9.990e-29
      6.245  44.496187     0.0847    13.2885     5.1321      6.195    28.7382    38.1015 -9.990e-29
      6.255  44.496768     0.0737    13.2890     5.1340      6.205    28.7382    38.1016 -9.990e-29
      6.267  44.497286     0.0891    13.2894     5.1365      6.217    28.7382    38.1017 -9.990e-29
      6.277  44.497614     0.0803    13.2897     5.1362      6.227    28.7381    38.1017 -9.990e-29
      6.285  44.497630     0.0615    13.2897     5.1381      6.235    28.7381    38.1017 -9.990e-29
      6.288  44.497324     0.0725    13.2895     5.1386      6.238    28.7381    38.1016 -9.990e-29
      6.286  44.496759     0.1146    13.2891     5.1401      6.236    28.7380    38.1015 -9.990e-29
      6.280  44.496116     0.0969    13.2887     5.1404      6.230    28.7380    38.1012 -9.990e-29
      6.272  44.495691     0.0836    13.2884     5.1416      6.222    28.7380    38.1011 -9.990e-29
      6.263  44.495589     0.0847    13.2882     5.1385      6.213    28.7381    38.1012 -9.990e-29
      6.255  44.495660     0.1113    13.2881     5.1382      6.205    28.7382    38.1014 -9.990e-29
      6.251  44.495730     0.0781    13.2881     5.1396      6.201    28.7383    38.1015 -9.990e-29
      6.250  44.495746     0.0593    13.2881     5.1337      6.200    28.7383    38.1015 -9.990e-29
      6.252  44.495953     0.0847    13.2883     5.1282      6.202    28.7383    38.1015 -9.990e-29
      6.256  44.496424     0.0471    13.2886     5.1246      6.206    28.7383    38.1016 -9.990e-29
      6.260  44.496855     0.0781    13.2889     5.1260      6.210    28.7383    38.1018 -9.990e-29
      6.262  44.497068     0.0582    13.2890     5.1257      6.212    28.7384    38.1019 -9.990e-29
      6.262  44.496982     0.0582    13.2889     5.1258      6.212    28.7384    38.1019 -9.990e-29
      6.259  44.496450     0.0560    13.2885     5.1259      6.209    28.7384    38.1018 -9.990e-29
      6.254  44.495658     0.0836    13.2880     5.1278      6.204    28.7383    38.1015 -9.990e-29
      6.249  44.494960     0.0737    13.2875     5.1273      6.199    28.7383    38.1013 -9.990e-29
      6.244  44.494432     0.1146    13.2871     5.1279      6.194    28.7383    38.1012 -9.990e-29
      6.241  44.494058     0.0869    13.2868     5.1280      6.191    28.7383    38.1012 -9.990e-29
      6.242  44.493981     0.0725    13.2867     5.1267      6.192    28.7384    38.1012 -9.990e-29
      6.245  44.494342     0.0692    13.2869     5.1308      6.195    28.7384    38.1014 -9.990e-29
      6.251  44.494952     0.0781    13.2872     5.1294      6.201    28.7386    38.1016 -9.990e-29
      6.258  44.495398     0.0880    13.2875     5.1304      6.208    28.7386    38.1018 -9.990e-29
      6.266  44.495515     0.0991    13.2876     5.1283      6.216    28.7386    38.1018 -9.990e-29
      6.272  44.495350     0.1091    13.2875     5.1312      6.222    28.7386    38.1017 -9.990e-29
      6.276  44.494913     0.1057    13.2871     5.1298      6.226    28.7387    38.1017 -9.990e-29
      6.278  44.494209     0.0781    13.2865     5.1336      6.228    28.7387    38.1016 -9.990e-29
      6.278  44.493317     0.0814    13.2858     5.1331      6.228    28.7388    38.1015 -9.990e-29
      6.276  44.492471     0.0936    13.2852     5.1360      6.226    28.7387    38.1013 -9.990e-29
      6.272  44.491956     0.0792    13.2849     5.1421      6.222    28.7386    38.1011 -9.990e-29
      6.268  44.491935     0.0925    13.2849     5.1396      6.218    28.7386    38.1010 -9.990e-29
      6.264  44.492398     0.0626    13.2852     5.1345      6.214    28.7387    38.1012 -9.990e-29
      6.261  44.493160     0.0869    13.2857     5.1303      6.211    28.7387    38.1014 -9.990e-29
      6.260  44.493977     0.0869    13.2863     5.1292      6.210    28.7388    38.1016 -9.990e-29
      6.260  44.494731     0.0781    13.2869     5.1237      6.210    28.7387    38.1017 -9.990e-29
      6.261  44.495363     0.1179    13.2874     5.1239      6.211    28.7387    38.1018 -9.990e-29
      6.262  44.495678     0.0781    13.2876     5.1215      6.212    28.7387    38.1019 -9.990e-29
      6.264  44.495627     0.0825    13.2876     5.1216      6.214    28.7387    38.1019 -9.990e-29
      6.264  44.495334     0.0925    13.2874     5.1283      6.214    28.7387    38.1018 -9.990e-29
      6.265  44.494904     0.0825    13.2871     5.1270      6.215    28.7387    38.1017 -9.990e-29
      6.266  44.494470     0.0803    13.2868     5.1259      6.216    28.7386    38.1016 -9.990e-29
      6.267  44.494117     0.0969    13.2866     5.1295      6.217    28.7386    38.1014 -9.990e-29
      6.269  44.493893     0.0770    13.2864     5.1266      6.219    28.7386    38.1014 -9.990e-29
      6.272  44.493847     0.1013    13.2864     5.1290      6.222    28.7386    38.1014 -9.990e-29
      6.276  44.494066     0.0858    13.2867     5.1305      6.226    28.7384    38.1013 -9.990e-29
      6.282  44.494679     0.0714    13.2873     5.1332      6.232    28.7383    38.1013 -9.990e-29
      6.288  44.495466     0.0770    13.2878     5.1325      6.238    28.7384    38.1015 -9.990e-29
      6.294  44.496004     0.0869    13.2882     5.1387      6.244    28.7384    38.1016 -9.990e-29
      6.296  44.496155     0.0891    13.2883     5.1426      6.246    28.7384    38.1017 -9.990e-29
      6.294  44.495959     0.0725    13.2881     5.1426      6.244    28.7384    38.1017 -9.990e-29
      6.288  44.495477     0.0737    13.2878     5.1397      6.238    28.7384    38.1015 -9.990e-29
      6.277  44.494965     0.0759    13.2876     5.1405      6.227    28.7382    38.1012 -9.990e-29
      6.262  44.494741     0.0914    13.2875     5.1405      6.212    28.7381    38.1011 -9.990e-29
      6.247  44.494806     0.0759    13.2875     5.1389      6.197    28.7382    38.1012 -9.990e-29
      6.232  44.494936     0.1212    13.2875     5.1394      6.182    28.7383    38.1013 -9.990e-29
      6.221  44.495116     0.0914    13.2877     5.1342      6.172    28.7382    38.1013 -9.990e-29
      6.215  44.495399     0.1013    13.2879     5.1353      6.166    28.7382    38.1014 -9.990e-29
      6.216  44.495744     0.0615    13.2882     5.1308      6.167    28.7382    38.1014 -9.990e-29
      6.224  44.496237     0.0825    13.2886     5.1317      6.175    28.7382    38.1015 -9.990e-29
      6.239  44.497046     0.0803    13.2893     5.1289      6.189    28.7381    38.1015 -9.990e-29
      6.258  44.498031     0.0770    13.2900     5.1263      6.208    28.7381    38.1018 -9.990e-29
      6.278  44.498839     0.1091    13.2906     5.1267      6.228    28.7381    38.1019 -9.990e-29
      6.296  44.499221     0.1102    13.2910     5.1231      6.246    28.7380    38.1019 -9.990e-29
      6.307  44.499155     0.1113    13.2910     5.1272      6.257    28.7379    38.1018 -9.990e-29
      6.311  44.498712     0.1102    13.2907     5.1295      6.261    28.7379    38.1017 -9.990e-29
      6.305  44.497982     0.1046    13.2903     5.1325      6.255    28.7378    38.1014 -9.990e-29
      6.292  44.497191     0.0947    13.2898     5.1327      6.242    28.7377    38.1012 -9.990e-29
      6.274  44.496573     0.1135    13.2893     5.1403      6.224    28.7377    38.1011 -9.990e-29
      6.256  44.496192     0.1013    13.2890     5.1403      6.206    28.7377    38.1010 -9.990e-29
      6.242  44.496112     0.1113    13.2890     5.1414      6.192    28.7377    38.1010 -9.990e-29
      6.234  44.496357     0.1168    13.2891     5.1430      6.184    28.7378    38.1011 -9.990e-29
      6.235  44.496869     0.1422    13.2895     5.1420      6.185    28.7378    38.1012 -9.990e-29
      6.242  44.497503     0.1378    13.2899     5.1438      6.192    28.7378    38.1014 -9.990e-29
      6.255  44.498016     0.0947    13.2902     5.1434      6.205    28.7379    38.1016 -9.990e-29
      6.270  44.498256     0.1201    13.2903     5.1427      6.220    28.7380    38.1017 -9.990e-29
      6.285  44.498216     0.1035    13.2903     5.1422      6.235    28.7379    38.1016 -9.990e-29
      6.295  44.497896     0.1290    13.2900     5.1434      6.245    28.7380    38.1016 -9.990e-29
      6.302  44.497335     0.1002    13.2896     5.1422      6.252    28.7380    38.1015 -9.990e-29
      6.303  44.496623     0.1068    13.2890     5.1353      6.253    28.7380    38.1014 -9.990e-29
      6.300  44.495922     0.0936    13.2884     5.1337      6.250    28.7381    38.1013 -9.990e-29
      6.292  44.495377     0.1068    13.2880     5.1313      6.242    28.7381    38.1012 -9.990e-29
      6.280  44.495080     0.1013    13.2877     5.1320      6.230    28.7382    38.1012 -9.990e-29
      6.268  44.495062     0.0958    13.2877     5.1294      6.218    28.7382    38.1012 -9.990e-29
      6.255  44.495217     0.0759    13.2878     5.1332      6.205    28.7382    38.1013 -9.990e-29
      6.243  44.495415     0.0737    13.2879     5.1330      6.193    28.7382    38.1014 -9.990e-29
      6.234  44.495604     0.0991    13.2881     5.1357      6.184    28.7382    38.1014 -9.990e-29
      6.230  44.495820     0.0991    13.2883     5.1422      6.180    28.7382    38.1014 -9.990e-29
      6.229  44.496136     0.0903    13.2885     5.1374      6.179    28.7382    38.1015 -9.990e-29
      6.233  44.496547     0.1157    13.2889     5.1418      6.183    28.7381    38.1015 -9.990e-29
      6.239  44.496909     0.1013    13.2892     5.1363      6.189    28.7381    38.1015 -9.990e-29
      6.247  44.497086     0.0803    13.2893     5.1407      6.197    28.7381    38.1016 -9.990e-29
      6.254  44.497011     0.0958    13.2893     5.1357      6.204    28.7380    38.1015 -9.990e-29
      6.259  44.496645     0.1411    13.2891     5.1385      6.209    28.7380    38.1014 -9.990e-29
      6.262  44.496053     0.0947    13.2886     5.1410      6.212    28.7380    38.1013 -9.990e-29
      6.261  44.495409     0.0836    13.2882     5.1431      6.211    28.7379    38.1011 -9.990e-29
      6.260  44.494944     0.0903    13.2878     5.1382      6.210    28.7380    38.1010 -9.990e-29
      6.260  44.494815     0.0803    13.2877     5.1352      6.210    28.7380    38.1010 -9.990e-29
      6.262  44.495018     0.0803    13.2879     5.1363      6.212    28.7379    38.1010 -9.990e-29
      6.266  44.495527     0.0759    13.2883     5.1359      6.216    28.7379    38.1011 -9.990e-29
      6.271  44.496160     0.0659    13.2887     5.1313      6.221    28.7380    38.1013 -9.990e-29
      6.277  44.496619     0.0515    13.2890     5.1328      6.227    28.7380    38.1014 -9.990e-29
      6.280  44.496822     0.0825    13.2892     5.1310      6.230    28.7380    38.1014 -9.990e-29
      6.281  44.496823     0.0637    13.2893     5.1373      6.231    28.7379    38.1013 -9.990e-29
      6.279  44.496617     0.0670    13.2892     5.1410      6.229    28.7378    38.1012 -9.990e-29
      6.274  44.496333     0.0670    13.2890     5.1405      6.224    28.7378    38.1011 -9.990e-29
      6.268  44.496184     0.0681    13.2889     5.1437      6.218    28.7378    38.1011 -9.990e-29
      6.262  44.496129     0.1046    13.2887     5.1419      6.212    28.7380    38.1013 -9.990e-29
      6.257  44.496025     0.0814    13.2886     5.1450      6.207    28.7380    38.1013 -9.990e-29
      6.252  44.495823     0.0637    13.2884     5.1422      6.202    28.7381    38.1013 -9.990e-29
      6.249  44.495568     0.0681    13.2883     5.1411      6.199    28.7380    38.1011 -9.990e-29
      6.246  44.495276     0.0737    13.2881     5.1332      6.196    28.7379    38.1011 -9.990e-29
      6.245  44.494965     0.0593    13.2879     5.1412      6.195    28.7379    38.1010 -9.990e-29
      6.246  44.494796     0.0737    13.2878     5.1374      6.196    28.7379    38.1009 -9.990e-29
      6.251  44.494992     0.0582    13.2880     5.1299      6.201    28.7378    38.1009 -9.990e-29
      6.259  44.495616     0.0648    13.2885     5.1338      6.209    28.7378    38.1010 -9.990e-29
      6.269  44.496491     0.0537    13.2891     5.1299      6.219    28.7379    38.1012 -9.990e-29
      6.282  44.497286     0.0681    13.2897     5.1260      6.232    28.7379    38.1014 -9.990e-29
      6.294  44.497836     0.0526    13.2901     5.1249      6.244    28.7379    38.1015 -9.990e-29
      6.304  44.498100     0.0460    13.2902     5.1234      6.254    28.7380    38.1016 -9.990e-29
      6.308  44.497989     0.0947    13.2901     5.1201      6.258    28.7380    38.1016 -9.990e-29
      6.306  44.497533     0.0880    13.2897     5.1211      6.256    28.7380    38.1016 -9.990e-29
      6.299  44.496907     0.1157    13.2892     5.1261      6.249    28.7381    38.1015 -9.990e-29
      6.287  44.496281     0.0770    13.2888     5.1226      6.237    28.7380    38.1013 -9.990e-29
      6.273  44.495717     0.0759    13.2883     5.1254      6.223    28.7381    38.1013 -9.990e-29
      6.259  44.495228     0.1080    13.2879     5.1307      6.209    28.7381    38.1012 -9.990e-29
      6.247  44.494977     0.0947    13.2878     5.1326      6.197    28.7380    38.1011 -9.990e-29
