       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.113  44.491401     0.6268    13.2560     5.1604      6.064    28.7669    38.1297 -9.990e-29
      6.118  44.491711     0.5914    13.2563     5.1611      6.069    28.7668    38.1297 -9.990e-29
      6.123  44.491798     0.6157    13.2564     5.1640      6.074    28.7668    38.1296 -9.990e-29
      6.125  44.491662     0.5759    13.2563     5.1621      6.076    28.7668    38.1296 -9.990e-29
      6.124  44.491377     0.6025    13.2561     5.1658      6.075    28.7667    38.1295 -9.990e-29
      6.121  44.490848     0.6202    13.2557     5.1650      6.072    28.7667    38.1294 -9.990e-29
      6.116  44.490069     0.5936    13.2553     5.1653      6.067    28.7666    38.1291 -9.990e-29
      6.109  44.489499     0.6002    13.2551     5.1644      6.060    28.7663    38.1287 -9.990e-29
      6.102  44.489448     0.5803    13.2551     5.1642      6.053    28.7663    38.1287 -9.990e-29
      6.096  44.489598     0.5892    13.2551     5.1590      6.048    28.7664    38.1288 -9.990e-29
      6.092  44.489672     0.5582    13.2551     5.1556      6.044    28.7665    38.1289 -9.990e-29
      6.090  44.489692     0.5770    13.2551     5.1519      6.042    28.7665    38.1289 -9.990e-29
      6.092  44.489716     0.6036    13.2549     5.1552      6.044    28.7667    38.1292 -9.990e-29
      6.096  44.489694     0.5516    13.2546     5.1558      6.048    28.7670    38.1294 -9.990e-29
      6.101  44.489505     0.5770    13.2542     5.1593      6.053    28.7672    38.1297 -9.990e-29
      6.106  44.489119     0.5770    13.2537     5.1656      6.057    28.7674    38.1298 -9.990e-29
      6.111  44.488590     0.6124    13.2532     5.1666      6.062    28.7675    38.1298 -9.990e-29
      6.115  44.488002     0.5593    13.2526     5.1685      6.066    28.7677    38.1298 -9.990e-29
      6.118  44.487442     0.5671    13.2521     5.1725      6.069    28.7678    38.1298 -9.990e-29
      6.121  44.486907     0.6036    13.2516     5.1737      6.072    28.7679    38.1298 -9.990e-29
      6.124  44.486355     0.6102    13.2511     5.1705      6.075    28.7679    38.1297 -9.990e-29
      6.126  44.485813     0.6213    13.2507     5.1709      6.077    28.7679    38.1296 -9.990e-29
      6.129  44.485354     0.5770    13.2503     5.1719      6.080    28.7680    38.1296 -9.990e-29
      6.132  44.485078     0.5837    13.2500     5.1708      6.083    28.7681    38.1296 -9.990e-29
      6.134  44.484997     0.6058    13.2499     5.1671      6.085    28.7681    38.1296 -9.990e-29
      6.135  44.484986     0.6025    13.2498     5.1698      6.086    28.7682    38.1297 -9.990e-29
      6.135  44.484967     0.5925    13.2498     5.1718      6.086    28.7682    38.1297 -9.990e-29
      6.134  44.484934     0.6345    13.2498     5.1711      6.085    28.7682    38.1297 -9.990e-29
      6.130  44.484794     0.6257    13.2498     5.1715      6.081    28.7681    38.1295 -9.990e-29
      6.123  44.484565     0.6478    13.2498     5.1635      6.074    28.7679    38.1293 -9.990e-29
      6.116  44.484459     0.5914    13.2498     5.1600      6.067    28.7678    38.1292 -9.990e-29
      6.107  44.484471     0.6533    13.2499     5.1565      6.058    28.7677    38.1291 -9.990e-29
      6.099  44.484380     0.6179    13.2499     5.1534      6.051    28.7677    38.1291 -9.990e-29
      6.093  44.484125     0.5991    13.2498     5.1503      6.045    28.7676    38.1289 -9.990e-29
      6.090  44.483921     0.6036    13.2498     5.1410      6.042    28.7674    38.1287 -9.990e-29
      6.091  44.484051     0.5903    13.2500     5.1472      6.043    28.7673    38.1286 -9.990e-29
      6.095  44.484566     0.6434    13.2503     5.1495      6.047    28.7674    38.1288 -9.990e-29
      6.103  44.485292     0.6268    13.2508     5.1507      6.054    28.7675    38.1290 -9.990e-29
      6.114  44.485972     0.6047    13.2513     5.1542      6.065    28.7675    38.1292 -9.990e-29
      6.127  44.486413     0.5792    13.2517     5.1596      6.078    28.7674    38.1292 -9.990e-29
      6.139  44.486531     0.6014    13.2520     5.1607      6.090    28.7672    38.1290 -9.990e-29
      6.150  44.486315     0.6025    13.2520     5.1660      6.101    28.7670    38.1288 -9.990e-29
      6.158  44.485837     0.6279    13.2518     5.1710      6.109    28.7669    38.1285 -9.990e-29
      6.162  44.485255     0.6301    13.2515     5.1686      6.113    28.7667    38.1283 -9.990e-29
      6.163  44.484738     0.5980    13.2513     5.1706      6.114    28.7665    38.1280 -9.990e-29
      6.161  44.484302     0.5748    13.2510     5.1687      6.112    28.7665    38.1278 -9.990e-29
      6.155  44.483962     0.5892    13.2509     5.1685      6.106    28.7663    38.1276 -9.990e-29
      6.147  44.483864     0.5892    13.2509     5.1686      6.098    28.7663    38.1275 -9.990e-29
      6.138  44.484034     0.5682    13.2510     5.1660      6.089    28.7663    38.1276 -9.990e-29
      6.129  44.484258     0.6179    13.2512     5.1675      6.080    28.7663    38.1276 -9.990e-29
      6.122  44.484352     0.5925    13.2513     5.1641      6.073    28.7662    38.1276 -9.990e-29
      6.117  44.484286     0.6500    13.2513     5.1595      6.068    28.7662    38.1275 -9.990e-29
      6.115  44.484060     0.5870    13.2512     5.1557      6.066    28.7661    38.1274 -9.990e-29
      6.115  44.483653     0.5593    13.2509     5.1511      6.066    28.7661    38.1273 -9.990e-29
      6.116  44.483047     0.5914    13.2505     5.1478      6.067    28.7661    38.1272 -9.990e-29
      6.118  44.482339     0.6047    13.2500     5.1512      6.069    28.7660    38.1270 -9.990e-29
      6.120  44.481666     0.5671    13.2495     5.1514      6.071    28.7660    38.1268 -9.990e-29
      6.122  44.481032     0.5626    13.2490     5.1520      6.073    28.7660    38.1267 -9.990e-29
      6.124  44.480450     0.5704    13.2485     5.1548      6.075    28.7661    38.1267 -9.990e-29
      6.127  44.480029     0.6135    13.2481     5.1601      6.078    28.7662    38.1267 -9.990e-29
      6.130  44.479865     0.5339    13.2480     5.1587      6.081    28.7662    38.1266 -9.990e-29
      6.134  44.479962     0.5372    13.2480     5.1626      6.085    28.7662    38.1267 -9.990e-29
      6.138  44.480299     0.5460    13.2481     5.1684      6.089    28.7664    38.1269 -9.990e-29
      6.143  44.480743     0.5870    13.2482     5.1710      6.094    28.7666    38.1272 -9.990e-29
      6.146  44.481039     0.5936    13.2482     5.1739      6.097    28.7668    38.1275 -9.990e-29
      6.148  44.481022     0.5560    13.2480     5.1704      6.099    28.7670    38.1277 -9.990e-29
      6.148  44.480716     0.5294    13.2478     5.1735      6.099    28.7670    38.1276 -9.990e-29
      6.147  44.480160     0.5737    13.2476     5.1673      6.098    28.7668    38.1273 -9.990e-29
      6.144  44.479422     0.5482    13.2474     5.1648      6.095    28.7664    38.1268 -9.990e-29
      6.141  44.478662     0.5726    13.2472     5.1639      6.092    28.7661    38.1262 -9.990e-29
      6.137  44.478041     0.5814    13.2470     5.1568      6.088    28.7658    38.1259 -9.990e-29
      6.133  44.477610     0.6036    13.2468     5.1551      6.084    28.7657    38.1256 -9.990e-29
      6.130  44.477291     0.5538    13.2466     5.1543      6.081    28.7656    38.1255 -9.990e-29
      6.127  44.477127     0.5803    13.2465     5.1547      6.078    28.7656    38.1255 -9.990e-29
      6.127  44.477340     0.5582    13.2467     5.1574      6.078    28.7656    38.1255 -9.990e-29
      6.129  44.477895     0.5626    13.2471     5.1559      6.080    28.7656    38.1256 -9.990e-29
      6.134  44.478560     0.5305    13.2476     5.1528      6.085    28.7656    38.1258 -9.990e-29
      6.141  44.479313     0.5626    13.2482     5.1542      6.092    28.7656    38.1259 -9.990e-29
      6.149  44.480115     0.5482    13.2487     5.1550      6.100    28.7657    38.1261 -9.990e-29
      6.157  44.480798     0.5825    13.2492     5.1522      6.108    28.7657    38.1263 -9.990e-29
      6.163  44.481290     0.5704    13.2494     5.1516      6.114    28.7658    38.1266 -9.990e-29
      6.168  44.481551     0.5516    13.2495     5.1541      6.119    28.7659    38.1267 -9.990e-29
      6.169  44.481484     0.5394    13.2493     5.1554      6.120    28.7661    38.1268 -9.990e-29
      6.168  44.481083     0.5294    13.2489     5.1583      6.119    28.7662    38.1269 -9.990e-29
      6.164  44.480398     0.5460    13.2483     5.1611      6.115    28.7663    38.1268 -9.990e-29
      6.157  44.479564     0.5582    13.2477     5.1638      6.108    28.7662    38.1266 -9.990e-29
      6.148  44.478792     0.5704    13.2472     5.1642      6.099    28.7662    38.1264 -9.990e-29
      6.138  44.478303     0.5947    13.2469     5.1689      6.089    28.7661    38.1262 -9.990e-29
      6.128  44.478228     0.5383    13.2469     5.1657      6.079    28.7660    38.1261 -9.990e-29
      6.119  44.478546     0.5837    13.2471     5.1656      6.070    28.7661    38.1262 -9.990e-29
      6.112  44.479184     0.5317    13.2476     5.1659      6.063    28.7661    38.1264 -9.990e-29
      6.108  44.480030     0.5294    13.2482     5.1633      6.059    28.7661    38.1266 -9.990e-29
      6.108  44.480972     0.5051    13.2490     5.1595      6.059    28.7660    38.1267 -9.990e-29
      6.112  44.482029     0.5460    13.2499     5.1572      6.063    28.7659    38.1268 -9.990e-29
      6.120  44.483280     0.5250    13.2509     5.1555      6.071    28.7658    38.1270 -9.990e-29
      6.132  44.484648     0.5814    13.2519     5.1573      6.083    28.7659    38.1273 -9.990e-29
      6.145  44.485938     0.5660    13.2529     5.1582      6.096    28.7658    38.1275 -9.990e-29
      6.160  44.486897     0.5704    13.2537     5.1591      6.111    28.7658    38.1276 -9.990e-29
      6.174  44.487353     0.7009    13.2541     5.1607      6.125    28.7657    38.1277 -9.990e-29
      6.185  44.487309     0.5980    13.2542     5.1632      6.136    28.7656    38.1275 -9.990e-29
      6.192  44.486896     0.5560    13.2541     5.1691      6.143    28.7654    38.1272 -9.990e-29
      6.195  44.486284     0.5914    13.2538     5.1663      6.146    28.7652    38.1269 -9.990e-29
      6.193  44.485636     0.5084    13.2534     5.1647      6.144    28.7651    38.1267 -9.990e-29
      6.187  44.485145     0.5516    13.2531     5.1585      6.138    28.7650    38.1265 -9.990e-29
      6.180  44.484960     0.5394    13.2530     5.1556      6.131    28.7650    38.1265 -9.990e-29
      6.172  44.485035     0.5405    13.2531     5.1506      6.123    28.7650    38.1264 -9.990e-29
      6.166  44.485248     0.5626    13.2532     5.1501      6.117    28.7650    38.1265 -9.990e-29
      6.161  44.485551     0.5571    13.2535     5.1479      6.112    28.7650    38.1265 -9.990e-29
      6.158  44.485850     0.6080    13.2537     5.1516      6.109    28.7650    38.1266 -9.990e-29
      6.154  44.486085     0.5604    13.2539     5.1528      6.105    28.7650    38.1266 -9.990e-29
      6.150  44.486261     0.5991    13.2541     5.1507      6.101    28.7649    38.1266 -9.990e-29
      6.143  44.486298     0.5781    13.2541     5.1539      6.094    28.7649    38.1267 -9.990e-29
      6.133  44.486058     0.6533    13.2540     5.1555      6.084    28.7648    38.1265 -9.990e-29
      6.120  44.485538     0.5615    13.2538     5.1560      6.071    28.7647    38.1262 -9.990e-29
      6.106  44.485022     0.5892    13.2537     5.1600      6.057    28.7644    38.1258 -9.990e-29
      6.094  44.484741     0.5637    13.2536     5.1656      6.046    28.7643    38.1257 -9.990e-29
      6.085  44.484607     0.6146    13.2536     5.1671      6.037    28.7642    38.1256 -9.990e-29
      6.081  44.484544     0.6279    13.2536     5.1696      6.033    28.7641    38.1255 -9.990e-29
      6.085  44.484688     0.5460    13.2538     5.1652      6.037    28.7640    38.1254 -9.990e-29
      6.096  44.485050     0.5482    13.2541     5.1621      6.048    28.7640    38.1255 -9.990e-29
      6.114  44.485378     0.5671    13.2543     5.1567      6.065    28.7640    38.1256 -9.990e-29
      6.137  44.485412     0.5825    13.2543     5.1554      6.088    28.7641    38.1256 -9.990e-29
      6.162  44.485154     0.5737    13.2542     5.1548      6.113    28.7640    38.1254 -9.990e-29
      6.186  44.484734     0.5991    13.2539     5.1536      6.137    28.7639    38.1253 -9.990e-29
      6.206  44.484265     0.5737    13.2535     5.1534      6.157    28.7640    38.1253 -9.990e-29
      6.220  44.483820     0.5405    13.2531     5.1565      6.171    28.7640    38.1252 -9.990e-29
      6.225  44.483444     0.5648    13.2528     5.1557      6.176    28.7641    38.1252 -9.990e-29
      6.222  44.483096     0.5693    13.2525     5.1588      6.173    28.7641    38.1251 -9.990e-29
      6.212  44.482874     0.5394    13.2524     5.1593      6.163    28.7640    38.1250 -9.990e-29
      6.196  44.482956     0.6036    13.2525     5.1631      6.147    28.7640    38.1250 -9.990e-29
      6.175  44.483201     0.5770    13.2526     5.1671      6.126    28.7641    38.1252 -9.990e-29
      6.154  44.483358     0.5449    13.2527     5.1678      6.105    28.7641    38.1252 -9.990e-29
      6.132  44.483358     0.5936    13.2527     5.1697      6.083    28.7641    38.1252 -9.990e-29
      6.113  44.483217     0.5416    13.2525     5.1699      6.064    28.7642    38.1253 -9.990e-29
      6.099  44.482925     0.6556    13.2522     5.1724      6.051    28.7643    38.1253 -9.990e-29
      6.091  44.482375     0.5859    13.2515     5.1692      6.043    28.7646    38.1255 -9.990e-29
      6.090  44.481463     0.5317    13.2504     5.1657      6.042    28.7650    38.1257 -9.990e-29
      6.096  44.480245     0.5792    13.2491     5.1614      6.048    28.7654    38.1259 -9.990e-29
      6.108  44.478975     0.5151    13.2478     5.1620      6.059    28.7657    38.1260 -9.990e-29
      6.124  44.477968     0.5328    13.2467     5.1628      6.075    28.7660    38.1261 -9.990e-29
      6.143  44.477301     0.5682    13.2458     5.1589      6.094    28.7664    38.1263 -9.990e-29
      6.159  44.476756     0.5339    13.2450     5.1582      6.110    28.7668    38.1266 -9.990e-29
      6.173  44.476141     0.6036    13.2443     5.1586      6.124    28.7670    38.1267 -9.990e-29
      6.181  44.475429     0.6268    13.2436     5.1556      6.132    28.7672    38.1267 -9.990e-29
      6.183  44.474673     0.6379    13.2430     5.1576      6.134    28.7672    38.1266 -9.990e-29
      6.181  44.473998     0.5151    13.2426     5.1604      6.132    28.7671    38.1264 -9.990e-29
      6.174  44.473608     0.5715    13.2425     5.1615      6.125    28.7669    38.1261 -9.990e-29
      6.166  44.473512     0.5250    13.2425     5.1649      6.117    28.7669    38.1260 -9.990e-29
      6.159  44.473558     0.5416    13.2425     5.1658      6.110    28.7669    38.1261 -9.990e-29
      6.153  44.473698     0.5372    13.2426     5.1668      6.104    28.7669    38.1261 -9.990e-29
      6.150  44.473968     0.5671    13.2428     5.1671      6.101    28.7669    38.1262 -9.990e-29
      6.149  44.474375     0.5604    13.2431     5.1656      6.100    28.7669    38.1262 -9.990e-29
      6.151  44.474764     0.5162    13.2434     5.1619      6.102    28.7669    38.1263 -9.990e-29
      6.153  44.474939     0.5615    13.2438     5.1654      6.104    28.7666    38.1261 -9.990e-29
      6.154  44.474888     0.5604    13.2441     5.1648      6.105    28.7663    38.1257 -9.990e-29
      6.152  44.474693     0.5792    13.2444     5.1625      6.103    28.7659    38.1252 -9.990e-29
      6.148  44.474353     0.6533    13.2445     5.1632      6.099    28.7655    38.1248 -9.990e-29
      6.141  44.473919     0.5582    13.2444     5.1638      6.092    28.7653    38.1245 -9.990e-29
      6.133  44.473578     0.5803    13.2443     5.1605      6.084    28.7651    38.1243 -9.990e-29
      6.126  44.473441     0.6168    13.2443     5.1586      6.077    28.7650    38.1241 -9.990e-29
      6.122  44.473426     0.6257    13.2443     5.1593      6.073    28.7650    38.1241 -9.990e-29
      6.124  44.473507     0.6058    13.2443     5.1531      6.075    28.7651    38.1242 -9.990e-29
      6.131  44.473792     0.6799    13.2445     5.1551      6.082    28.7651    38.1243 -9.990e-29
      6.144  44.474249     0.5892    13.2447     5.1512      6.095    28.7652    38.1245 -9.990e-29
      6.159  44.474653     0.6058    13.2450     5.1545      6.110    28.7652    38.1246 -9.990e-29
      6.174  44.474752     0.5660    13.2451     5.1533      6.125    28.7652    38.1246 -9.990e-29
      6.186  44.474571     0.6356    13.2452     5.1536      6.137    28.7650    38.1243 -9.990e-29
      6.193  44.474272     0.5571    13.2451     5.1518      6.144    28.7648    38.1241 -9.990e-29
      6.193  44.473880     0.5471    13.2449     5.1501      6.144    28.7647    38.1239 -9.990e-29
      6.186  44.473369     0.5682    13.2446     5.1536      6.137    28.7647    38.1238 -9.990e-29
      6.174  44.472861     0.5682    13.2442     5.1531      6.125    28.7647    38.1237 -9.990e-29
      6.158  44.472534     0.5339    13.2440     5.1516      6.109    28.7646    38.1236 -9.990e-29
      6.141  44.472331     0.5582    13.2438     5.1594      6.092    28.7647    38.1236 -9.990e-29
      6.126  44.472050     0.5825    13.2436     5.1581      6.077    28.7647    38.1235 -9.990e-29
      6.114  44.471593     0.5317    13.2433     5.1590      6.065    28.7646    38.1234 -9.990e-29
      6.108  44.471034     0.5339    13.2431     5.1607      6.059    28.7644    38.1230 -9.990e-29
      6.108  44.470592     0.5416    13.2431     5.1571      6.059    28.7641    38.1226 -9.990e-29
      6.113  44.470471     0.5294    13.2432     5.1528      6.064    28.7639    38.1224 -9.990e-29
      6.123  44.470697     0.5527    13.2435     5.1511      6.074    28.7638    38.1223 -9.990e-29
      6.136  44.471039     0.5239    13.2437     5.1454      6.087    28.7638    38.1224 -9.990e-29
      6.149  44.471241     0.5405    13.2440     5.1406      6.100    28.7637    38.1223 -9.990e-29
      6.163  44.471247     0.5261    13.2441     5.1457      6.114    28.7636    38.1222 -9.990e-29
      6.176  44.471082     0.5317    13.2441     5.1488      6.127    28.7635    38.1221 -9.990e-29
      6.187  44.470742     0.5062    13.2440     5.1459      6.138    28.7633    38.1218 -9.990e-29
      6.195  44.470382     0.5250    13.2438     5.1496      6.146    28.7632    38.1217 -9.990e-29
      6.201  44.470052     0.5162    13.2436     5.1486      6.152    28.7632    38.1216 -9.990e-29
      6.204  44.469517     0.5339    13.2434     5.1563      6.155    28.7630    38.1212 -9.990e-29
      6.203  44.468682     0.5305    13.2430     5.1620      6.154    28.7627    38.1208 -9.990e-29
      6.199  44.467725     0.5162    13.2426     5.1579      6.150    28.7624    38.1203 -9.990e-29
      6.192  44.466854     0.5350    13.2422     5.1574      6.143    28.7622    38.1199 -9.990e-29
      6.183  44.466181     0.5848    13.2419     5.1511      6.134    28.7620    38.1196 -9.990e-29
      6.171  44.465693     0.5184    13.2418     5.1520      6.122    28.7617    38.1192 -9.990e-29
      6.159  44.465333     0.5128    13.2417     5.1473      6.110    28.7615    38.1189 -9.990e-29
      6.147  44.465048     0.5516    13.2416     5.1494      6.098    28.7614    38.1188 -9.990e-29
      6.137  44.464771     0.5040    13.2414     5.1433      6.088    28.7614    38.1187 -9.990e-29
      6.128  44.464510     0.5007    13.2413     5.1412      6.079    28.7613    38.1186 -9.990e-29
      6.121  44.464301     0.5206    13.2413     5.1413      6.072    28.7612    38.1184 -9.990e-29
      6.117  44.464165     0.5394    13.2413     5.1374      6.068    28.7611    38.1182 -9.990e-29
      6.115  44.464142     0.4874    13.2414     5.1284      6.066    28.7610    38.1181 -9.990e-29
      6.115  44.464180     0.5250    13.2415     5.1288      6.066    28.7609    38.1181 -9.990e-29
      6.118  44.464170     0.5151    13.2416     5.1222      6.069    28.7608    38.1180 -9.990e-29
      6.123  44.464149     0.4719    13.2417     5.1177      6.074    28.7607    38.1178 -9.990e-29
      6.131  44.464229     0.5173    13.2419     5.1228      6.082    28.7605    38.1177 -9.990e-29
      6.142  44.464422     0.4830    13.2420     5.1258      6.093    28.7606    38.1178 -9.990e-29
      6.154  44.464709     0.4774    13.2422     5.1300      6.105    28.7606    38.1178 -9.990e-29
      6.168  44.465083     0.4830    13.2425     5.1373      6.119    28.7606    38.1179 -9.990e-29
      6.183  44.465535     0.4586    13.2429     5.1366      6.134    28.7605    38.1179 -9.990e-29
      6.196  44.465981     0.4243    13.2432     5.1398      6.147    28.7605    38.1180 -9.990e-29
      6.206  44.466289     0.4642    13.2435     5.1396      6.157    28.7605    38.1180 -9.990e-29
      6.212  44.466388     0.4089    13.2436     5.1395      6.163    28.7604    38.1180 -9.990e-29
      6.212  44.466285     0.4177    13.2436     5.1370      6.163    28.7604    38.1179 -9.990e-29
      6.205  44.465976     0.4564    13.2435     5.1359      6.156    28.7602    38.1177 -9.990e-29
      6.193  44.465454     0.5007    13.2431     5.1355      6.144    28.7602    38.1176 -9.990e-29
      6.176  44.464833     0.4133    13.2427     5.1360      6.127    28.7602    38.1175 -9.990e-29
      6.157  44.464266     0.4188    13.2423     5.1370      6.108    28.7602    38.1173 -9.990e-29
      6.139  44.463826     0.4686    13.2420     5.1470      6.090    28.7601    38.1172 -9.990e-29
      6.125  44.463570     0.4376    13.2418     5.1543      6.076    28.7601    38.1172 -9.990e-29
      6.117  44.463614     0.6345    13.2419     5.1512      6.068    28.7601    38.1171 -9.990e-29
      6.116  44.464109     0.4221    13.2424     5.1508      6.067    28.7600    38.1171 -9.990e-29
      6.120  44.465032     0.4055    13.2430     5.1524      6.071    28.7600    38.1174 -9.990e-29
      6.129  44.466031     0.4033    13.2437     5.1504      6.080    28.7601    38.1176 -9.990e-29
      6.141  44.466770     0.4586    13.2443     5.1460      6.092    28.7601    38.1177 -9.990e-29
      6.153  44.467238     0.3945    13.2447     5.1439      6.104    28.7600    38.1178 -9.990e-29
      6.164  44.467533     0.3989    13.2449     5.1410      6.115    28.7600    38.1178 -9.990e-29
      6.171  44.467654     0.4321    13.2450     5.1399      6.122    28.7600    38.1179 -9.990e-29
      6.175  44.467540     0.4199    13.2449     5.1458      6.126    28.7600    38.1178 -9.990e-29
      6.176  44.467190     0.3934    13.2447     5.1460      6.127    28.7600    38.1177 -9.990e-29
      6.175  44.466728     0.3956    13.2445     5.1470      6.126    28.7598    38.1175 -9.990e-29
      6.173  44.466319     0.4343    13.2442     5.1444      6.124    28.7598    38.1174 -9.990e-29
      6.171  44.466043     0.4044    13.2440     5.1414      6.122    28.7598    38.1173 -9.990e-29
      6.172  44.465847     0.4210    13.2438     5.1301      6.123    28.7598    38.1173 -9.990e-29
      6.174  44.465709     0.4022    13.2437     5.1299      6.125    28.7598    38.1173 -9.990e-29
      6.178  44.465646     0.4033    13.2436     5.1234      6.129    28.7599    38.1173 -9.990e-29
      6.182  44.465621     0.3989    13.2435     5.1219      6.133    28.7600    38.1174 -9.990e-29
      6.186  44.465587     0.4000    13.2434     5.1217      6.137    28.7600    38.1175 -9.990e-29
      6.188  44.465508     0.4078    13.2433     5.1224      6.139    28.7601    38.1175 -9.990e-29
      6.188  44.465335     0.4033    13.2432     5.1229      6.139    28.7601    38.1174 -9.990e-29
      6.185  44.465067     0.4232    13.2430     5.1295      6.136    28.7601    38.1174 -9.990e-29
      6.179  44.464679     0.4177    13.2427     5.1298      6.130    28.7601    38.1173 -9.990e-29
      6.171  44.464236     0.4066    13.2424     5.1311      6.122    28.7600    38.1172 -9.990e-29
      6.162  44.463981     0.4387    13.2422     5.1343      6.113    28.7600    38.1171 -9.990e-29
      6.152  44.464048     0.4332    13.2422     5.1372      6.103    28.7601    38.1172 -9.990e-29
      6.142  44.464356     0.4155    13.2423     5.1385      6.093    28.7602    38.1174 -9.990e-29
      6.133  44.464772     0.4255    13.2426     5.1438      6.084    28.7602    38.1175 -9.990e-29
      6.125  44.465263     0.4022    13.2429     5.1463      6.076    28.7603    38.1177 -9.990e-29
      6.121  44.465919     0.4033    13.2433     5.1513      6.072    28.7604    38.1179 -9.990e-29
      6.119  44.466790     0.4111    13.2438     5.1536      6.070    28.7606    38.1183 -9.990e-29
      6.122  44.467899     0.4277    13.2445     5.1524      6.073    28.7607    38.1186 -9.990e-29
      6.129  44.469317     0.3989    13.2453     5.1506      6.080    28.7610    38.1192 -9.990e-29
      6.139  44.471163     0.4487    13.2462     5.1488      6.090    28.7615    38.1200 -9.990e-29
      6.152  44.473411     0.4122    13.2473     5.1497      6.103    28.7620    38.1211 -9.990e-29
      6.166  44.475684     0.4409    13.2482     5.1508      6.117    28.7628    38.1224 -9.990e-29
      6.180  44.477491     0.3845    13.2489     5.1481      6.131    28.7635    38.1234 -9.990e-29
      6.193  44.478601     0.4476    13.2494     5.1410      6.144    28.7638    38.1240 -9.990e-29
      6.204  44.479183     0.5228    13.2496     5.1313      6.155    28.7640    38.1243 -9.990e-29
      6.212  44.479517     0.5394    13.2497     5.1318      6.163    28.7642    38.1245 -9.990e-29
      6.217  44.479614     0.3967    13.2496     5.1290      6.168    28.7644    38.1247 -9.990e-29
      6.219  44.479273     0.4000    13.2493     5.1346      6.170    28.7644    38.1247 -9.990e-29
      6.216  44.478416     0.4100    13.2488     5.1356      6.167    28.7643    38.1244 -9.990e-29
      6.211  44.477252     0.4255    13.2482     5.1381      6.162    28.7640    38.1239 -9.990e-29
      6.202  44.476121     0.4011    13.2476     5.1409      6.153    28.7637    38.1234 -9.990e-29
      6.192  44.475227     0.4133    13.2471     5.1470      6.143    28.7636    38.1230 -9.990e-29
      6.181  44.474553     0.4011    13.2466     5.1517      6.132    28.7636    38.1229 -9.990e-29
      6.169  44.474052     0.4354    13.2463     5.1525      6.120    28.7635    38.1227 -9.990e-29
      6.158  44.473752     0.4288    13.2462     5.1427      6.109    28.7634    38.1225 -9.990e-29
      6.146  44.473673     0.4520    13.2462     5.1457      6.097    28.7633    38.1225 -9.990e-29
      6.137  44.473715     0.5007    13.2463     5.1378      6.088    28.7633    38.1224 -9.990e-29
      6.130  44.473820     0.6356    13.2465     5.1387      6.081    28.7631    38.1223 -9.990e-29
      6.127  44.474024     0.5007    13.2468     5.1395      6.078    28.7630    38.1222 -9.990e-29
      6.130  44.474384     0.4841    13.2471     5.1414      6.081    28.7630    38.1222 -9.990e-29
      6.138  44.475045     0.5084    13.2476     5.1409      6.089    28.7630    38.1224 -9.990e-29
      6.152  44.476098     0.4874    13.2483     5.1463      6.103    28.7631    38.1227 -9.990e-29
      6.170  44.477516     0.5328    13.2491     5.1500      6.121    28.7633    38.1232 -9.990e-29
      6.190  44.479174     0.5173    13.2500     5.1527      6.141    28.7637    38.1239 -9.990e-29
      6.209  44.480686     0.5339    13.2507     5.1563      6.160    28.7641    38.1246 -9.990e-29
      6.225  44.481764     0.5272    13.2513     5.1618      6.176    28.7643    38.1251 -9.990e-29
      6.236  44.482426     0.5837    13.2516     5.1632      6.186    28.7645    38.1254 -9.990e-29
      6.241  44.482690     0.5151    13.2517     5.1643      6.191    28.7646    38.1255 -9.990e-29
      6.238  44.482551     0.5394    13.2516     5.1630      6.188    28.7646    38.1255 -9.990e-29
      6.229  44.482084     0.5106    13.2513     5.1577      6.179    28.7645    38.1254 -9.990e-29
      6.213  44.481401     0.5339    13.2510     5.1536      6.164    28.7643    38.1250 -9.990e-29
      6.192  44.480677     0.5217    13.2508     5.1516      6.143    28.7640    38.1245 -9.990e-29
      6.170  44.480047     0.4918    13.2506     5.1464      6.121    28.7637    38.1241 -9.990e-29
      6.149  44.479442     0.4819    13.2503     5.1439      6.100    28.7636    38.1239 -9.990e-29
      6.132  44.478714     0.5073    13.2501     5.1386      6.083    28.7632    38.1234 -9.990e-29
      6.120  44.477838     0.4774    13.2498     5.1376      6.071    28.7629    38.1228 -9.990e-29
      6.115  44.476940     0.4741    13.2495     5.1327      6.066    28.7625    38.1223 -9.990e-29
      6.116  44.476146     0.5770    13.2493     5.1254      6.067    28.7621    38.1217 -9.990e-29
      6.123  44.475464     0.5350    13.2492     5.1194      6.074    28.7617    38.1212 -9.990e-29
      6.133  44.474832     0.5250    13.2491     5.1175      6.084    28.7613    38.1207 -9.990e-29
      6.146  44.474227     0.5073    13.2489     5.1201      6.097    28.7611    38.1203 -9.990e-29
      6.160  44.473670     0.5106    13.2488     5.1169      6.111    28.7607    38.1198 -9.990e-29
      6.175  44.473168     0.5571    13.2486     5.1245      6.126    28.7606    38.1195 -9.990e-29
      6.189  44.472685     0.5416    13.2485     5.1239      6.140    28.7603    38.1192 -9.990e-29
      6.203  44.472188     0.5383    13.2483     5.1301      6.154    28.7601    38.1189 -9.990e-29
      6.215  44.471814     0.5339    13.2482     5.1296      6.166    28.7599    38.1186 -9.990e-29
