       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     28.391  44.511149     0.2496    13.2926     5.1261     28.200    28.7381    38.1016 0.0000e+00
     28.528  44.511253     0.2613    13.2926     5.1222     28.300    28.7382    38.1017 0.0000e+00
     28.629  44.511372     0.2602    13.2927     5.1225     28.400    28.7381    38.1017 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     28.500 -9.990e-29 -9.990e-29 -9.990e-29
     28.808  44.511609     0.2363    13.2927     5.1173     28.600    28.7382    38.1018 0.0000e+00
     28.932  44.511757     0.2569    13.2928     5.1138     28.700    28.7382    38.1018 0.0000e+00
     29.033  44.511856     0.2569    13.2929     5.1125     28.800    28.7382    38.1017 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     28.900 -9.990e-29 -9.990e-29 -9.990e-29
     29.208  44.512030     0.2617    13.2930     5.1182     29.000    28.7381    38.1017 0.0000e+00
     29.335  44.512172     0.2701    13.2931     5.1180     29.100    28.7381    38.1017 0.0000e+00
     29.436  44.512288     0.2636    13.2932     5.1236     29.200    28.7381    38.1017 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     29.300 -9.990e-29 -9.990e-29 -9.990e-29
     29.610  44.512476     0.2595    13.2933     5.1303     29.400    28.7380    38.1016 0.0000e+00
     29.738  44.512580     0.2606    13.2934     5.1358     29.500    28.7380    38.1016 0.0000e+00
     29.839  44.512625     0.2558    13.2934     5.1371     29.600    28.7380    38.1016 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     29.700 -9.990e-29 -9.990e-29 -9.990e-29
     30.002  44.512685     0.2385    13.2934     5.1434     29.800    28.7379    38.1016 0.0000e+00
     30.141  44.512718     0.2471    13.2934     5.1451     29.900    28.7379    38.1015 0.0000e+00
     30.242  44.512709     0.2441    13.2933     5.1508     30.000    28.7380    38.1016 0.0000e+00
     30.343  44.512696     0.2457    13.2933     5.1521     30.100    28.7379    38.1015 0.0000e+00
     30.444  44.512670     0.2547    13.2932     5.1513     30.200    28.7380    38.1015 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     30.300 -9.990e-29 -9.990e-29 -9.990e-29
     30.606  44.512658     0.2606    13.2932     5.1489     30.400    28.7379    38.1015 0.0000e+00
     30.746  44.512740     0.2901    13.2932     5.1505     30.500    28.7379    38.1015 0.0000e+00
     30.847  44.512818     0.2418    13.2932     5.1517     30.600    28.7380    38.1015 0.0000e+00
     30.948  44.512916     0.2622    13.2932     5.1525     30.700    28.7380    38.1016 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     30.800 -9.990e-29 -9.990e-29 -9.990e-29
     31.119  44.513174     0.2750    13.2934     5.1499     30.900    28.7379    38.1015 0.0000e+00
     31.250  44.513431     0.2408    13.2935     5.1479     31.000    28.7380    38.1016 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     31.100 -9.990e-29 -9.990e-29 -9.990e-29
     31.411  44.513736     0.2894    13.2936     5.1457     31.200    28.7381    38.1017 0.0000e+00
     31.553  44.513970     0.2473    13.2937     5.1424     31.300    28.7381    38.1018 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     31.400 -9.990e-29 -9.990e-29 -9.990e-29
     31.719  44.514183     0.2838    13.2938     5.1443     31.500    28.7381    38.1018 0.0000e+00
     31.855  44.514297     0.2673    13.2939     5.1396     31.600    28.7381    38.1018 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     31.700 -9.990e-29 -9.990e-29 -9.990e-29
     32.025  44.514426     0.2440    13.2939     5.1355     31.800    28.7381    38.1018 0.0000e+00
     32.158  44.514543     0.2651    13.2940     5.1350     31.900    28.7380    38.1018 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     32.000 -9.990e-29 -9.990e-29 -9.990e-29
     32.313  44.514685     0.2518    13.2940     5.1355     32.100    28.7381    38.1018 0.0000e+00
     32.460  44.514810     0.3156    13.2940     5.1351     32.200    28.7381    38.1019 0.0000e+00
     32.561  44.514883     0.2681    13.2941     5.1387     32.300    28.7381    38.1018 0.0000e+00
     32.662  44.514960     0.2691    13.2941     5.1373     32.400    28.7381    38.1018 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     32.500 -9.990e-29 -9.990e-29 -9.990e-29
     32.828  44.515086     0.2341    13.2942     5.1374     32.600    28.7380    38.1018 0.0000e+00
     32.964  44.515165     0.2487    13.2942     5.1435     32.700    28.7380    38.1018 0.0000e+00
     33.065  44.515221     0.2586    13.2942     5.1425     32.800    28.7380    38.1018 0.0000e+00
     33.166  44.515273     0.2410    13.2942     5.1402     32.900    28.7381    38.1018 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     33.000 -9.990e-29 -9.990e-29 -9.990e-29
     33.327  44.515322     0.2584    13.2942     5.1367     33.100    28.7380    38.1018 0.0000e+00
     33.468  44.515285     0.2728    13.2942     5.1308     33.200    28.7380    38.1017 0.0000e+00
     33.569  44.515210     0.2802    13.2941     5.1294     33.300    28.7380    38.1016 0.0000e+00
     33.670  44.515170     0.2617    13.2941     5.1277     33.400    28.7379    38.1015 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     33.500 -9.990e-29 -9.990e-29 -9.990e-29
     33.850  44.515196     0.2606    13.2940     5.1261     33.600    28.7380    38.1016 0.0000e+00
     33.972  44.515276     0.2337    13.2940     5.1244     33.700    28.7380    38.1016 0.0000e+00
     34.073  44.515347     0.2255    13.2940     5.1272     33.800    28.7380    38.1017 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     33.900 -9.990e-29 -9.990e-29 -9.990e-29
     34.237  44.515480     0.2407    13.2940     5.1342     34.000    28.7381    38.1017 0.0000e+00
     34.375  44.515627     0.2371    13.2941     5.1373     34.100    28.7380    38.1017 0.0000e+00
     34.477  44.515730     0.2820    13.2941     5.1374     34.200    28.7381    38.1017 0.0000e+00
     34.578  44.515815     0.2648    13.2941     5.1361     34.300    28.7381    38.1018 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     34.400 -9.990e-29 -9.990e-29 -9.990e-29
     34.754  44.515921     0.3082    13.2941     5.1376     34.500    28.7381    38.1018 0.0000e+00
     34.880  44.515957     0.2839    13.2941     5.1327     34.600    28.7381    38.1018 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     34.700 -9.990e-29 -9.990e-29 -9.990e-29
     35.036  44.515995     0.2484    13.2941     5.1385     34.800    28.7381    38.1017 0.0000e+00
     35.182  44.516053     0.2252    13.2941     5.1373     34.900    28.7381    38.1017 0.0000e+00
     35.283  44.516092     0.2949    13.2941     5.1377     35.000    28.7381    38.1017 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     35.100 -9.990e-29 -9.990e-29 -9.990e-29
     35.474  44.516137     0.5405    13.2941     5.1358     35.200    28.7380    38.1017 0.0000e+00
     35.586  44.516161     0.3016    13.2941     5.1376     35.300    28.7380    38.1016 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     35.400 -9.990e-29 -9.990e-29 -9.990e-29
     35.747  44.516206     0.2540    13.2941     5.1389     35.500    28.7380    38.1016 0.0000e+00
     35.888  44.516213     0.2430    13.2940     5.1374     35.600    28.7381    38.1017 0.0000e+00
     35.989  44.516151     0.2824    13.2939     5.1409     35.700    28.7381    38.1016 0.0000e+00
     36.090  44.516047     0.2715    13.2938     5.1390     35.800    28.7381    38.1017 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     35.900 -9.990e-29 -9.990e-29 -9.990e-29
     36.246  44.515840     0.2496    13.2934     5.1404     36.000    28.7383    38.1017 0.0000e+00
     36.392  44.515518     0.2443    13.2929     5.1373     36.100    28.7384    38.1018 0.0000e+00
     36.493  44.515110     0.2680    13.2924     5.1430     36.200    28.7386    38.1019 0.0000e+00
     36.594  44.514557     0.2465    13.2918     5.1434     36.300    28.7388    38.1019 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     36.400 -9.990e-29 -9.990e-29 -9.990e-29
     36.746  44.513700     0.2507    13.2910     5.1473     36.500    28.7389    38.1019 0.0000e+00
     36.896  44.513085     0.2179    13.2902     5.1517     36.600    28.7391    38.1020 0.0000e+00
     36.997  44.512654     0.2464    13.2894     5.1555     36.700    28.7396    38.1023 0.0000e+00
     37.098  44.512135     0.2506    13.2888     5.1576     36.800    28.7397    38.1024 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     36.900 -9.990e-29 -9.990e-29 -9.990e-29
     37.267  44.511379     0.2352    13.2879     5.1551     37.000    28.7400    38.1025 0.0000e+00
     37.400  44.511093     0.2806    13.2874     5.1541     37.100    28.7403    38.1027 0.0000e+00
     37.501  44.511066     0.3145    13.2873     5.1499     37.200    28.7404    38.1028 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.300 -9.990e-29 -9.990e-29 -9.990e-29
     37.680  44.511259     0.2484    13.2873     5.1503     37.400    28.7404    38.1028 0.0000e+00
     37.803  44.511656     0.2464    13.2876     5.1434     37.500    28.7404    38.1029 0.0000e+00
     37.904  44.512108     0.2355    13.2879     5.1441     37.600    28.7403    38.1029 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.700 -9.990e-29 -9.990e-29 -9.990e-29
     38.085  44.512928     0.2418    13.2886     5.1413     37.800    28.7402    38.1029 0.0000e+00
     38.207  44.513268     0.2314    13.2889     5.1400     37.900    28.7402    38.1029 0.0000e+00
     38.308  44.513400     0.2435    13.2890     5.1424     38.000    28.7401    38.1028 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.100 -9.990e-29 -9.990e-29 -9.990e-29
     38.474  44.513472     0.2661    13.2891     5.1429     38.200    28.7400    38.1028 0.0000e+00
     38.610  44.513471     0.2505    13.2891     5.1444     38.300    28.7400    38.1027 0.0000e+00
     38.711  44.513508     0.2710    13.2891     5.1413     38.400    28.7400    38.1027 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.500 -9.990e-29 -9.990e-29 -9.990e-29
     38.892  44.513658     0.2330    13.2892     5.1408     38.600    28.7399    38.1026 0.0000e+00
     39.013  44.513694     0.2422    13.2891     5.1422     38.700    28.7400    38.1027 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.800 -9.990e-29 -9.990e-29 -9.990e-29
     39.182  44.513526     0.2584    13.2888     5.1431     38.900    28.7401    38.1028 0.0000e+00
     39.316  44.513264     0.2520    13.2885     5.1389     39.000    28.7402    38.1028 0.0000e+00
     39.417  44.513051     0.2542    13.2882     5.1382     39.100    28.7403    38.1028 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     39.200 -9.990e-29 -9.990e-29 -9.990e-29
     39.573  44.512765     0.2352    13.2878     5.1385     39.300    28.7404    38.1029 0.0000e+00
     39.719  44.512559     0.2638    13.2874     5.1393     39.400    28.7407    38.1030 0.0000e+00
     39.820  44.512315     0.2293    13.2871     5.1373     39.500    28.7407    38.1030 0.0000e+00
     39.920  44.512074     0.2380    13.2869     5.1407     39.600    28.7406    38.1029 0.0000e+00
     40.021  44.512008     0.2625    13.2867     5.1382     39.700    28.7407    38.1030 0.0000e+00
     40.122  44.512088     0.2479    13.2868     5.1368     39.800    28.7407    38.1030 0.0000e+00
     40.223  44.512180     0.2596    13.2868     5.1401     39.900    28.7408    38.1030 0.0000e+00
     40.324  44.512223     0.2394    13.2867     5.1406     40.000    28.7409    38.1031 0.0000e+00
     40.425  44.512208     0.2536    13.2867     5.1419     40.100    28.7408    38.1031 0.0000e+00
     40.526  44.512189     0.2541    13.2866     5.1443     40.200    28.7409    38.1031 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.300 -9.990e-29 -9.990e-29 -9.990e-29
     40.708  44.512223     0.2374    13.2866     5.1479     40.400    28.7408    38.1031 0.0000e+00
     40.828  44.512314     0.2584    13.2867     5.1495     40.500    28.7408    38.1030 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.600 -9.990e-29 -9.990e-29 -9.990e-29
     40.989  44.512474     0.2440    13.2867     5.1527     40.700    28.7408    38.1031 0.0000e+00
     41.130  44.512630     0.2332    13.2868     5.1551     40.800    28.7408    38.1030 0.0000e+00
     41.231  44.512714     0.2619    13.2868     5.1497     40.900    28.7409    38.1031 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.000 -9.990e-29 -9.990e-29 -9.990e-29
     41.419  44.512868     0.2429    13.2869     5.1469     41.100    28.7408    38.1030 0.0000e+00
     41.534  44.513001     0.2465    13.2870     5.1463     41.200    28.7408    38.1030 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.300 -9.990e-29 -9.990e-29 -9.990e-29
     41.701  44.513247     0.2838    13.2872     5.1440     41.400    28.7407    38.1030 0.0000e+00
     41.836  44.513437     0.2763    13.2873     5.1409     41.500    28.7407    38.1030 0.0000e+00
     41.937  44.513533     0.3019    13.2874     5.1376     41.600    28.7406    38.1030 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.700 -9.990e-29 -9.990e-29 -9.990e-29
     42.102  44.513675     0.2728    13.2875     5.1350     41.800    28.7406    38.1029 0.0000e+00
     42.239  44.513851     0.2654    13.2876     5.1321     41.900    28.7406    38.1029 0.0000e+00
     42.340  44.514021     0.2683    13.2878     5.1365     42.000    28.7405    38.1028 0.0000e+00
     42.441  44.514190     0.2776    13.2879     5.1372     42.100    28.7405    38.1029 0.0000e+00
     42.542  44.514358     0.2891    13.2880     5.1399     42.200    28.7405    38.1029 0.0000e+00
     42.643  44.514478     0.2862    13.2880     5.1398     42.300    28.7405    38.1029 0.0000e+00
     42.744  44.514489     0.2757    13.2879     5.1394     42.400    28.7406    38.1030 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     42.500 -9.990e-29 -9.990e-29 -9.990e-29
     42.896  44.514331     0.2484    13.2877     5.1391     42.600    28.7406    38.1030 0.0000e+00
     43.046  44.514196     0.2392    13.2876     5.1370     42.700    28.7406    38.1029 0.0000e+00
     43.147  44.514279     0.2888    13.2875     5.1341     42.800    28.7407    38.1030 0.0000e+00
     43.247  44.514440     0.2514    13.2876     5.1313     42.900    28.7407    38.1030 0.0000e+00
     43.348  44.514576     0.2501    13.2876     5.1376     43.000    28.7407    38.1031 0.0000e+00
     43.449  44.514681     0.2736    13.2876     5.1411     43.100    28.7408    38.1032 0.0000e+00
     43.550  44.514768     0.2767    13.2876     5.1445     43.200    28.7408    38.1032 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     43.300 -9.990e-29 -9.990e-29 -9.990e-29
     43.711  44.514865     0.2507    13.2876     5.1497     43.400    28.7408    38.1032 0.0000e+00
     43.853  44.514876     0.2668    13.2874     5.1519     43.500    28.7410    38.1034 0.0000e+00
     43.954  44.514816     0.2424    13.2872     5.1510     43.600    28.7411    38.1034 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     43.700 -9.990e-29 -9.990e-29 -9.990e-29
     44.127  44.514604     0.2429    13.2869     5.1564     43.800    28.7412    38.1035 0.0000e+00
     44.256  44.514404     0.2760    13.2866     5.1494     43.900    28.7413    38.1035 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.000 -9.990e-29 -9.990e-29 -9.990e-29
     44.411  44.514285     0.2573    13.2864     5.1444     44.100    28.7414    38.1035 0.0000e+00
     44.558  44.514326     0.2853    13.2864     5.1400     44.200    28.7414    38.1035 0.0000e+00
     44.659  44.514413     0.2623    13.2864     5.1427     44.300    28.7414    38.1036 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.400 -9.990e-29 -9.990e-29 -9.990e-29
     44.813  44.514577     0.2761    13.2864     5.1385     44.500    28.7415    38.1036 0.0000e+00
     44.961  44.514745     0.2775    13.2864     5.1384     44.600    28.7415    38.1037 0.0000e+00
     45.062  44.514785     0.2393    13.2864     5.1433     44.700    28.7415    38.1037 0.0000e+00
     45.163  44.514757     0.2502    13.2864     5.1425     44.800    28.7415    38.1037 0.0000e+00
     45.264  44.514711     0.2410    13.2864     5.1480     44.900    28.7414    38.1036 0.0000e+00
     45.365  44.514693     0.2673    13.2864     5.1513     45.000    28.7414    38.1035 0.0000e+00
     45.466  44.514710     0.2512    13.2864     5.1506     45.100    28.7414    38.1035 0.0000e+00
     45.567  44.514755     0.2538    13.2864     5.1508     45.200    28.7414    38.1035 0.0000e+00
     45.668  44.514834     0.2631    13.2864     5.1529     45.300    28.7414    38.1035 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.400 -9.990e-29 -9.990e-29 -9.990e-29
     45.829  44.514997     0.2728    13.2864     5.1500     45.500    28.7414    38.1036 0.0000e+00
     45.970  44.515146     0.2523    13.2865     5.1522     45.600    28.7414    38.1036 0.0000e+00
     46.071  44.515232     0.2462    13.2865     5.1498     45.700    28.7415    38.1036 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.800 -9.990e-29 -9.990e-29 -9.990e-29
     46.247  44.515348     0.2507    13.2865     5.1483     45.900    28.7415    38.1036 0.0000e+00
     46.373  44.515389     0.2994    13.2864     5.1494     46.000    28.7416    38.1037 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     46.100 -9.990e-29 -9.990e-29 -9.990e-29
     46.526  44.515405     0.2496    13.2864     5.1515     46.200    28.7415    38.1036 0.0000e+00
     46.675  44.515307     0.2436    13.2862     5.1492     46.300    28.7416    38.1037 0.0000e+00
     46.777  44.515088     0.2632    13.2860     5.1447     46.400    28.7417    38.1037 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     46.500 -9.990e-29 -9.990e-29 -9.990e-29
     46.935  44.514556     0.2816    13.2854     5.1461     46.600    28.7417    38.1036 0.0000e+00
     47.079  44.513936     0.2744    13.2847     5.1451     46.700    28.7419    38.1036 0.0000e+00
     47.180  44.513532     0.2631    13.2844     5.1465     46.800    28.7419    38.1036 0.0000e+00
     47.281  44.513232     0.2577    13.2840     5.1470     46.900    28.7420    38.1036 0.0000e+00
     47.382  44.513063     0.2669    13.2837     5.1486     47.000    28.7421    38.1037 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     47.100 -9.990e-29 -9.990e-29 -9.990e-29
     47.546  44.512958     0.2706    13.2834     5.1507     47.200    28.7423    38.1038 0.0000e+00
     47.684  44.512837     0.2286    13.2833     5.1492     47.300    28.7423    38.1038 0.0000e+00
     47.785  44.512723     0.2811    13.2831     5.1562     47.400    28.7424    38.1038 0.0000e+00
     47.886  44.512683     0.2495    13.2830     5.1537     47.500    28.7424    38.1038 0.0000e+00
     47.987  44.512764     0.2521    13.2830     5.1546     47.600    28.7425    38.1039 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     47.700 -9.990e-29 -9.990e-29 -9.990e-29
     48.155  44.513103     0.2650    13.2832     5.1550     47.800    28.7424    38.1039 0.0000e+00
     48.289  44.513444     0.3007    13.2834     5.1445     47.900    28.7425    38.1040 0.0000e+00
     48.390  44.513637     0.2644    13.2835     5.1437     48.000    28.7425    38.1041 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     48.100 -9.990e-29 -9.990e-29 -9.990e-29
     48.572  44.513913     0.2551    13.2837     5.1479     48.200    28.7424    38.1040 0.0000e+00
     48.692  44.514071     0.2724    13.2838     5.1400     48.300    28.7424    38.1040 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     48.400 -9.990e-29 -9.990e-29 -9.990e-29
     48.844  44.514250     0.2717    13.2839     5.1356     48.500    28.7424    38.1040 0.0000e+00
     48.994  44.514329     0.2397    13.2839     5.1379     48.600    28.7424    38.1040 0.0000e+00
     49.095  44.514280     0.3006    13.2838     5.1374     48.700    28.7424    38.1040 0.0000e+00
     49.196  44.514201     0.2645    13.2837     5.1365     48.800    28.7424    38.1040 0.0000e+00
     49.297  44.514135     0.2541    13.2836     5.1430     48.900    28.7424    38.1039 0.0000e+00
     49.398  44.514058     0.2500    13.2835     5.1444     49.000    28.7425    38.1040 0.0000e+00
     49.499  44.513908     0.2614    13.2833     5.1478     49.100    28.7425    38.1040 0.0000e+00
     49.600  44.513680     0.2694    13.2830     5.1530     49.200    28.7426    38.1040 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     49.300 -9.990e-29 -9.990e-29 -9.990e-29
     49.761  44.513279     0.2584    13.2826     5.1533     49.400    28.7426    38.1039 0.0000e+00
     49.902  44.512802     0.2759    13.2820     5.1571     49.500    28.7428    38.1040 0.0000e+00
     50.003  44.512265     0.2739    13.2815     5.1528     49.600    28.7429    38.1040 0.0000e+00
     50.104  44.511688     0.2642    13.2809     5.1537     49.700    28.7430    38.1039 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     49.800 -9.990e-29 -9.990e-29 -9.990e-29
     50.264  44.510856     0.2296    13.2802     5.1494     49.900    28.7430    38.1038 0.0000e+00
     50.406  44.510309     0.2645    13.2796     5.1451     50.000    28.7432    38.1038 0.0000e+00
     50.507  44.510001     0.2690    13.2791     5.1405     50.100    28.7434    38.1040 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     50.200 -9.990e-29 -9.990e-29 -9.990e-29
     50.667  44.509420     0.2330    13.2783     5.1384     50.300    28.7437    38.1041 0.0000e+00
     50.809  44.508694     0.2425    13.2775     5.1428     50.400    28.7439    38.1041 0.0000e+00
     50.910  44.508102     0.2573    13.2770     5.1428     50.500    28.7440    38.1041 0.0000e+00
     51.011  44.507613     0.2617    13.2765     5.1424     50.600    28.7441    38.1041 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     50.700 -9.990e-29 -9.990e-29 -9.990e-29
     51.179  44.506923     0.2606    13.2755     5.1437     50.800    28.7445    38.1043 0.0000e+00
     51.313  44.506023     0.2722    13.2743     5.1457     50.900    28.7449    38.1045 0.0000e+00
     51.414  44.504832     0.2763    13.2732     5.1458     51.000    28.7451    38.1046 0.0000e+00
     51.515  44.503403     0.2664    13.2719     5.1465     51.100    28.7453    38.1045 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.200 -9.990e-29 -9.990e-29 -9.990e-29
     51.699  44.500877     0.2695    13.2696     5.1443     51.300    28.7456    38.1042 0.0000e+00
     51.818  44.499894     0.2911    13.2685     5.1420     51.400    28.7459    38.1043 0.0000e+00
     51.919  44.499304     0.2778    13.2677     5.1408     51.500    28.7462    38.1045 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     51.600 -9.990e-29 -9.990e-29 -9.990e-29
     52.104  44.497885     0.2518    13.2660     5.1410     51.700    28.7468    38.1048 0.0000e+00
     52.221  44.496468     0.2595    13.2648     5.1405     51.800    28.7470    38.1046 0.0000e+00
     52.322  44.495285     0.2775    13.2637     5.1413     51.900    28.7471    38.1045 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     52.000 -9.990e-29 -9.990e-29 -9.990e-29
     52.487  44.493664     0.2706    13.2622     5.1393     52.100    28.7473    38.1043 0.0000e+00
     52.624  44.492704     0.2785    13.2611     5.1425     52.200    28.7477    38.1044 0.0000e+00
     52.725  44.492303     0.2558    13.2606     5.1391     52.300    28.7478    38.1045 0.0000e+00
     52.826  44.492240     0.2671    13.2605     5.1449     52.400    28.7478    38.1045 0.0000e+00
     52.927  44.492420     0.2636    13.2604     5.1477     52.500    28.7480    38.1047 0.0000e+00
     53.027  44.492631     0.2399    13.2605     5.1472     52.600    28.7480    38.1048 0.0000e+00
     53.128  44.492771     0.2407    13.2606     5.1511     52.700    28.7480    38.1048 0.0000e+00
     53.229  44.492822     0.3126    13.2606     5.1559     52.800    28.7480    38.1048 0.0000e+00
     53.330  44.492744     0.2839    13.2604     5.1539     52.900    28.7481    38.1049 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.000 -9.990e-29 -9.990e-29 -9.990e-29
     53.514  44.492321     0.2496    13.2599     5.1575     53.100    28.7482    38.1049 0.0000e+00
     53.633  44.491765     0.2576    13.2592     5.1594     53.200    28.7484    38.1050 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.300 -9.990e-29 -9.990e-29 -9.990e-29
     53.812  44.490415     0.3115    13.2577     5.1541     53.400    28.7489    38.1051 0.0000e+00
     53.935  44.488627     0.3035    13.2557     5.1586     53.500    28.7495    38.1053 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.600 -9.990e-29 -9.990e-29 -9.990e-29
     54.117  44.484319     0.2684    13.2513     5.1571     53.700    28.7506    38.1056 0.0000e+00
     54.238  44.479729     0.3306    13.2470     5.1562     53.800    28.7514    38.1054 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     53.900 -9.990e-29 -9.990e-29 -9.990e-29
     54.406  44.471555     0.3015    13.2392     5.1494     54.000    28.7529    38.1053 0.0000e+00
     54.540  44.462566     0.2735    13.2308     5.1481     54.100    28.7545    38.1051 0.0000e+00
     54.641  44.454340     0.2767    13.2235     5.1433     54.200    28.7555    38.1044 0.0000e+00
     54.742  44.446389     0.2679    13.2165     5.1412     54.300    28.7565    38.1038 0.0000e+00
     54.843  44.439550     0.2605    13.2101     5.1387     54.400    28.7578    38.1037 0.0000e+00
     54.944  44.434198     0.2571    13.2046     5.1382     54.500    28.7591    38.1040 0.0000e+00
     55.044  44.430326     0.2549    13.2002     5.1391     54.600    28.7605    38.1046 0.0000e+00
     55.145  44.427666     0.2553    13.1969     5.1399     54.700    28.7617    38.1052 0.0000e+00
     55.246  44.425736     0.2744    13.1946     5.1444     54.800    28.7626    38.1057 0.0000e+00
     55.347  44.424369     0.2967    13.1930     5.1473     54.900    28.7631    38.1060 0.0000e+00
     55.448  44.423561     0.2929    13.1918     5.1476     55.000    28.7636    38.1063 0.0000e+00
     55.549  44.423127     0.2745    13.1911     5.1491     55.100    28.7640    38.1066 0.0000e+00
