       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
      6.857  44.478786     0.3889    13.2633     5.1720      6.802    28.7500    38.1098 -9.990e-29
      6.865  44.478648     0.4266    13.2632     5.1719      6.810    28.7500    38.1098 -9.990e-29
      6.869  44.478493     0.4122    13.2631     5.1729      6.814    28.7500    38.1098 -9.990e-29
      6.871  44.478333     0.4089    13.2629     5.1731      6.816    28.7500    38.1098 -9.990e-29
      6.870  44.478149     0.4288    13.2628     5.1720      6.815    28.7500    38.1097 -9.990e-29
      6.866  44.477955     0.4011    13.2628     5.1681      6.811    28.7499    38.1095 -9.990e-29
      6.859  44.477828     0.3945    13.2628     5.1738      6.804    28.7498    38.1094 -9.990e-29
      6.852  44.477830     0.4122    13.2628     5.1799      6.798    28.7498    38.1094 -9.990e-29
      6.846  44.477946     0.4078    13.2629     5.1808      6.792    28.7498    38.1094 -9.990e-29
      6.842  44.478112     0.4033    13.2630     5.1862      6.788    28.7498    38.1095 -9.990e-29
      6.841  44.478272     0.4100    13.2631     5.1836      6.787    28.7498    38.1096 -9.990e-29
      6.844  44.478402     0.4089    13.2632     5.1814      6.790    28.7498    38.1096 -9.990e-29
      6.851  44.478537     0.3923    13.2633     5.1844      6.797    28.7498    38.1096 -9.990e-29
      6.862  44.478696     0.4177    13.2634     5.1808      6.807    28.7498    38.1097 -9.990e-29
      6.874  44.478802     0.4166    13.2635     5.1819      6.819    28.7498    38.1097 -9.990e-29
      6.885  44.478739     0.4055    13.2633     5.1761      6.830    28.7499    38.1098 -9.990e-29
      6.893  44.478499     0.4299    13.2630     5.1725      6.838    28.7501    38.1099 -9.990e-29
      6.897  44.478165     0.4011    13.2626     5.1708      6.842    28.7502    38.1099 -9.990e-29
      6.896  44.477823     0.4255    13.2623     5.1771      6.841    28.7502    38.1099 -9.990e-29
      6.892  44.477540     0.4111    13.2621     5.1751      6.837    28.7502    38.1098 -9.990e-29
      6.883  44.477400     0.4122    13.2621     5.1769      6.828    28.7501    38.1097 -9.990e-29
      6.873  44.477377     0.4011    13.2621     5.1780      6.818    28.7501    38.1097 -9.990e-29
      6.863  44.477398     0.5051    13.2621     5.1755      6.808    28.7501    38.1097 -9.990e-29
      6.854  44.477469     0.4177    13.2621     5.1741      6.800    28.7502    38.1098 -9.990e-29
      6.847  44.477576     0.4033    13.2621     5.1776      6.793    28.7503    38.1099 -9.990e-29
      6.844  44.477634     0.4509    13.2621     5.1762      6.790    28.7503    38.1100 -9.990e-29
      6.842  44.477609     0.3978    13.2620     5.1727      6.788    28.7504    38.1100 -9.990e-29
      6.842  44.477533     0.4199    13.2618     5.1704      6.788    28.7505    38.1102 -9.990e-29
      6.843  44.477406     0.4055    13.2615     5.1693      6.789    28.7507    38.1103 -9.990e-29
      6.844  44.477217     0.4299    13.2612     5.1665      6.790    28.7509    38.1105 -9.990e-29
      6.845  44.476974     0.4432    13.2609     5.1715      6.791    28.7510    38.1105 -9.990e-29
      6.845  44.476688     0.4266    13.2605     5.1687      6.791    28.7512    38.1106 -9.990e-29
      6.845  44.476394     0.4255    13.2602     5.1721      6.791    28.7513    38.1107 -9.990e-29
      6.846  44.476174     0.4122    13.2600     5.1722      6.792    28.7513    38.1107 -9.990e-29
      6.849  44.476159     0.3823    13.2600     5.1720      6.795    28.7513    38.1106 -9.990e-29
      6.853  44.476357     0.3823    13.2600     5.1763      6.799    28.7514    38.1108 -9.990e-29
      6.859  44.476645     0.3845    13.2600     5.1786      6.804    28.7517    38.1111 -9.990e-29
      6.867  44.476874     0.4188    13.2600     5.1845      6.812    28.7518    38.1113 -9.990e-29
      6.874  44.476961     0.3967    13.2599     5.1832      6.819    28.7520    38.1115 -9.990e-29
      6.879  44.476909     0.4343    13.2598     5.1871      6.824    28.7520    38.1115 -9.990e-29
      6.881  44.476739     0.4310    13.2596     5.1883      6.826    28.7521    38.1116 -9.990e-29
      6.880  44.476446     0.5206    13.2593     5.1882      6.825    28.7522    38.1116 -9.990e-29
      6.876  44.476086     0.4321    13.2591     5.1853      6.821    28.7521    38.1115 -9.990e-29
      6.870  44.475819     0.3889    13.2590     5.1792      6.815    28.7520    38.1113 -9.990e-29
      6.864  44.475743     0.4432    13.2589     5.1740      6.809    28.7521    38.1113 -9.990e-29
      6.860  44.475829     0.4443    13.2590     5.1720      6.805    28.7520    38.1113 -9.990e-29
      6.859  44.476061     0.3945    13.2593     5.1709      6.804    28.7519    38.1112 -9.990e-29
      6.863  44.476445     0.4310    13.2596     5.1688      6.808    28.7519    38.1113 -9.990e-29
      6.870  44.476903     0.4055    13.2599     5.1692      6.815    28.7519    38.1114 -9.990e-29
      6.880  44.477297     0.4232    13.2602     5.1698      6.825    28.7519    38.1115 -9.990e-29
      6.892  44.477573     0.4221    13.2605     5.1740      6.837    28.7518    38.1115 -9.990e-29
      6.903  44.477723     0.4343    13.2607     5.1781      6.848    28.7517    38.1114 -9.990e-29
      6.912  44.477754     0.4620    13.2609     5.1816      6.857    28.7516    38.1112 -9.990e-29
      6.916  44.477679     0.4819    13.2609     5.1792      6.861    28.7515    38.1112 -9.990e-29
      6.915  44.477542     0.4299    13.2609     5.1823      6.860    28.7514    38.1110 -9.990e-29
      6.908  44.477408     0.4177    13.2610     5.1772      6.853    28.7512    38.1108 -9.990e-29
      6.895  44.477356     0.4509    13.2612     5.1755      6.840    28.7510    38.1106 -9.990e-29
      6.878  44.477498     0.4852    13.2617     5.1753      6.823    28.7506    38.1102 -9.990e-29
      6.858  44.477838     0.4675    13.2623     5.1732      6.803    28.7503    38.1099 -9.990e-29
      6.839  44.478222     0.4332    13.2629     5.1704      6.785    28.7500    38.1097 -9.990e-29
      6.823  44.478515     0.4918    13.2634     5.1748      6.769    28.7497    38.1095 -9.990e-29
      6.813  44.478691     0.4398    13.2637     5.1727      6.759    28.7495    38.1094 -9.990e-29
      6.812  44.478762     0.4332    13.2639     5.1746      6.758    28.7494    38.1092 -9.990e-29
      6.821  44.478827     0.4022    13.2639     5.1711      6.767    28.7494    38.1093 -9.990e-29
      6.837  44.478988     0.4332    13.2639     5.1744      6.783    28.7495    38.1094 -9.990e-29
      6.860  44.479165     0.4089    13.2638     5.1709      6.805    28.7498    38.1097 -9.990e-29
      6.885  44.479236     0.4033    13.2637     5.1702      6.830    28.7499    38.1099 -9.990e-29
      6.908  44.479157     0.4122    13.2636     5.1736      6.853    28.7499    38.1099 -9.990e-29
      6.925  44.478944     0.4277    13.2633     5.1718      6.870    28.7501    38.1100 -9.990e-29
      6.933  44.478635     0.4100    13.2630     5.1725      6.878    28.7501    38.1100 -9.990e-29
      6.931  44.478268     0.4111    13.2627     5.1732      6.876    28.7502    38.1099 -9.990e-29
      6.919  44.477922     0.4122    13.2624     5.1730      6.864    28.7502    38.1099 -9.990e-29
      6.900  44.477668     0.4033    13.2622     5.1746      6.845    28.7502    38.1099 -9.990e-29
      6.876  44.477497     0.4055    13.2620     5.1726      6.821    28.7503    38.1099 -9.990e-29
      6.854  44.477368     0.4100    13.2619     5.1741      6.800    28.7503    38.1099 -9.990e-29
      6.837  44.477301     0.4133    13.2618     5.1748      6.783    28.7504    38.1099 -9.990e-29
      6.827  44.477343     0.4310    13.2617     5.1767      6.773    28.7505    38.1101 -9.990e-29
      6.825  44.477489     0.4199    13.2617     5.1759      6.771    28.7506    38.1102 -9.990e-29
      6.830  44.477697     0.4210    13.2617     5.1757      6.776    28.7508    38.1104 -9.990e-29
      6.840  44.477860     0.4343    13.2617     5.1781      6.786    28.7509    38.1106 -9.990e-29
      6.853  44.477901     0.3690    13.2616     5.1753      6.799    28.7510    38.1107 -9.990e-29
      6.866  44.477835     0.3867    13.2614     5.1753      6.811    28.7512    38.1108 -9.990e-29
      6.879  44.477688     0.3956    13.2611     5.1758      6.824    28.7513    38.1110 -9.990e-29
      6.891  44.477482     0.4255    13.2608     5.1743      6.836    28.7515    38.1111 -9.990e-29
      6.901  44.477236     0.4443    13.2604     5.1687      6.846    28.7517    38.1113 -9.990e-29
      6.908  44.476962     0.3945    13.2599     5.1672      6.853    28.7520    38.1115 -9.990e-29
      6.913  44.476680     0.4221    13.2594     5.1656      6.858    28.7523    38.1117 -9.990e-29
      6.914  44.476405     0.4387    13.2591     5.1695      6.859    28.7523    38.1118 -9.990e-29
      6.913  44.476153     0.4221    13.2588     5.1766      6.858    28.7525    38.1118 -9.990e-29
      6.910  44.475950     0.4686    13.2587     5.1863      6.855    28.7524    38.1117 -9.990e-29
      6.905  44.475755     0.4498    13.2586     5.1803      6.850    28.7524    38.1116 -9.990e-29
      6.899  44.475583     0.4266    13.2586     5.1760      6.844    28.7522    38.1115 -9.990e-29
      6.892  44.475502     0.4089    13.2587     5.1759      6.837    28.7521    38.1113 -9.990e-29
      6.885  44.475596     0.4432    13.2589     5.1707      6.830    28.7519    38.1112 -9.990e-29
      6.880  44.475914     0.4221    13.2592     5.1616      6.825    28.7519    38.1112 -9.990e-29
      6.875  44.476395     0.4321    13.2597     5.1553      6.820    28.7518    38.1112 -9.990e-29
      6.870  44.476845     0.4255    13.2602     5.1517      6.815    28.7516    38.1111 -9.990e-29
      6.866  44.477098     0.4199    13.2605     5.1536      6.811    28.7515    38.1110 -9.990e-29
      6.863  44.477122     0.4255    13.2606     5.1613      6.808    28.7514    38.1110 -9.990e-29
      6.861  44.476961     0.4697    13.2605     5.1668      6.806    28.7514    38.1109 -9.990e-29
      6.861  44.476729     0.4321    13.2603     5.1698      6.806    28.7514    38.1109 -9.990e-29
      6.862  44.476638     0.4963    13.2602     5.1753      6.807    28.7514    38.1109 -9.990e-29
      6.866  44.476777     0.3923    13.2601     5.1761      6.811    28.7516    38.1111 -9.990e-29
      6.871  44.477050     0.4221    13.2602     5.1787      6.816    28.7518    38.1113 -9.990e-29
      6.878  44.477323     0.4409    13.2603     5.1806      6.823    28.7519    38.1114 -9.990e-29
      6.884  44.477533     0.4487    13.2604     5.1803      6.829    28.7519    38.1115 -9.990e-29
      6.889  44.477673     0.4133    13.2605     5.1820      6.834    28.7519    38.1116 -9.990e-29
      6.891  44.477784     0.4011    13.2607     5.1837      6.836    28.7518    38.1115 -9.990e-29
      6.889  44.477852     0.4376    13.2609     5.1820      6.834    28.7517    38.1113 -9.990e-29
      6.881  44.477813     0.4044    13.2610     5.1824      6.826    28.7515    38.1112 -9.990e-29
      6.868  44.477609     0.4033    13.2609     5.1797      6.813    28.7515    38.1111 -9.990e-29
      6.849  44.477293     0.3912    13.2607     5.1775      6.795    28.7514    38.1110 -9.990e-29
      6.825  44.477045     0.4232    13.2606     5.1743      6.771    28.7514    38.1109 -9.990e-29
      6.796  44.476997     0.4089    13.2607     5.1691      6.742    28.7512    38.1108 -9.990e-29
      6.763  44.477086     0.4398    13.2608     5.1624      6.709    28.7512    38.1108 -9.990e-29
      6.726  44.477159     0.4266    13.2609     5.1629      6.673    28.7512    38.1108 -9.990e-29
      6.685  44.477140     0.5128    13.2610     5.1648      6.632    28.7511    38.1107 -9.990e-29
      6.641  44.477059     0.4432    13.2611     5.1617      6.588    28.7509    38.1105 -9.990e-29
      6.594  44.476905     0.4299    13.2611     5.1655      6.542    28.7508    38.1104 -9.990e-29
      6.544  44.476676     0.4343    13.2611     5.1700      6.492    28.7507    38.1102 -9.990e-29
      6.492  44.476429     0.3790    13.2611     5.1711      6.440    28.7505    38.1100 -9.990e-29
      6.437  44.476183     0.3989    13.2611     5.1744      6.386    28.7504    38.1097 -9.990e-29
      6.380  44.475977     0.4078    13.2611     5.1781      6.329    28.7502    38.1096 -9.990e-29
      6.322  44.475922     0.3956    13.2613     5.1779      6.272    28.7500    38.1093 -9.990e-29
      6.262  44.476074     0.4144    13.2615     5.1803      6.212    28.7499    38.1093 -9.990e-29
      6.201  44.476378     0.4487    13.2619     5.1788      6.152    28.7498    38.1092 -9.990e-29
      6.141  44.476658     0.4089    13.2621     5.1783      6.092    28.7498    38.1093 -9.990e-29
      6.082  44.476821     0.4133    13.2623     5.1808      6.034    28.7498    38.1093 -9.990e-29
      6.023  44.476926     0.4011    13.2625     5.1780      5.975    28.7497    38.1092 -9.990e-29
      5.963  44.477093     0.4288    13.2627     5.1745      5.916    28.7496    38.1092 -9.990e-29
      5.900  44.477282     0.4586    13.2628     5.1743      5.853    28.7497    38.1093 -9.990e-29
      5.833  44.477339     0.4089    13.2630     5.1757      5.787    28.7495    38.1092 -9.990e-29
      5.760  44.477295     0.3845    13.2632     5.1732      5.714    28.7493    38.1090 -9.990e-29
      5.682  44.477326     0.4122    13.2634     5.1713      5.637    28.7492    38.1089 -9.990e-29
      5.600  44.477427     0.3878    13.2637     5.1720      5.555    28.7490    38.1087 -9.990e-29
      5.516  44.477504     0.3967    13.2640     5.1701      5.472    28.7488    38.1085 -9.990e-29
      5.431  44.477592     0.4033    13.2643     5.1727      5.388    28.7486    38.1083 -9.990e-29
      5.347  44.477688     0.3923    13.2645     5.1693      5.305    28.7485    38.1083 -9.990e-29
      5.266  44.477726     0.3867    13.2648     5.1685      5.224    28.7482    38.1080 -9.990e-29
      5.189  44.477754     0.4166    13.2651     5.1682      5.148    28.7480    38.1078 -9.990e-29
      5.117  44.477938     0.4011    13.2656     5.1655      5.076    28.7476    38.1075 -9.990e-29
      5.050  44.478346     0.3856    13.2664     5.1639      5.010    28.7472    38.1071 -9.990e-29
      4.986  44.478899     0.4022    13.2674     5.1629      4.946    28.7466    38.1067 -9.990e-29
      4.923  44.479495     0.4100    13.2686     5.1567      4.884    28.7459    38.1061 -9.990e-29
      4.859  44.480037     0.4100    13.2698     5.1539      4.820    28.7451    38.1054 -9.990e-29
      4.793  44.480360     0.3447    13.2709     5.1527      4.755    28.7443    38.1047 -9.990e-29
      4.725  44.480360     0.3535    13.2718     5.1492      4.687    28.7434    38.1038 -9.990e-29
      4.653  44.480207     0.4409    13.2725     5.1460      4.616    28.7427    38.1030 -9.990e-29
      4.578  44.480053     0.3779    13.2731     5.1475      4.542    28.7420    38.1023 -9.990e-29
      4.500  44.479809     0.4188    13.2736     5.1466      4.464    28.7413    38.1016 -9.990e-29
      4.420  44.479375     0.4255    13.2740     5.1455      4.385    28.7406    38.1008 -9.990e-29
      4.337  44.478777     0.3823    13.2742     5.1488      4.303    28.7400    38.1000 -9.990e-29
      4.254  44.478121     0.3757    13.2744     5.1529      4.220    28.7394    38.0992 -9.990e-29
      4.169  44.477431     0.3823    13.2746     5.1473      4.136    28.7387    38.0984 -9.990e-29
      4.085  44.476621     0.3535    13.2747     5.1472      4.053    28.7380    38.0976 -9.990e-29
      4.002  44.475595     0.3668    13.2747     5.1457      3.970    28.7373    38.0966 -9.990e-29
      3.920  44.474189     0.3524    13.2744     5.1410      3.889    28.7365    38.0956 -9.990e-29
      3.839  44.472088     0.3270    13.2736     5.1357      3.809    28.7358    38.0944 -9.990e-29
      3.761  44.469057     0.3215    13.2722     5.1340      3.731    28.7349    38.0930 -9.990e-29
      3.683  44.465467     0.3270    13.2705     5.1323      3.654    28.7340    38.0913 -9.990e-29
      3.605  44.462248     0.3281    13.2688     5.1332      3.576    28.7333    38.0899 -9.990e-29
      3.526  44.459988     0.3325    13.2674     5.1363      3.498    28.7330    38.0892 -9.990e-29
      3.444  44.458372     0.4000    13.2662     5.1379      3.417    28.7330    38.0889 -9.990e-29
      3.359  44.456883     0.3513    13.2652     5.1371      3.332    28.7329    38.0885 -9.990e-29
      3.268  44.455532     0.3558    13.2644     5.1375      3.242    28.7327    38.0880 -9.990e-29
      3.171  44.454523     0.3414    13.2639     5.1373      3.146    28.7325    38.0876 -9.990e-29
      3.069  44.453822     0.3248    13.2635     5.1334      3.045    28.7324    38.0874 -9.990e-29
      2.961  44.453329     0.3193    13.2632     5.1375      2.937    28.7324    38.0873 -9.990e-29
      2.850  44.452971     0.2938    13.2630     5.1384      2.827    28.7323    38.0872 -9.990e-29
      2.737  44.452682     0.3038    13.2629     5.1439      2.715    28.7323    38.0870 -9.990e-29
      2.623  44.452431     0.2661    13.2628     5.1459      2.602    28.7322    38.0870 -9.990e-29
      2.512  44.452249     0.2916    13.2628     5.1522      2.492    28.7321    38.0868 -9.990e-29
      2.405  44.452130     0.2462    13.2628     5.1521      2.386    28.7321    38.0868 -9.990e-29
      2.302  44.452062     0.2628    13.2628     5.1583      2.284    28.7320    38.0867 -9.990e-29
      2.204  44.452061     0.2584    13.2628     5.1591      2.187    28.7321    38.0868 -9.990e-29
      2.108  44.452127     0.2440    13.2628     5.1604      2.091    28.7321    38.0869 -9.990e-29
      2.013  44.452201     0.2540    13.2629     5.1576      1.997    28.7321    38.0869 -9.990e-29
      1.918  44.452238     0.2130    13.2630     5.1572      1.903    28.7321    38.0869 -9.990e-29
      1.821  44.452320     0.2418    13.2631     5.1587      1.807    28.7321    38.0869 -9.990e-29
      1.723  44.452564     0.2518    13.2633     5.1562      1.709    28.7321    38.0870 -9.990e-29
      1.622  44.452893     0.2330    13.2635     5.1540      1.609    28.7322    38.0872 -9.990e-29
      1.518  44.453125     0.2518    13.2637     5.1491      1.506    28.7322    38.0872 -9.990e-29
      1.413  44.453217     0.2772    13.2639     5.1437      1.402    28.7321    38.0872 -9.990e-29
      1.308  44.453225     0.2606    13.2640     5.1391      1.298    28.7320    38.0871 -9.990e-29
      1.207  44.453249     0.2153    13.2641     5.1382      1.197    28.7320    38.0871 -9.990e-29
      1.111  44.453437     0.2462    13.2643     5.1318      1.102    28.7320    38.0871 -9.990e-29
      1.020  44.453860     0.2230    13.2647     5.1326      1.012    28.7319    38.0872 -9.990e-29
      0.931  44.454511     0.2396    13.2652     5.1341      0.924    28.7319    38.0873 -9.990e-29
      0.845  44.455299     0.2153    13.2657     5.1420      0.838    28.7321    38.0876 -9.990e-29
      0.761  44.455944     0.2130    13.2660     5.1461      0.755    28.7323    38.0880 -9.990e-29
      0.682  44.456181     0.2484    13.2662     5.1467      0.677    28.7323    38.0880 -9.990e-29
      0.611  44.456126     0.2496    13.2663     5.1489      0.606    28.7322    38.0879 -9.990e-29
      0.551  44.456063     0.2805    13.2663     5.1562      0.547    28.7321    38.0879 -9.990e-29
      0.505  44.455982     0.2496    13.2663     5.1560      0.501    28.7321    38.0878 -9.990e-29
      0.476  44.455779     0.2850    13.2661     5.1555      0.472    28.7321    38.0878 -9.990e-29
      0.463  44.455549     0.3060    13.2660     5.1595      0.459    28.7321    38.0877 -9.990e-29
      0.464  44.455434     0.2584    13.2660     5.1553      0.460    28.7320    38.0876 -9.990e-29
      0.477  44.455445     0.2396    13.2660     5.1561      0.473    28.7320    38.0876 -9.990e-29
      0.498  44.455508     0.2905    13.2660     5.1599      0.494    28.7320    38.0877 -9.990e-29
      0.524  44.455553     0.3635    13.2660     5.1537      0.520    28.7321    38.0877 -9.990e-29
      0.550  44.455545     0.2186    13.2660     5.1551      0.546    28.7320    38.0877 -9.990e-29
      0.571  44.455501     0.2285    13.2659     5.1510      0.566    28.7321    38.0877 -9.990e-29
      0.587  44.455440     0.2440    13.2658     5.1481      0.582    28.7321    38.0878 -9.990e-29
      0.596  44.455366     0.2164    13.2658     5.1460      0.591    28.7321    38.0877 -9.990e-29
      0.601  44.455253     0.2186    13.2657     5.1471      0.596    28.7321    38.0877 -9.990e-29
      0.604  44.455077     0.1953    13.2656     5.1442      0.599    28.7321    38.0876 -9.990e-29
      0.606  44.454904     0.2230    13.2655     5.1422      0.601    28.7320    38.0875 -9.990e-29
      0.609  44.454859     0.2208    13.2655     5.1424      0.604    28.7320    38.0875 -9.990e-29
      0.616  44.454999     0.2462    13.2656     5.1450      0.611    28.7320    38.0875 -9.990e-29
      0.625  44.455253     0.2208    13.2658     5.1401      0.620    28.7320    38.0876 -9.990e-29
      0.635  44.455458     0.2274    13.2659     5.1380      0.630    28.7320    38.0877 -9.990e-29
      0.645  44.455504     0.2484    13.2659     5.1372      0.640    28.7321    38.0877 -9.990e-29
      0.652  44.455365     0.2241    13.2658     5.1396      0.647    28.7321    38.0877 -9.990e-29
      0.657  44.455059     0.2064    13.2655     5.1395      0.652    28.7321    38.0877 -9.990e-29
      0.658  44.454678     0.2130    13.2652     5.1436      0.653    28.7321    38.0876 -9.990e-29
      0.658  44.454322     0.2429    13.2649     5.1417      0.653    28.7322    38.0876 -9.990e-29
      0.658  44.454018     0.2153    13.2646     5.1456      0.653    28.7322    38.0876 -9.990e-29
      0.657  44.453698     0.2197    13.2644     5.1489      0.652    28.7322    38.0875 -9.990e-29
      0.657  44.453356     0.2363    13.2641     5.1474      0.652    28.7322    38.0874 -9.990e-29
      0.658  44.453087     0.2374    13.2639     5.1504      0.653    28.7322    38.0874 -9.990e-29
      0.662  44.452849     0.2462    13.2637     5.1452      0.657    28.7323    38.0873 -9.990e-29
      0.668  44.452550     0.2285    13.2634     5.1456      0.663    28.7323    38.0874 -9.990e-29
      0.679  44.452224     0.2130    13.2632     5.1445      0.674    28.7323    38.0872 -9.990e-29
      0.695  44.451922     0.2130    13.2630     5.1413      0.689    28.7323    38.0871 -9.990e-29
      0.716  44.451665     0.2241    13.2629     5.1357      0.710    28.7322    38.0870 -9.990e-29
      0.742  44.451474     0.2407    13.2627     5.1356      0.736    28.7322    38.0870 -9.990e-29
      0.774  44.451380     0.2341    13.2626     5.1368      0.768    28.7322    38.0870 -9.990e-29
      0.813  44.451345     0.2462    13.2625     5.1353      0.807    28.7323    38.0870 -9.990e-29
      0.859  44.451327     0.2274    13.2625     5.1355      0.852    28.7323    38.0870 -9.990e-29
      0.913  44.451321     0.2285    13.2624     5.1400      0.906    28.7323    38.0871 -9.990e-29
      0.974  44.451339     0.2119    13.2624     5.1404      0.966    28.7323    38.0871 -9.990e-29
      1.042  44.451400     0.2307    13.2624     5.1417      1.034    28.7323    38.0871 0.0000e+00
      1.115  44.451555     0.2219    13.2624     5.1469      1.106    28.7324    38.0872 0.0000e+00
      1.193  44.451834     0.2153    13.2626     5.1468      1.184    28.7324    38.0872 0.0000e+00
      1.274  44.452177     0.2252    13.2627     5.1502      1.264    28.7326    38.0874 0.0000e+00
      1.357  44.452423     0.2396    13.2628     5.1498      1.346    28.7326    38.0875 0.0000e+00
      1.443  44.452513     0.2296    13.2629     5.1537      1.432    28.7326    38.0875 0.0000e+00
      1.532  44.452533     0.2263    13.2629     5.1524      1.520    28.7325    38.0874 0.0000e+00
      1.624  44.452551     0.2042    13.2628     5.1485      1.611    28.7326    38.0875 0.0000e+00
      1.722  44.452633     0.2020    13.2628     5.1457      1.708    28.7326    38.0876 0.0000e+00
      1.825  44.452799     0.2086    13.2628     5.1437      1.811    28.7327    38.0877 0.0000e+00
      1.934  44.453020     0.2396    13.2629     5.1430      1.919    28.7328    38.0877 0.0000e+00
      2.047  44.453289     0.2496    13.2630     5.1408      2.031    28.7328    38.0878 0.0000e+00
      2.164  44.453659     0.2374    13.2632     5.1426      2.147    28.7329    38.0879 0.0000e+00
      2.283  44.454100     0.2230    13.2635     5.1448      2.265    28.7329    38.0880 0.0000e+00
      2.404  44.454528     0.2540    13.2637     5.1434      2.385    28.7329    38.0882 0.0000e+00
      2.526  44.454889     0.2606    13.2639     5.1443      2.506    28.7330    38.0883 0.0000e+00
      2.649  44.455132     0.2042    13.2640     5.1497      2.628    28.7330    38.0883 0.0000e+00
      2.774  44.455278     0.2230    13.2641     5.1507      2.752    28.7330    38.0883 0.0000e+00
      2.898  44.455398     0.2650    13.2641     5.1562      2.875    28.7330    38.0884 0.0000e+00
      3.024  44.455509     0.2175    13.2641     5.1590      3.000    28.7331    38.0884 0.0000e+00
      3.148  44.455548     0.2440    13.2642     5.1603      3.123    28.7330    38.0883 0.0000e+00
      3.272  44.455853     0.2617    13.2647     5.1626      3.246    28.7327    38.0880 0.0000e+00
      3.393  44.457455     0.2473    13.2659     5.1606      3.366    28.7326    38.0883 0.0000e+00
      3.510  44.460179     0.2573    13.2674     5.1573      3.482    28.7331    38.0894 0.0000e+00
      3.625  44.462466     0.2418    13.2688     5.1510      3.596    28.7334    38.0901 0.0000e+00
      3.738  44.464021     0.2496    13.2700     5.1486      3.708    28.7334    38.0903 0.0000e+00
      3.851  44.465508     0.2462    13.2710     5.1466      3.820    28.7334    38.0907 0.0000e+00
      3.968  44.467293     0.2562    13.2721     5.1529      3.936    28.7337    38.0913 0.0000e+00
      4.090  44.469421     0.2451    13.2731     5.1577      4.058    28.7342    38.0923 0.0000e+00
      4.219  44.471461     0.2385    13.2739     5.1590      4.185    28.7349    38.0934 0.0000e+00
      4.354  44.473305     0.2396    13.2747     5.1598      4.319    28.7354    38.0943 0.0000e+00
      4.494  44.475138     0.2496    13.2754     5.1620      4.458    28.7361    38.0953 0.0000e+00
      4.637  44.476466     0.2717    13.2758     5.1641      4.600    28.7366    38.0961 0.0000e+00
      4.778  44.477090     0.2761    13.2759     5.1656      4.740    28.7369    38.0965 0.0000e+00
      4.915  44.477323     0.2462    13.2759     5.1651      4.876    28.7371    38.0967 0.0000e+00
      5.045  44.477376     0.2529    13.2759     5.1627      5.005    28.7371    38.0967 0.0000e+00
      5.169  44.477642     0.2717    13.2758     5.1670      5.128    28.7373    38.0970 0.0000e+00
      5.286  44.478372     0.3170    13.2757     5.1662      5.244    28.7379    38.0977 0.0000e+00
      5.400  44.479364     0.2728    13.2755     5.1742      5.357    28.7388    38.0988 0.0000e+00
      5.514  44.480328     0.3204    13.2751     5.1713      5.470    28.7399    38.1001 0.0000e+00
      5.631  44.481113     0.3060    13.2745     5.1732      5.586    28.7410    38.1014 0.0000e+00
      5.753  44.481597     0.2993    13.2737     5.1735      5.707    28.7422    38.1026 0.0000e+00
      5.881  44.481689     0.3071    13.2724     5.1741      5.834    28.7435    38.1039 0.0000e+00
      6.015  44.481372     0.3259    13.2707     5.1790      5.967    28.7449    38.1053 0.0000e+00
      6.153  44.480700     0.3259    13.2686     5.1791      6.104    28.7464    38.1067 0.0000e+00
      6.291  44.479892     0.3204    13.2666     5.1830      6.241    28.7477    38.1079 0.0000e+00
      6.428  44.479189     0.2927    13.2648     5.1824      6.377    28.7489    38.1089 0.0000e+00
      6.562  44.478711     0.3248    13.2635     5.1818      6.510    28.7498    38.1097 0.0000e+00
      6.693  44.478425     0.3436    13.2626     5.1797      6.640    28.7505    38.1103 0.0000e+00
      6.820  44.478261     0.3303    13.2619     5.1795      6.766    28.7510    38.1108 0.0000e+00
      6.944  44.478180     0.3524    13.2615     5.1748      6.889    28.7513    38.1110 0.0000e+00
      7.068  44.478155     0.3635    13.2612     5.1675      7.012    28.7515    38.1113 0.0000e+00
      7.192  44.478183     0.3535    13.2610     5.1663      7.135    28.7517    38.1114 0.0000e+00
      7.319  44.478242     0.4454    13.2608     5.1702      7.261    28.7519    38.1116 0.0000e+00
      7.450  44.478307     0.4089    13.2607     5.1661      7.391    28.7520    38.1117 0.0000e+00
      7.583  44.478366     0.3801    13.2606     5.1662      7.523    28.7521    38.1118 0.0000e+00
      7.718  44.478391     0.4609    13.2603     5.1669      7.657    28.7524    38.1121 0.0000e+00
      7.853  44.478309     0.4011    13.2598     5.1730      7.791    28.7528    38.1124 0.0000e+00
      7.985  44.478128     0.4343    13.2592     5.1721      7.921    28.7532    38.1128 0.0000e+00
      8.114  44.477960     0.4675    13.2585     5.1767      8.049    28.7537    38.1133 0.0000e+00
      8.240  44.477889     0.4642    13.2578     5.1809      8.174    28.7543    38.1139 0.0000e+00
      8.362  44.477904     0.4255    13.2572     5.1890      8.295    28.7549    38.1144 0.0000e+00
      8.484  44.477998     0.5151    13.2568     5.1928      8.417    28.7553    38.1149 0.0000e+00
      8.607  44.478170     0.4420    13.2564     5.2014      8.539    28.7558    38.1154 0.0000e+00
      8.736  44.478410     0.4398    13.2560     5.2007      8.667    28.7563    38.1160 0.0000e+00
