       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
     53.949  44.351556     0.7695    13.1181     5.2802     53.514    28.7832    38.1118 0.0000e+00
     54.021  44.351705     0.7717    13.1181     5.2852     53.585    28.7833    38.1119 -9.990e-29
     54.082  44.351798     0.7562    13.1182     5.2874     53.646    28.7833    38.1119 -9.990e-29
     54.132  44.351861     0.7463    13.1183     5.2940     53.695    28.7832    38.1118 -9.990e-29
     54.173  44.351887     0.7673    13.1183 -9.990e-29     53.736    28.7832    38.1118 -9.990e-29
     54.210  44.351890     0.7275    13.1183 -9.990e-29     53.773    28.7832    38.1118 -9.990e-29
     54.249  44.351926     0.7607    13.1183 -9.990e-29     53.811    28.7832    38.1118 -9.990e-29
     54.295  44.352042     0.7452    13.1184 -9.990e-29     53.857    28.7832    38.1118 -9.990e-29
     54.353  44.352247     0.7153    13.1184 -9.990e-29     53.915    28.7833    38.1120 -9.990e-29
     54.424  44.352547     0.7264    13.1185 -9.990e-29     53.985    28.7834    38.1122 0.0000e+00
     54.504  44.352919     0.7175    13.1185 -9.990e-29     54.064    28.7837    38.1125 0.0000e+00
     54.586  44.353291     0.7341    13.1186 -9.990e-29     54.146    28.7838    38.1127 0.0000e+00
     54.661  44.353537     0.7507    13.1186 -9.990e-29     54.220    28.7840    38.1129 -9.990e-29
     54.719  44.353645     0.7518    13.1186 -9.990e-29     54.278    28.7840    38.1130 -9.990e-29
     54.755  44.353619     0.7109 -9.990e-29 -9.990e-29     54.313 -9.990e-29 -9.990e-29 -9.990e-29
     54.767  44.353635     0.7275 -9.990e-29 -9.990e-29     54.325 -9.990e-29 -9.990e-29 -9.990e-29
