       PrdM    C0mS/cm    WetStar     Tv290C Sbeox0ML/L      DepSM  Sigma-é00      Sal00       Flag
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     27.500 -9.990e-29 -9.990e-29 -9.990e-29
     27.805  44.431611     0.5870    13.1737     5.2452     27.600    28.7966    38.1450 0.0000e+00
     27.924  44.431125     0.5763    13.1733     5.2445     27.700    28.7966    38.1449 0.0000e+00
     28.025  44.430740     0.5840    13.1729     5.2431     27.800    28.7966    38.1448 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     27.900 -9.990e-29 -9.990e-29 -9.990e-29
     28.203  44.430177     0.5604    13.1724     5.2397     28.000    28.7967    38.1447 0.0000e+00
     28.327  44.429941     0.5550    13.1722     5.2351     28.100    28.7967    38.1446 0.0000e+00
     28.428  44.429845     0.5715    13.1720     5.2322     28.200    28.7967    38.1447 0.0000e+00
     28.529  44.429825     0.5576    13.1719     5.2271     28.300    28.7968    38.1448 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     28.400 -9.990e-29 -9.990e-29 -9.990e-29
     28.696  44.429874     0.5660    13.1717     5.2225     28.500    28.7970    38.1449 0.0000e+00
     28.831  44.429767     0.5710    13.1715     5.2252     28.600    28.7971    38.1450 0.0000e+00
     28.932  44.429463     0.5736    13.1712     5.2271     28.700    28.7971    38.1449 0.0000e+00
     29.033  44.429000     0.5780    13.1708     5.2252     28.800    28.7971    38.1448 0.0000e+00
     29.134  44.428415     0.5993    13.1704     5.2261     28.900    28.7970    38.1446 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     29.000 -9.990e-29 -9.990e-29 -9.990e-29
     29.306  44.427269     0.5892    13.1695     5.2299     29.100    28.7970    38.1443 0.0000e+00
     29.436  44.426331     0.5937    13.1688     5.2357     29.200    28.7970    38.1441 0.0000e+00
     29.537  44.425610     0.6000    13.1682     5.2372     29.300    28.7970    38.1439 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     29.400 -9.990e-29 -9.990e-29 -9.990e-29
     29.690  44.424566     0.5482    13.1673     5.2370     29.500    28.7971    38.1438 0.0000e+00
     29.839  44.423529     0.5982    13.1664     5.2351     29.600    28.7971    38.1436 0.0000e+00
     29.940  44.422804     0.5474    13.1658     5.2379     29.700    28.7972    38.1435 0.0000e+00
     30.041  44.422091     0.5631    13.1651     5.2379     29.800    28.7973    38.1434 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     29.900 -9.990e-29 -9.990e-29 -9.990e-29
     30.217  44.420892     0.5405    13.1640     5.2405     30.000    28.7974    38.1433 0.0000e+00
     30.343  44.420148     0.5646    13.1632     5.2350     30.100    28.7976    38.1434 0.0000e+00
     30.444  44.419641     0.5875    13.1625     5.2348     30.200    28.7978    38.1435 0.0000e+00
     30.545  44.419198     0.5680    13.1620     5.2348     30.300    28.7980    38.1436 0.0000e+00
     30.646  44.418834     0.5652    13.1615     5.2338     30.400    28.7983    38.1437 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     30.500 -9.990e-29 -9.990e-29 -9.990e-29
     30.807  44.418488     0.5947    13.1608     5.2330     30.600    28.7986    38.1440 0.0000e+00
     30.948  44.418434     0.5535    13.1604     5.2315     30.700    28.7989    38.1443 0.0000e+00
     31.049  44.418479     0.5639    13.1603     5.2290     30.800    28.7990    38.1444 0.0000e+00
     31.149  44.418510     0.5752    13.1601     5.2271     30.900    28.7992    38.1445 0.0000e+00
     31.250  44.418525     0.5475    13.1600     5.2262     31.000    28.7993    38.1446 0.0000e+00
     31.351  44.418519     0.5657    13.1599     5.2268     31.100    28.7993    38.1446 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     31.200 -9.990e-29 -9.990e-29 -9.990e-29
     31.514  44.418487     0.5582    13.1598     5.2321     31.300    28.7993    38.1446 0.0000e+00
     31.653  44.418496     0.5783    13.1598     5.2336     31.400    28.7993    38.1446 0.0000e+00
     31.755  44.418552     0.5611    13.1597     5.2342     31.500    28.7994    38.1447 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     31.600 -9.990e-29 -9.990e-29 -9.990e-29
     31.908  44.418695     0.5936    13.1597     5.2379     31.700    28.7995    38.1448 0.0000e+00
     32.057  44.418878     0.5474    13.1597     5.2362     31.800    28.7995    38.1449 0.0000e+00
     32.158  44.418993     0.5667    13.1598     5.2355     31.900    28.7995    38.1448 0.0000e+00
     32.259  44.419103     0.5682    13.1598     5.2320     32.000    28.7996    38.1449 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     32.100 -9.990e-29 -9.990e-29 -9.990e-29
     32.431  44.419328     0.5837    13.1599     5.2233     32.200    28.7996    38.1449 0.0000e+00
     32.561  44.419580     0.5683    13.1600     5.2200     32.300    28.7996    38.1450 0.0000e+00
     32.662  44.419897     0.5859    13.1602     5.2170     32.400    28.7996    38.1451 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     32.500 -9.990e-29 -9.990e-29 -9.990e-29
     32.826  44.420684     0.5770    13.1607     5.2132     32.600    28.7997    38.1453 0.0000e+00
     32.964  44.421832     0.5563    13.1614     5.2164     32.700    28.7998    38.1456 0.0000e+00
     33.065  44.423214     0.5670    13.1624     5.2164     32.800    28.7998    38.1459 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     32.900 -9.990e-29 -9.990e-29 -9.990e-29
     33.221  44.426390     0.5571    13.1643     5.2179     33.000    28.8002    38.1469 0.0000e+00
     33.367  44.430839     0.5484    13.1669     5.2207     33.100    28.8010    38.1485 0.0000e+00
     33.468  44.434346     0.5666    13.1690     5.2185     33.200    28.8014    38.1498 0.0000e+00
     33.569  44.437820     0.5567    13.1711     5.2198     33.300    28.8018    38.1509 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     33.400 -9.990e-29 -9.990e-29 -9.990e-29
     33.736  44.443740     0.5416    13.1750     5.2195     33.500    28.8024    38.1526 0.0000e+00
     33.871  44.449032     0.5697    13.1785     5.2181     33.600    28.8029    38.1542 0.0000e+00
     33.972  44.453052     0.5691    13.1809     5.2160     33.700    28.8035    38.1555 0.0000e+00
     34.073  44.456547     0.5592    13.1832     5.2138     33.800    28.8038    38.1565 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     33.900 -9.990e-29 -9.990e-29 -9.990e-29
     34.238  44.461287     0.5682    13.1866     5.2098     34.000    28.8039    38.1576 0.0000e+00
     34.375  44.464414     0.5884    13.1888     5.2064     34.100    28.8040    38.1584 0.0000e+00
     34.476  44.466275     0.5560    13.1902     5.2055     34.200    28.8040    38.1587 0.0000e+00
     34.577  44.468028     0.5502    13.1915     5.1987     34.300    28.8040    38.1591 0.0000e+00
     34.678  44.469930     0.5630    13.1929     5.1979     34.400    28.8040    38.1595 0.0000e+00
     34.779  44.472128     0.5569    13.1944     5.1956     34.500    28.8041    38.1600 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     34.600 -9.990e-29 -9.990e-29 -9.990e-29
     34.932  44.476167     0.5482    13.1969     5.1913     34.700    28.8046    38.1613 0.0000e+00
     35.081  44.480489     0.6211    13.1996     5.1912     34.800    28.8051    38.1627 0.0000e+00
     35.182  44.482858     0.5598    13.2010     5.1927     34.900    28.8054    38.1635 0.0000e+00
     35.283  44.484554     0.5717    13.2021     5.1947     35.000    28.8057    38.1640 0.0000e+00
     35.384  44.485766     0.5570    13.2029     5.1970     35.100    28.8056    38.1642 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     35.200 -9.990e-29 -9.990e-29 -9.990e-29
     35.558  44.487209     0.5239    13.2041     5.1995     35.300    28.8055    38.1643 0.0000e+00
     35.686  44.487887     0.5113    13.2047     5.1993     35.400    28.8054    38.1644 0.0000e+00
     35.787  44.488395     0.5206    13.2050     5.2058     35.500    28.8054    38.1645 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     35.600 -9.990e-29 -9.990e-29 -9.990e-29
     35.963  44.489358     0.5604    13.2056     5.2070     35.700    28.8055    38.1647 0.0000e+00
     36.090  44.489958     0.5157    13.2059     5.2062     35.800    28.8056    38.1650 0.0000e+00
     36.191  44.490222     0.5610    13.2060     5.2050     35.900    28.8056    38.1650 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     36.000 -9.990e-29 -9.990e-29 -9.990e-29
     36.360  44.490354     0.5239    13.2062     5.2000     36.100    28.8055    38.1649 0.0000e+00
     36.493  44.490355     0.5284    13.2062     5.1946     36.200    28.8055    38.1648 0.0000e+00
     36.594  44.490590     0.5117    13.2064     5.1961     36.300    28.8054    38.1648 0.0000e+00
     36.695  44.490982     0.5134    13.2065     5.1966     36.400    28.8055    38.1650 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     36.500 -9.990e-29 -9.990e-29 -9.990e-29
     36.859  44.491645     0.5538    13.2067     5.1950     36.600    28.8058    38.1654 0.0000e+00
     36.997  44.491893     0.4971    13.2068     5.1975     36.700    28.8058    38.1654 0.0000e+00
     37.098  44.491742     0.5074    13.2067     5.1984     36.800    28.8058    38.1654 0.0000e+00
     37.198  44.491504     0.5291    13.2066     5.1967     36.900    28.8057    38.1652 0.0000e+00
     37.299  44.491392     0.5328    13.2066     5.1969     37.000    28.8056    38.1651 0.0000e+00
     37.400  44.491566     0.5272    13.2068     5.1924     37.100    28.8055    38.1650 0.0000e+00
     37.501  44.492215     0.5088    13.2073     5.1895     37.200    28.8054    38.1651 0.0000e+00
     37.602  44.493476     0.5136    13.2081     5.1915     37.300    28.8055    38.1654 0.0000e+00
     37.703  44.495320     0.5277    13.2094     5.1907     37.400    28.8057    38.1659 0.0000e+00
     37.804  44.497526     0.5290    13.2110     5.1904     37.500    28.8057    38.1663 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     37.600 -9.990e-29 -9.990e-29 -9.990e-29
     37.971  44.502028     0.4918    13.2143     5.1866     37.700    28.8057    38.1672 0.0000e+00
     38.106  44.507059     0.4951    13.2176     5.1909     37.800    28.8061    38.1687 0.0000e+00
     38.207  44.510931     0.5039    13.2199     5.1890     37.900    28.8067    38.1700 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.000 -9.990e-29 -9.990e-29 -9.990e-29
     38.385  44.516339     0.5040    13.2236     5.1892     38.100    28.8070    38.1714 0.0000e+00
     38.509  44.518691     0.5221    13.2256     5.1826     38.200    28.8067    38.1717 0.0000e+00
     38.610  44.520516     0.5308    13.2270     5.1803     38.300    28.8066    38.1719 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     38.400 -9.990e-29 -9.990e-29 -9.990e-29
     38.769  44.523299     0.5261    13.2291     5.1792     38.500    28.8066    38.1724 0.0000e+00
     38.912  44.525150     0.5364    13.2305     5.1830     38.600    28.8066    38.1727 0.0000e+00
     39.013  44.525936     0.5217    13.2312     5.1825     38.700    28.8065    38.1727 0.0000e+00
     39.114  44.526451     0.5362    13.2317     5.1820     38.800    28.8063    38.1727 0.0000e+00
     39.215  44.527289     0.5086    13.2324     5.1818     38.900    28.8062    38.1728 0.0000e+00
     39.316  44.528604     0.5382    13.2333     5.1831     39.000    28.8063    38.1730 0.0000e+00
     39.417  44.530477     0.5539    13.2345     5.1779     39.100    28.8064    38.1736 0.0000e+00
     39.517  44.532702     0.5540    13.2359     5.1767     39.200    28.8066    38.1743 0.0000e+00
     39.618  44.535278     0.5282    13.2375     5.1771     39.300    28.8069    38.1751 0.0000e+00
     39.719  44.538141     0.5332    13.2394     5.1768     39.400    28.8072    38.1759 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     39.500 -9.990e-29 -9.990e-29 -9.990e-29
     39.886  44.543521     0.5272    13.2432     5.1712     39.600    28.8074    38.1772 0.0000e+00
     40.021  44.548989     0.5069    13.2469     5.1714     39.700    28.8078    38.1787 0.0000e+00
     40.122  44.553835     0.5183    13.2500     5.1713     39.800    28.8082    38.1801 0.0000e+00
     40.223  44.558636     0.5250    13.2532     5.1697     39.900    28.8087    38.1815 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.000 -9.990e-29 -9.990e-29 -9.990e-29
     40.378  44.565946     0.5239    13.2582     5.1675     40.100    28.8091    38.1834 0.0000e+00
     40.525  44.573724     0.5409    13.2637     5.1620     40.200    28.8094    38.1853 0.0000e+00
     40.626  44.580295     0.5265    13.2683     5.1606     40.300    28.8098    38.1869 0.0000e+00
     40.727  44.587436     0.5011    13.2730     5.1533     40.400    28.8104    38.1890 0.0000e+00
     40.828  44.594856     0.4868    13.2780     5.1520     40.500    28.8109    38.1911 0.0000e+00
     40.929  44.601796     0.4853    13.2826     5.1451     40.600    28.8116    38.1931 0.0000e+00
     41.030  44.607641     0.5334    13.2866     5.1431     40.700    28.8118    38.1946 0.0000e+00
     41.131  44.612307     0.5173    13.2900     5.1427     40.800    28.8119    38.1956 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     40.900 -9.990e-29 -9.990e-29 -9.990e-29
     41.288  44.618331     0.4896    13.2946     5.1356     41.000    28.8118    38.1967 0.0000e+00
     41.433  44.623634     0.4804    13.2985     5.1338     41.100    28.8118    38.1978 0.0000e+00
     41.534  44.627959     0.4991    13.3014     5.1312     41.200    28.8121    38.1989 0.0000e+00
     41.635  44.632631     0.4955    13.3043     5.1278     41.300    28.8127    38.2005 0.0000e+00
     41.736  44.637329     0.4943    13.3073     5.1232     41.400    28.8133    38.2019 0.0000e+00
     41.836  44.641817     0.4771    13.3102     5.1210     41.500    28.8137    38.2032 0.0000e+00
     41.937  44.646264     0.4751    13.3132     5.1169     41.600    28.8140    38.2045 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     41.700 -9.990e-29 -9.990e-29 -9.990e-29
     42.090  44.653366     0.4974    13.3179     5.1116     41.800    28.8146    38.2065 0.0000e+00
     42.239  44.660977     0.4542    13.3230     5.1049     41.900    28.8151    38.2087 0.0000e+00
     42.340  44.667537     0.4653    13.3271     5.0999     42.000    28.8160    38.2107 0.0000e+00
     42.441  44.675317     0.4880    13.3315     5.0900     42.100    28.8173    38.2137 0.0000e+00
     42.542  44.683049     0.4874    13.3360     5.0820     42.200    28.8186    38.2166 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     42.300 -9.990e-29 -9.990e-29 -9.990e-29
     42.698  44.694378     0.4564    13.3429     5.0743     42.400    28.8201    38.2205 0.0000e+00
     42.844  44.704710     0.4756    13.3493     5.0640     42.500    28.8215    38.2239 0.0000e+00
     42.945  44.711594     0.4396    13.3535     5.0621     42.600    28.8224    38.2262 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     42.700 -9.990e-29 -9.990e-29 -9.990e-29
     43.102  44.721351     0.4553    13.3594     5.0573     42.800    28.8237    38.2295 0.0000e+00
     43.247  44.728327     0.4680    13.3639     5.0595     42.900    28.8245    38.2317 0.0000e+00
     43.348  44.731542     0.4512    13.3662     5.0643     43.000    28.8245    38.2324 0.0000e+00
     43.449  44.733886     0.4480    13.3680     5.0708     43.100    28.8244    38.2327 0.0000e+00
     43.550  44.735468     0.4562    13.3694     5.0787     43.200    28.8242    38.2328 0.0000e+00
     43.651  44.736678     0.4602    13.3706     5.0785     43.300    28.8239    38.2327 0.0000e+00
     43.752  44.737855     0.4312    13.3716     5.0771     43.400    28.8237    38.2328 0.0000e+00
     43.853  44.739160     0.4293    13.3725     5.0772     43.500    28.8238    38.2331 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     43.600 -9.990e-29 -9.990e-29 -9.990e-29
     44.019  44.741840     0.4398    13.3743     5.0751     43.700    28.8239    38.2338 0.0000e+00
     44.155  44.744953     0.4083    13.3762     5.0654     43.800    28.8243    38.2348 0.0000e+00
     44.256  44.747623     0.4312    13.3776     5.0667     43.900    28.8248    38.2358 0.0000e+00
     44.357  44.750205     0.4147    13.3791     5.0660     44.000    28.8253    38.2368 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.100 -9.990e-29 -9.990e-29 -9.990e-29
     44.537  44.754471     0.4155    13.3816     5.0681     44.200    28.8259    38.2383 0.0000e+00
     44.659  44.756787     0.4269    13.3830     5.0692     44.300    28.8262    38.2390 0.0000e+00
     44.760  44.758325     0.4131    13.3840     5.0699     44.400    28.8263    38.2395 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     44.500 -9.990e-29 -9.990e-29 -9.990e-29
     44.912  44.760149     0.4443    13.3853     5.0696     44.600    28.8263    38.2399 0.0000e+00
     45.062  44.761350     0.3968    13.3861     5.0645     44.700    28.8264    38.2402 0.0000e+00
     45.163  44.761821     0.4351    13.3866     5.0674     44.800    28.8263    38.2401 0.0000e+00
     45.264  44.762179     0.4116    13.3869     5.0627     44.900    28.8262    38.2400 0.0000e+00
     45.365  44.762566     0.3957    13.3873     5.0615     45.000    28.8259    38.2400 0.0000e+00
     45.466  44.763051     0.4039    13.3876     5.0595     45.100    28.8261    38.2401 0.0000e+00
     45.566  44.763702     0.3880    13.3880     5.0603     45.200    28.8261    38.2402 0.0000e+00
     45.667  44.764497     0.3957    13.3884     5.0646     45.300    28.8262    38.2405 0.0000e+00
     45.768  44.765364     0.3967    13.3890     5.0668     45.400    28.8263    38.2408 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.500 -9.990e-29 -9.990e-29 -9.990e-29
     45.951  44.766951     0.3845    13.3898     5.0690     45.600    28.8266    38.2414 0.0000e+00
     46.071  44.767970     0.3807    13.3904     5.0687     45.700    28.8267    38.2417 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     45.800 -9.990e-29 -9.990e-29 -9.990e-29
     46.228  44.769194     0.3923    13.3911     5.0660     45.900    28.8269    38.2421 0.0000e+00
     46.373  44.770140     0.3721    13.3917     5.0628     46.000    28.8269    38.2423 0.0000e+00
     46.474  44.770687     0.3726    13.3920     5.0621     46.100    28.8270    38.2425 0.0000e+00
     46.575  44.771151     0.3738    13.3924     5.0595     46.200    28.8270    38.2426 0.0000e+00
 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29 -9.990e-29     46.300 -9.990e-29 -9.990e-29 -9.990e-29
     46.739  44.771695     0.3823    13.3927     5.0547     46.400    28.8270    38.2427 0.0000e+00
     46.877  44.772014     0.3595    13.3929     5.0519     46.500    28.8269    38.2427 0.0000e+00
     46.978  44.772236     0.3660    13.3931     5.0537     46.600    28.8269    38.2426 0.0000e+00
     47.079  44.772459     0.3871    13.3933     5.0551     46.700    28.8268    38.2426 0.0000e+00
     47.180  44.772669     0.3897    13.3934     5.0540     46.800    28.8269    38.2427 0.0000e+00
     47.280  44.772863     0.3677    13.3937     5.0509     46.900    28.8268    38.2426 0.0000e+00
     47.382  44.773022     0.3695    13.3938     5.0523     47.000    28.8267    38.2426 0.0000e+00
